ID	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72
Comtd1	0.2901802	0.3779812	0.5149307	0.1669006	0.4113598	0.4817753	0.5107346	0.1760006	0.9103394	0.1794891	-0.01527977	0.8022804	0.23423	0.5531101
Epb41;Epb4.1	-1.477449	-0.993679	-0.8808594	-0.8915405	-1.30415	-1.311813	-1.122135	-1.445589	-2.413651	-1.14327	-1.516661	-1.39303	-1.559111	-1.33246
Me1	1.869131	1.94717	1.810061	1.773741	1.87145	1.866096	1.975424	2.01321	2.213259	1.950029	2.26445	1.696161	2.008881	2.052269
Eif3a	2.343851	2.32756	2.316629	2.329639	2.27696	2.347416	2.557436	2.364901	2.210588	2.38662	2.529139	2.29216	2.43396	2.32695
Pip5k1a	-2.916698	-2.621939	-2.728439	-2.450439	-2.907721	-3.793385	-2.286285	-2.590429	-2.77466	-3.288841	-2.15131	-2.539549	-3.314039	-2.928591
Hnrnph1	3.438469	2.9252	3.121099	3.02914	3.27401	2.796055	3.439993	2.911222	2.73834	3.13126	3.463701	3.232962	3.09654	2.95105
Prdx2	4.366291	4.957739	4.829111	4.839691	5.02858	4.966827	4.588884	4.93865	4.97053	4.79245	4.313581	4.787729	4.763239	4.638229
Cacna1a	0.1482601	0.4050312	0.4553204	0.36446	0.3319893	0.5028362	0.3867836	0.3243103	0.03406906	0.5207787	0.164999	0.1665497	0.3232193	0.5458107
Hsbp1	0.5694199	0.8152809	0.3818607	0.4339504	0.7866096	0.3275967	0.5459137	0.7443199	0.7363186	0.2790089	0.9746304	0.5668812	0.6614094	0.8143902
Ubp1	NA	-2.68697	-2.335661	-2.13903	-2.99786	-2.387085	-2.009905	-2.57749	NA	-3.049881	NA	-2.61891	-2.364151	-2.70582
Gprc5b	-1.474588	-1.224859	-1.303381	-1.22821	-1.40395	-1.992004	-0.8481064	-1.463839	-3.22254	-1.05467	-1.00947	-1.865719	-0.6811008	-1.13349
Snrpd1	0.4128208	0.5182705	0.6194	0.6449795	1.080399	1.019176	0.7049751	1.17396	0.6190586	0.4610691	0.7403393	0.8661499	0.8999901	0.8559895
Dars	2.255951	2.171671	2.131479	2.32037	2.033289	2.070316	2.201204	2.16386	2.01635	2.261139	2.077009	2.144541	2.21512	2.20838
Psat1	2.610352	2.563959	2.557791	2.782539	2.749939	2.572876	2.631346	2.54122	2.291759	2.870949	2.55805	2.486639	3.156149	2.51638
Mug1	0.2561398	1.27445	0.7966995	0.8049603	1.2293	0.662426	1.243145	1.07547	0.6410389	0.6275883	0.6830406	1.001421	0.57374	0.4331589
Chmp2a	-1.12586	-0.7630291	-1.441311	-1.00202	-1.13579	-1.287895	-1.221476	-1.304859	-1.280001	-0.5427303	-0.9164295	-1.40827	-0.65411	-1.154779
Pkm	1.2316	0.9924812	1.137329	1.93404	1.09144	1.357925	1.614994	1.206511	1.25742	0.9489498	1.501549	1.122171	1.03833	0.9453506
Dcun1d1	-0.662899	-0.6624088	-1.032841	-1.320169	-0.9099407	-1.028654	-0.5592861	-0.9718494	-0.5224915	-1.25008	-0.3232212	-0.9435596	-1.036301	-0.7390308
Dgkb	0.95051	1.10536	1.281839	1.246771	1.019299	1.153875	1.318354	0.9367313	1.168859	1.404119	0.9179306	1.063591	1.18626	1.052759
Cadm3	3.121582	3.07023	3.073469	3.147461	3.184761	3.245365	2.983274	3.188581	3.23667	2.85775	3.314531	2.90629	2.98097	3.35812
Ank2	-1.536219	-1.314939	-0.5422306	NA	-0.5970097	-0.7412052	NA	-0.6082191	-0.5125198	-0.7304001	NA	-1.088469	-1.47484	-0.6187496
Cnn3	-0.3310699	-0.007938385	-0.6888294	0.1124096	0.02203941	-0.06126404	-0.05171585	-0.9784889	0.2256699	0.1945	0.06871986	-0.2523899	0.2108707	-0.1788597
Hist1h3a;Hist1h3b	3.706242	4.296221	4.239389	4.385052	3.936958	4.161945	4.193926	4.435961	3.328489	4.511959	4.255419	3.586592	4.273329	4.238689
Lrrc40	-1.644239	-1.540668	-1.37513	-1.82357	-1.22365	-1.392805	-1.079796	-1.448759	-0.9938202	-1.497332	-1.09235	-1.65638	-1.19076	-1.040661
Adsl	0.4027309	0.4840012	0.6058197	0.5691395	0.4085197	0.4772663	0.3276138	0.4178505	0.2172184	0.4986782	0.4972801	0.5634708	0.4777107	0.6365089
Clstn1	-0.141489	-0.1434994	-0.2960205	-0.3619003	-0.1410007	-0.2820034	-0.3796253	0.1843605	0.0116291	-0.5049706	-0.05564117	-0.691349	-0.1788502	-0.1757393
Nono	2.53006	2.61553	2.27581	2.421181	2.36071	2.533527	2.470884	2.14282	2.60589	2.45715	2.5534	2.200991	2.503382	2.280581
Atp6v1g2	3.551991	3.607161	3.59112	3.356461	3.310719	3.539024	3.208494	3.503229	3.57152	3.66824	3.697298	3.422731	2.946989	3.580158
Csnk2a2	1.368561	1.283621	1.397869	1.258751	1.29504	1.349525	1.357105	1.28713	1.36524	1.065159	1.556601	1.253201	1.390341	1.15893
Itgb8	-0.6788597	-1.69792	-1.546801	-1.423889	-0.9840202	-1.841604	-0.6153049	-1.14889	-1.344431	-1.310911	-0.6213398	-0.7460003	-1.12685	-1.1033
S100a10	NA	-0.481039	-0.6905899	NA	NA	0.173666	-0.3855152	-0.5956097	0.0989399	NA	0.2440701	-0.8903694	NA	-0.52598
Bag4	-2.24696	-2.33952	-2.23313	-2.462339	-2.420391	-2.058064	-2.196476	NA	-2.562611	-2.03227	-1.88796	-2.476059	-2.406879	NA
Clstn3	-3.326118	-3.103769	NA	-2.61488	-3.26778	NA	NA	-2.462709	NA	-2.717861	-2.88418	-2.801039	NA	-3.52796
Apc	-1.081179	-0.72612	-0.6779995	-0.8279305	-1.061161	-1.422264	-1.085245	-0.8264484	-2.48295	-0.8989716	-1.721531	-1.36227	-0.9728298	-0.7967606
06.Sep	3.51955	3.295931	2.94433	3.00029	3.248051	3.216805	3.120974	2.732431	3.498999	2.9869	3.568541	3.292521	3.200579	3.378929
Rab14	3.792	3.536032	3.594309	3.573761	3.69112	3.406555	3.978395	3.46023	3.925508	3.540581	3.594919	3.665499	3.785059	3.36264
Smap2	0.5262699	0.2366199	-0.2014809	0.4093704	-0.2187214	-0.3950138	0.3365936	0.06976128	0.2827301	0.02472878	0.3720703	0.1858215	0.2365494	0.188879
Robo2	-0.6505489	-0.4807701	-0.4618893	-0.6052094	-0.7691402	-0.2780342	-0.8085957	-0.2909603	-0.5335808	-0.9361115	-0.6081409	-0.3331203	-0.6159	-0.5977993
Acin1	-0.5871487	-0.4132996	-0.3661709	-0.5203495	-0.4966698	-0.04486465	-0.4510956	-0.58885	-0.5148716	-0.6378117	-0.8189297	-0.5183086	-0.4495296	-0.5296497
Polr2h	-2.084949	-1.24803	-1.57555	-1.62459	-1.78565	-0.9100342	-1.946226	-1.436829	-2.49041	-1.979872	-2.96834	-2.0282	-1.90542	-1.475481
Cct8	4.01115	3.926802	3.94734	4.176472	4.021198	3.909225	4.012175	3.953321	3.949629	4.052528	3.95624	3.679232	4.032419	3.826931
Scn4b	-1.384378	-0.7976894	-0.4865704	-0.7219105	-0.5829906	-1.004164	-0.6976261	-0.7466202	-0.9157314	-0.6760311	-1.27397	-1.061829	-0.7691097	-0.7678394
Pcp4l1	1.070871	0.6988106	0.8283005	0.7666607	0.6416187	0.6129456	1.249544	0.6959305	1.500799	0.8301792	1.34775	0.9383106	0.8522797	1.238199
Mybbp1a	-1.84124	-1.131128	-1.24239	-1.515879	-1.510151	-1.496094	-1.530766	-1.528069	-1.271801	-1.41188	-1.465321	-1.23262	-1.622169	-1.45015
Mrs2	-2.96513	-2.8018	-2.63213	-2.038809	-2.592991	NA	-2.753866	-2.921598	-3.78607	-2.981272	-2.664221	-1.98011	-2.52651	-2.00659
Slc25a14	-2.625559	-2.43783	-2.78133	-2.622829	-2.959471	-2.796675	-2.391836	-3.522179	-2.90954	-2.52803	-2.85767	-2.124489	-2.31901	-2.711121
Agtpbp1	NA	-3.01602	NA	-3.507929	-3.540371	-2.870014	NA	-3.082659	-2.680302	NA	NA	-3.81843	NA	-3.43675
Wdr77	NA	-1.29875	-1.246151	-1.47155	-1.126221	-0.5462952	NA	-1.19582	-0.71698	-1.552601	-0.7100506	-1.912689	-1.616529	-1.329811
Lgals1	-0.2990685	-1.02989	-1.091061	-0.7067299	-1.85372	-1.387905	-0.4725151	-1.243969	-0.6055508	-0.7927418	-0.1830006	-1.033979	-0.1606503	-0.6690693
Slc1a3	4.589081	4.56883	4.512419	4.769272	4.279968	4.696297	4.584654	4.355402	4.624479	4.620461	4.760431	4.684	4.661928	4.616249
Lpcat1	-2.787779	-2.662079	-2.754961	-3.00886	-2.819601	-2.837105	-2.893265	-3.035309	-2.956541	-2.92424	-2.96295	-2.780689	-3.04789	-3.117731
Fga	-0.1417484	0.8043213	0.9234505	-0.08600998	0.001310349	-0.2414246	0.4737549	0.4016113	-0.007930756	0.7702789	-0.08010101	0.2726097	0.01236916	0.07130051
Ufl1	-2.36224	-2.109669	-2.581751	-2.54702	-1.117661	-2.209145	-2.248846	-2.41691	-2.101151	-2.635092	-1.72233	-1.957819	-2.10154	-2.038469
Cplx2	0.9448109	0.4932213	1.2017	1.13681	0.2262688	0.4858856	1.281275	0.987381	0.7856102	1.40873	0.2939701	0.7347698	0.4994507	0.6366291
Abca2	-3.392569	-3.095989	-3.163031	NA	-3.120821	-3.297224	-3.181866	-3.200499	-3.02096	NA	-3.007271	-3.140429	-2.94076	-3.341301
Plgrkt	-1.64011	NA	-1.96925	-1.84721	-1.48909	-1.727005	-1.401735	-1.71361	-1.820021	-2.5114	NA	-2.074629	-1.909071	-2.024611
Tm9sf2	-1.572899	-0.8205185	-0.7653503	-0.6099091	-1.06764	-0.9833851	-0.4754257	-1.03919	-0.7712212	-0.7320213	-1.58889	-0.8138199	-0.5673809	-0.7969799
Nrbp1	-1.314939	-1.278629	-1.01091	-0.8907604	-0.7203197	-1.158314	-1.064766	-0.5206795	-1.13286	-1.289862	-0.7822304	-1.135469	-1.087709	-1.202
Tomm20	0.08633995	1.345791	0.6791096	0.4715004	0.9956799	0.003406525	1.244555	1.31167	NA	0.4163189	1.479	0.6658401	NA	1.74872
Psmd5	1.497021	1.059551	0.9242496	1.0334	0.8350697	0.6193466	1.224094	0.6708107	1.105499	0.8954086	1.115679	1.15988	1.43593	0.7909489
Phyhipl	2.942329	3.05335	3.13653	2.93367	2.877659	3.016827	2.942644	2.98728	3.020948	3.093678	2.68432	3.217081	2.986811	3.02441
Rps14	1.29985	1.307411	1.68446	1.799011	1.3468	1.495956	1.548004	1.46122	0.8485584	1.527208	1.02042	1.449501	1.44887	1.370369
Fry	-0.2647095	-0.2833385	-0.08784103	-0.3934193	-0.05337143	-0.01368523	-0.2398949	-0.07271004	-0.1564598	-0.3119507	-0.1294708	-0.1975498	-0.3012695	-0.1750698
Exoc8	0.4717903	0.6952915	0.7037792	0.6891003	0.8504601	0.6597366	0.6992836	0.8529015	0.2701797	0.67136	0.5086899	0.6496906	0.8214893	0.6191101
Timm22	-1.319059	-0.9883194	-1.20178	-1.704899	-1.19268	NA	-1.284706	NA	-0.9135704	-1.577431	-0.7745209	-1.09082	-1.210501	-1.361931
Trappc11	-0.9432087	-0.9737797	-1.23535	-0.7514992	-0.8936501	-0.9110146	-1.006805	-1.03104	-1.504292	-1.076311	-1.89838	-1.107679	-0.7757607	-1.023041
Rps27l	-2.15263	NA	-2.559879	-2.24873	-2.538321	NA	-2.409536	-2.569569	NA	-2.17905	-2.79533	NA	-2.1756	NA
Asah1	0.03925133	-0.2618599	0.09218979	0.09460068	-0.47826	-0.5013542	0.1596546	0.0424099	0.4987698	0.02746964	0.6544094	0.02667046	0.04347992	0.13941
Cbs	-1.22344	-1.344679	-1.364201	-1.78883	-1.20083	-1.316975	-0.8938847	-1.26334	-1.200281	-1.58131	-1.563351	-1.471119	-1.639841	-1.814011
Rps25	2.20282	2.258242	2.18178	2.021021	2.130299	2.194275	1.853514	2.007351	2.155609	2.045568	2.053299	2.125601	0.9934597	2.007811
9030624J02Rik	-1.382799	-1.23938	-1.56926	-1.327789	-1.9214	-0.9349136	-1.419205	-1.337959	-0.910511	-1.388182	-1.49367	-1.0084	-1.508301	-0.9923401
Cisd3	-1.155769	-0.7839699	0.1012802	-0.9524097	-1.197681	-1.146133	-0.9502964	-1.346859	-0.12603	-0.8887711	-1.10046	-1.39176	-1.276279	-1.215191
Clmn	-0.2055702	-0.1005192	-0.5001793	-0.4700489	0.003648758	-0.2541237	-0.1356564	-0.5252094	-0.233511	-0.1810207	-0.5626106	-0.2340488	-0.2371407	0.05001068
Slc30a9	-0.595129	-0.4517784	-0.2136192	-0.1311893	-0.4430809	-0.4040546	-0.3677063	-0.3204498	-0.2110214	-0.1272717	-0.6308594	-0.3169289	-0.3984203	-0.3866806
Gclm	-0.8423901	-0.5801601	-0.6242809	-0.6470394	-0.7543602	-0.3414841	-0.8917961	-0.6266098	-0.27948	-1.008701	-0.4390907	-0.33638	-0.6296501	-0.5427895
Kcna4	-1.550219	-1.943209	-1.86895	-1.55628	-1.70969	-2.173473	-1.687126	-1.826979	-1.77479	-1.495451	-1.97901	-1.81172	-1.771179	-1.528
Ilk	-1.50935	-1.651939	-0.8076897	-1.147779	-1.630751	-1.192595	-1.165705	-1.466179	-1.36228	-1.666222	-0.9848099	-1.406679	-1.161251	-1.763361
Ppa1	3.128811	3.093641	3.141329	3.121002	3.173931	3.228344	3.163065	3.067949	3.417658	3.05455	3.052229	3.11891	3.034819	3.189209
Mon2	-0.95788	-0.5929585	-0.73139	-1.024799	-0.8091202	-0.2612534	-0.9311447	-0.9491501	-0.2158012	-1.047091	-1.096991	-0.6852493	-0.9395409	-0.6049595
Lrrc4c	-3.556929	-4.051609	-3.169571	-3.75576	NA	NA	NA	NA	NA	-4.01235	NA	-3.528999	-3.343151	NA
Mrps23	-1.120499	-1.23938	-1.180191	-1.354799	-1.49725	-1.354343	-1.236746	-1.2437	-1.32629	-1.06937	-1.35137	-1.244469	-0.9656811	-1.24688
Rbm12;Gm28036	NA	-2.614698	-3.661501	NA	-2.697981	-3.077795	-3.099106	-2.540459	-2.84251	-2.89962	NA	-3.016769	-2.879301	NA
Gpx1	-0.7312889	-0.3446293	-0.09514999	-0.29389	-0.5999603	-0.5182934	-0.3978062	-0.125	-0.5471306	-0.284811	-0.6305408	-0.2420502	-0.4608898	-0.5243397
Mrpl9	-2.667229	-2.573809	-2.314371	-2.853729	-1.865471	-2.553123	-2.289995	-2.946918	-1.847361	NA	-2.72263	-1.679239	NA	-2.302481
Mtmr2	-0.009748459	-0.5081902	-0.7000999	-0.4794598	0.15798	-0.7388134	-0.1153564	-0.04936028	0.009738922	-0.3138905	0.09412003	0.1164207	-0.1426907	-0.110981
Enpep	NA	NA	-3.841761	-3.413359	-3.04812	-3.052774	NA	-3.909279	NA	NA	NA	-4.343199	-3.22924	-3.84971
Itpka	1.68124	1.549931	1.49538	1.64632	1.704409	1.620365	1.843025	1.459711	1.47217	1.659569	1.66094	1.483461	1.521521	1.579599
Mtnd4	2.013081	2.748289	2.139639	2.068031	2.66016	2.750576	2.792124	2.363621	2.702158	2.479689	1.93907	2.326881	3.0585	2.791512
Vps13a	0.5602512	0.7340107	0.6047001	0.6537209	0.737299	0.855545	0.4792042	0.7663307	0.6995697	0.6431789	0.6532288	0.2748013	0.7168808	0.7418003
Grb2	1.86692	1.840731	1.808599	1.841541	1.45783	1.715805	1.918724	1.576221	1.47097	1.814329	1.82276	1.630821	1.64296	1.776461
Fbxo21	NA	-1.823719	-1.665279	-1.17679	-1.76573	-1.663424	NA	-1.253729	NA	NA	-1.700781	-1.66408	NA	-1.80472
Stat1	-2.114738	-2.355009	NA	-2.15107	-2.88394	-2.265694	-2.034035	-2.2995	-2.186251	-2.105391	-2.1994	-2.261919	-2.050261	-2.401371
Snrpe	-0.9276791	NA	-0.9121799	-0.9816494	NA	-0.6236649	NA	NA	-0.8127613	-0.8770218	-0.1330204	-1.51322	-0.7123394	NA
Daam2	-0.73172	-0.6265488	-0.3529911	-1.193579	-0.6815796	-0.7222347	-0.8447456	-0.5526791	-0.8221111	-1.13068	-0.7117596	-0.6657391	-1.163811	-0.9217396
Mrps28	-2.613279	-2.81312	-2.955391	-2.939409	-2.74634	-2.761354	-2.427156	-3.418129	-2.00699	-2.313181	-2.468151	-2.5784	-2.516201	-2.492121
Eci1	1.349911	1.46117	1.358799	1.551331	1.203749	1.223856	1.349424	1.110121	1.323309	1.26178	1.333879	1.29388	1.307869	1.081329
Nucb2	-2.355379	-2.334999	-2.548571	-2.65604	-2.603811	-2.604994	-2.621166	-2.85331	-2.659241	-2.59651	-2.514431	-2.741949	-3.048201	-2.831141
Lppr4	1.06422	1.319962	1.424	1.679201	0.9691391	1.450155	1.257004	1.717251	1.09853	1.44652	1.36603	1.34779	1.331329	1.64554
Hace1	NA	NA	NA	-2.584311	-2.41572	NA	-2.199366	-2.860239	NA	-2.56604	-4.898741	NA	-2.36734	NA
Hnrnpul2	2.259562	2.376371	2.271441	2.07519	2.32785	2.285776	2.150024	2.41539	2.407589	2.197538	2.35866	2.27519	2.03162	2.32136
Cd151	-2.311569	-1.28376	-1.84346	NA	NA	-0.7576942	-2.314186	-1.400869	-0.9828205	NA	-0.7290897	-0.6496086	-0.04622078	-1.14208
Pex5	-2.735069	-2.271999	-3.12023	-2.42017	-2.58474	-3.413734	-2.371485	-3.212759	-3.694111	-2.211811	-2.286291	-2.120239	-2.55405	-2.548759
2610301B20Rik	-1.998369	-1.528269	-2.660259	-2.02837	-1.816591	-2.022203	-1.722736	-1.370869	-3.49559	-1.346691	-1.761921	-2.286299	-1.575531	-1.76787
Mapk10	1.406271	1.489021	1.36636	1.57593	1.44359	1.666105	1.241194	1.51819	1.611399	1.26511	1.40893	1.507051	1.354269	1.413519
Hdlbp	1.57164	1.498081	1.56007	1.51676	1.60494	1.496086	1.662384	1.522051	1.487349	1.665119	1.70236	1.54645	1.63032	1.578739
Ndrg3	1.18881	0.9799004	1.106091	0.7853298	0.8558502	0.9382362	1.003225	0.9076214	1.104729	0.8252392	1.396839	1.13143	1.197491	0.7645302
Pikfyve	-3.058449	-2.355888	NA	-2.867559	-2.297161	-2.520794	NA	-2.80439	-2.50555	-2.356281	NA	-2.15094	NA	-2.075941
Efr3b	1.462301	1.192501	1.089951	1.34046	1.323099	0.9373665	1.176884	1.307661	1.27211	1.50157	1.09808	1.202581	1.40221	1.321829
Heatr5b	-2.313389	-1.39567	-1.913851	-1.64576	-2.01881	-1.689924	-1.883945	-1.873989	-1.93108	-1.70487	-2.727791	-1.94104	-1.804001	-1.862341
Spag9	1.42824	1.28635	1.19858	1.31139	1.132519	0.6675663	0.8700752	1.209591	0.9225788	1.245699	1.217079	1.318951	1.06889	0.9715996
Fyttd1	-3.457699	-3.45389	-3.305019	NA	-3.40777	-3.237003	NA	-3.097019	NA	NA	NA	NA	-3.522699	-2.97596
Esyt1	-1.5462	-1.62887	-1.57342	-1.558689	-1.208101	-1.738384	-1.328766	-1.911049	-0.9777508	-1.919891	-1.467991	-1.29859	-1.415489	-1.67733
Prkar1b	0.2257004	0.2221317	0.1085796	0.20788	0.1738091	0.1455154	0.3258953	0.4340515	-0.274601	0.2476082	0.02046013	0.4310799	0.2790699	0.05969048
Mios	NA	-1.927279	-1.979641	-1.770399	-1.67338	-2.244055	-1.861105	-2.097239	-2.502611	-2.023401	-2.37151	-2.49515	-2.44397	-2.23921
Ctsa	-1.92531	-2.190889	-1.737539	-2.02194	-2.18074	-2.092224	-2.013416	-1.77142	-2.628632	-1.64525	-1.75947	-2.19615	-1.359011	-2.22855
Kif3a	0.2947598	0.4183311	0.223259	0.2180309	0.6434097	0.470335	0.3364143	0.4394512	0.3546886	0.3438187	0.4880295	0.1576614	0.3906193	0.40798
Becn1	-1.810629	-1.61121	-1.79188	-1.511311	-1.52088	-2.230175	-1.501585	-1.4352	-1.78998	-1.155071	-1.446661	-1.65291	-1.57202	-1.2073
Vwa5a	0.1452198	0.2214413	-0.07711029	0.09206963	0.4303989	0.1468849	-0.08277512	0.1482201	0.4019394	-0.03129005	0.3418198	0.1156502	0.2915802	0.2013206
Sardh	-2.43454	-2.240009	-1.77873	NA	-1.949511	-2.128994	-2.060745	-2.535229	-2.094271	-1.86301	-2.827421	-2.33338	-2.13665	NA
Cnst	-2.988209	-2.60194	-2.457399	-2.274281	-2.44495	-2.166473	-3.059996	-2.84223	-2.60741	-2.89521	-2.63253	-3.015299	NA	-2.38541
Ywhag	6.074909	6.172029	6.375299	6.069611	6.124851	6.199905	5.904924	6.267641	6.420797	6.240799	6.465189	6.035639	5.851702	5.971561
Ndrg1	1.755732	1.478821	1.72945	2.036831	1.232689	1.419556	1.491314	1.885511	1.390419	1.609579	1.401489	2.03055	2.300631	1.659081
Sphkap	-2.497139	-2.400888	-2.85673	-2.94249	-3.67646	-2.744514	-3.609295	-2.18844	-2.00091	-3.294701	-3.04179	-2.586369	NA	-3.824739
Slc25a25	0.4917507	0.3916512	0.6431694	0.1891003	0.7957897	0.5785255	0.5256042	0.1775303	0.8048897	0.2957687	0.4152088	0.5210209	0.4153805	0.2659893
Smcr8	-1.627089	-2.101639	-2.071331	-1.36599	-1.53953	-1.735554	-1.912035	-2.10376	-1.567801	-1.76511	-2.171671	-1.83325	-1.699909	-1.841141
Ptbp1	-1.06575	-0.7955093	-0.5324497	-0.5578995	-0.5789509	-0.6548843	-1.224365	-0.8326092	-0.4484615	-0.8023205	-0.52841	-0.38274	-1.06941	-0.7872601
Arl15	-1.390659	-1.567759	-1.34153	-1.74696	-0.923851	-0.8160934	-1.290266	-1.547079	-1.005651	-1.507172	-1.966391	-1.479029	-1.65061	-1.764111
Pcbp2	2.411621	2.312672	2.518759	2.61985	2.39082	2.457155	2.400845	2.488249	2.529699	2.516949	2.483988	2.44755	2.822489	2.517632
Map7d1	0.9373608	0.5921917	0.8415298	0.8834095	0.7532997	0.6565666	0.5732937	0.8510303	0.6057701	0.7351894	0.7871799	0.8191509	0.8171406	0.7560501
Tph2	-3.619099	-3.950209	-3.745029	-3.619669	-3.443111	-3.582914	-3.719296	-3.500229	-3.692501	-3.337151	NA	NA	-2.67717	-3.4669
Ppm1a	1.93664	2.00609	1.93495	2.216091	1.64595	1.797626	1.736814	1.662001	1.657709	2.311878	1.81596	1.96047	2.08926	1.626471
Mrps7	-1.721458	-1.938759	-1.796989	-1.81558	-2.01889	-2.329844	-1.191776	-2.051729	-2.089231	-1.522322	-1.81979	-2.517929	-1.818251	-2.01535
Nsdhl	-2.81501	-2.968229	-3.304661	-2.611389	-1.980841	-2.606125	-3.244926	NA	-2.561411	-2.73999	-4.70348	-2.00561	-2.22451	-2.959631
Spon1	-2.53883	-2.548319	-2.44009	-2.83337	-2.478981	NA	-3.066906	-2.549549	-3.308481	-2.744581	-2.897131	NA	-3.059681	-2.97023
Mrpl15	NA	-2.41523	-2.91634	-2.851389	-3.51021	-2.847725	NA	-3.265289	-3.407011	-2.938051	NA	-2.72142	NA	-2.90082
Rabgef1	-0.8289795	-0.6036701	-0.4717598	-0.287859	-0.67766	-0.6859035	-0.2461853	-0.6187	-0.543541	-0.6405506	-0.196991	-1.141369	-0.4892406	-0.8182602
Strap	2.189051	1.78541	2.01528	1.864561	2.214359	1.792936	2.138464	1.96487	2.01626	1.98003	2.213921	1.884991	2.05518	1.93445
Slc8a2	3.509312	3.676401	3.739439	3.399551	3.503689	3.735317	3.513964	3.465471	3.62829	3.48901	3.376139	3.624899	3.49037	3.522221
Xpo5	-1.167709	-1.617029	-1.463739	-1.670019	-1.5714	-1.814924	-1.271545	-1.71916	-1.708351	-1.448631	-1.104851	-1.680439	-1.39571	-1.321461
Akt3	-0.2015686	-0.01920891	-0.1851196	0.04230118	-0.1242504	-0.152565	-0.04799461	-0.05087852	-0.4322414	0.06588936	-0.4488201	-0.3461304	0.09833908	-0.2825699
Adar	-2.75251	-2.53591	-2.68203	-2.430189	-2.24472	-3.238483	-2.909735	-1.999939	-2.909401	-2.218721	-2.80361	-2.388319	-2.432711	-2.27611
Pcdh1	0.3727398	0.2819901	0.4075794	0.3241196	0.4527397	0.2979755	0.1938553	0.3702106	0.2330189	0.1777382	0.3604698	0.1523514	0.2818604	-0.1090508
Gar1	-2.048769	-2.97024	-2.312401	-2.52615	NA	NA	NA	-2.81756	NA	NA	-2.247471	NA	NA	-2.88196
GOLGA7B	NA	-1.93293	-2.309971	-2.89731	-2.37384	NA	NA	-2.505209	-2.092531	-2.081301	NA	NA	NA	-2.431551
Sf3b3	0.7977314	0.5846004	0.7594795	0.7791309	0.6930199	0.7151356	0.9078636	0.8379707	0.6333084	0.7264595	0.7254696	0.5878506	0.6790504	0.7961597
Itgb1	-0.575489	-0.3862686	-0.5007401	-0.3604488	-0.2512608	-0.3220348	-0.4575958	-0.4557896	-0.4747105	-0.5929718	-0.3013	-0.5502586	-0.348341	-0.4627609
Kpna4	-0.8025398	-0.7644787	-0.4161797	-0.7219696	0.3379002	-0.2788639	-0.7631359	-0.5190086	-0.4212303	-0.5914116	-0.6371803	-0.3000698	-0.4848804	-0.08279037
Iba57	-1.35589	NA	-1.934629	-1.71224	-1.52083	-1.446724	-1.610325	-1.8204	NA	-1.7458	-1.20594	-2.01096	-2.33601	-2.3463
Cstf3	-2.40958	-2.374208	NA	-2.39653	-2.0394	-2.239065	-3.097425	-2.20236	-2.666031	-2.62611	-2.31106	-2.61937	NA	-2.22691
Ddx42	-0.3493786	-0.3259888	-0.6700802	-0.2790298	-0.6885109	-0.3592739	-0.4624348	-0.5527096	-0.5065708	-0.4220409	-0.2915611	-0.6946487	-0.3348293	-0.5365505
Rufy3	2.693371	2.653551	2.875448	2.89798	2.728458	2.497665	2.806013	2.706881	2.724619	2.853348	2.766958	2.603899	2.939871	2.732769
Slc4a3	-0.9191589	-0.7229385	-0.81744	-0.6686001	-0.8372402	-0.9680538	-1.056965	-0.8976994	-0.8491516	-0.5479717	-1.394831	-0.5996799	-0.7281799	-0.7341805
Glod4	2.415031	2.24794	2.56352	2.432331	2.64175	2.417856	2.407564	2.680792	2.342569	2.512711	2.60465	2.383621	2.59347	2.37076
Lcp1	-0.4155598	-0.418829	-0.03949928	-0.3558197	-0.159441	-0.3892136	-0.4057064	-0.2951603	-0.2383614	-0.3537502	-0.305151	-0.2100201	-0.2604408	-0.2084999
Sv2c	-1.124779	-0.4240799	-0.7889709	-0.6665401	-0.1377106	-0.5292645	-0.07370567	-0.8135586	-0.8682899	-0.2000008	-0.7319202	-0.73386	-0.09222984	-0.3604603
Nedd8	-0.08358955	-0.51334	-1.10301	-0.2126389	0.193119	0.4831066	-0.1215248	-1.00935	0.3909798	0.005609512	-1.70381	-0.4216785	-0.5184708	-0.3731403
Gabra1	1.64048	1.81949	1.648001	1.69792	1.87368	1.990305	1.561615	1.765171	1.921309	1.811289	1.63707	1.676311	1.62875	1.743401
Cep170	1.156441	1.192001	1.334	1.416441	1.209169	1.341585	1.093885	1.472281	0.9736385	1.362309	1.18	1.52441	1.334299	1.21871
Gabra2	-2.613499	NA	-3.183281	-3.50741	-2.713791	-2.449005	NA	-2.559689	NA	NA	NA	-3.29767	NA	NA
Bcat1	0.8727398	1.034231	0.9124603	0.716341	1.268169	0.4294167	1.137285	1.069311	0.9742985	0.8092194	1.252769	0.9107704	1.118599	1.10977
Diaph2;Diap2	1.24868	1.2229	1.16116	1.17643	0.82971	1.720926	1.119844	1.328651	1.389568	1.912529	1.2782	1.353741	1.30854	1.442551
Anxa6	-2.967279	-3.098839	NA	-2.603729	NA	-3.935534	-3.074705	NA	-3.153231	-3.174212	NA	-3.189049	-2.86084	NA
