Protein.ID	protein_phase	protein_LL12	protein_LL16	protein_LL20	protein_LL24	protein_LL28	protein_LL32	protein_LL36	protein_LL40	protein_LL44	protein_LL48	protein_LL52	protein_LL56	protein_LL60	protein_LL64	protein_LL68	protein_LL72	protein_LL76	protein_LL80	protein_LL84	protein_LL88	protein_LL92	protein_LL96	protein_LL100	protein_LL104	protein_LL108	protein_LL112	protein_LL116	protein_LL120	protein_LL124	protein_LL128	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT5G20080.1	14.3090141115453	364.0383171	NA	1817.392402	4921.616953	2126.790069	509.2078461	428.0670195	1316.302624	619.2260624	332.904392	7022.103351	1942.303813	6957.345431	1559.370501	349.8260041	1185.44817	1267.010459	829.55075	592.0658837	NA	4981.817872	350.6015927	344.8385809	707.0027665	NA	NA	6213.469928	NA	297.5400005	1634.790506	1946.82525178	7022.103351	0.91443645711355	328	23.88	26.83
AT5G20140.2	9.7337215312444	6311.107057	22254.23829	8501.511316	18930.80088	14055.63022	2862.833819	11701.69968	4044.158904	26608.33451	12163.48016	10814.34955	10778.82109	37923.27074	26345.72384	21086.14209	4363.579034	24938.23664	19389.15898	46364.62064	44704.34072	2984.158896	10878.23727	21720.45021	14816.72554	25628.72409	4460.254917	10932.35843	25303.05518	12065.68968	31980.43502	17830.4042464333	46364.62064	0.442144155141709	395	24.33	26.93
AT5G20630.1	12.999941714815	10335937.8	7224330.98	6206860.723	5998274.634	6809640.71	8856114.593	9548884.439	7692059.565	7882633.218	7689305.876	7447659.627	7918981.079	4988581.403	5470175.428	8024170.487	8691891.401	5238215.943	8188011.212	7246726.282	8833743.272	7037794.924	6320477.128	9779748.324	9657540.604	6350715.054	7555562.02	8175894.209	10612628.45	8879866.418	9456205.6	7803954.3801	10612628.45	0.461408531639231	211	22.31	25.61
AT5G20720.1	6.3467179204838	21007779.68	20594531.58	16525345.13	18918407.88	19160070.5	16016888.83	19209757.71	18081882.34	19548804.83	17798057.67	20386639.71	22873998.01	19856970.71	18975509.37	21695893.21	16506507.91	16782097.77	14651811.49	20951601.34	21334381.34	19397181.97	19546819.58	21114729.1	22565476.61	18599217.86	21142545.15	21520816.44	19087362.21	17812832.38	21159420.06	19427444.6123333	22873998.01	0.431874094117068	253	21.54	24.45
AT5G20890.1	10.5224038416759	219442.9323	264483.0379	189555.1979	218177.4672	248643.0363	219499.1767	230799.6941	234662.3403	243152.8661	202608.4596	239922.4696	279496.6106	190610.6392	211800.286	199921.7265	205957.7881	194546.0024	229232.0118	256329.6452	216800.5165	198115.041	177322.3988	245781.1708	199041.5632	208472.6439	155897.3293	163281.6887	204640.691	237944.204	236795.1609	217431.12653	279496.6106	0.0820557710230122	527	22.2	24.62
AT5G20920.1	21.5323134417599	61682.03986	39624.98627	53226.65432	38634.2337	63077.80325	47190.47768	60161.28425	63232.0271	59464.69052	48734.14555	50910.88531	40313.46359	59409.19588	55108.54552	54088.12054	51038.45947	57631.31926	51020.42557	50056.98622	52614.86686	47697.73378	48473.6646	60888.05612	38795.54359	72130.30325	50534.40811	61562.91994	61777.10957	53129.80215	66856.92657	53968.9026133333	72130.30325	0.765030025996441	268	22.74	24.54
AT5G22440.1	6.54981746916349	20430.63959	26014.20642	29025.9141	30720.91052	27177.04573	42315.5918	25152.29808	13661.89289	28807.84885	14050.51706	33232.44751	34037.2769	25729.746	37771.69515	20903.68546	49860.97617	26379.55697	16484.31659	26731.41825	39178.60581	39515.54971	27250.35177	49106.96449	58381.46178	29637.74139	39442.14834	27090.37517	45626.01371	41254.7004	48448.60561	32447.350074	58381.46178	0.342833127340425	217	23.83	26.45
AT5G22580.1	8.6713569615143	355664.2156	404207.2559	428221.1486	403057.0518	397741.6799	357001.5084	352344.9384	444384.0819	474947.7195	257231.3721	437994.083	407365.4462	339791.1544	345843.6148	404194.5744	316658.2482	310838.3507	348094.3468	307197.085	287970.0178	248574.9464	286378.0475	324523.7458	348316.4688	455538.5258	304338.5935	324160.0741	297702.2287	243755.924	405378.5356	353980.499453333	474947.7195	0.65272787238824	111	24.4	27.39
AT5G22650.1	0.0962947398263054	155729.3332	186713.7648	222798.0771	305531.2535	329042.8714	177870.2801	136497.6564	147726.3855	131018.0194	178497.2842	161240.3614	165980.0006	162493.757	162444.4236	160142.4366	299178.9522	173294.5612	156794.9774	144435.3427	152505.6764	147026.7396	174821.0151	167997.5127	200756.8919	166078.5129	215523.4	141074.5771	164525.2733	145096.9538	149096.0913	179397.74608	329042.8714	0.748438757071467	306	19.72	21.37
AT5G22800.1	16.3792472540621	243838.8226	283538.3819	178676.6964	249317.1978	210329.4896	322799.9818	234858.8854	209761.8438	251521.3897	208859.8244	206884.3083	233610.1999	242316.7304	218821.5335	187174.1646	215734.6743	183688.1304	161998.9709	207440.4435	246094.8767	239309.3206	253345.864	277968.7169	263471.8037	265782.6429	275191.644	248574.0931	277631.7146	221917.8641	301235.4336	237389.85478	322799.9818	0.646047672357503	978	22.57	25.03
AT5G22840.1	11.9961769824737	22143.12216	28132.10352	16681.53098	26174.06711	34809.87047	53179.37521	21626.84386	27094.67391	27051.03332	19599.27032	24516.61984	29753.22296	27330.57276	20345.04755	17560.08844	21598.78965	24366.38153	33908.54748	11730.78304	14824.12247	19793.63133	18185.19394	29124.68191	19666.16553	15517.4798	21192.43855	21872.80782	30355.57492	29264.62066	17611.2816	24166.998088	53179.37521	0.114918182715947	538	23.18	25
AT5G23010.1	12.0000600137165	44035.57732	47530.77547	28198.42885	35033.59105	25511.9658	34555.51491	23484.31428	43651.41596	37354.26404	55329.6608	23953.47916	29327.29389	25844.8031	23999.02716	30712.07821	38815.80673	23909.50397	20849.93059	24246.90938	34477.5196	32498.17094	39270.36663	60201.24309	24459.37959	28105.78026	25396.3768	31130.39884	67574.70057	33915.37494	41259.94984	34487.7867256667	67574.70057	0.343919893648077	506	22.46	25.05
AT5G23040.1	12.0000600137165	78492.29084	117102.1077	87614.70124	98563.76444	86491.38025	78468.31902	75798.82523	98103.0009	104381.0485	46904.46833	70057.60307	84295.9385	47044.52876	66923.60736	75771.81188	72072.22748	59831.89351	57826.98285	65487.58564	69554.73362	56851.61151	58738.96033	92912.60346	65940.99952	79960.6137	48753.60241	62895.55281	45315.90066	51519.44617	57557.1265	72041.107873	117102.1077	0.760418179187304	258	25	28.11
AT5G23060.1	17.297549913448	10416550.07	13940932.62	9623080.745	12608209.91	12203704.94	14218095.09	10657487.9	14420754.16	11004280.9	10177874.22	9777972.53	14003079.08	10701882.39	9317913.852	8994995.223	9032824.352	9854669.71	9340902.499	12645566.84	14018740.63	10841718.4	11809939.91	12052545.94	10604733.61	11322344.48	9212056.503	11085774.68	11991696.81	11629010.15	11580242.07	11302986.0071333	14420754.16	0.669679602224727	387	21.77	24.7
AT5G23120.1	7.7884233306533	2772481.339	2820344.514	2371971.349	2733634.837	2271519.357	2217762.377	3728054.949	2835302.989	2978378.455	2182304.974	2931825.929	2926559.679	2893614.106	3229095.959	3317675.595	1983016.419	2439546.503	2504980.764	3328243.147	2264544.566	2262199.206	2345515.45	2467473.236	2290039.401	3215738.483	2298904.956	2577626.588	1992937.84	2389493.105	2576694.164	2638249.3412	3728054.949	0.0027731722460486	403	23.06	25.45
AT5G23140.1	6.70296977663	2448.677774	5880.90933	47896.79537	17736.92706	33854.01728	NA	2099.697959	4731.513083	25275.93842	321.264624	33761.81464	16083.9512	22590.30406	13003.26455	5437.38445	4147.289792	23767.17315	343.6000384	9148.863983	280.6479336	1398.083531	5822.322455	1421.662313	5786.622234	25343.80293	10355.55596	11652.00845	1484.464054	1897.110021	6849.421963	11752.4513313103	47896.79537	0.850010529958676	241	22.45	24.59
AT5G23540.1	0.300966836891899	25133.39523	20532.70588	87966.74893	102808.8781	37445.64066	35854.42642	22406.35854	36917.5579	53517.54251	33998.6989	40910.77625	47896.50107	45498.33257	35587.71648	22638.74058	37049.11661	34856.03078	27947.96428	12305.61551	18412.67133	33593.66429	36276.47633	32847.84685	37306.04364	26659.99149	29352.09912	30684.65821	11387.24866	37201.06332	30752.99641	36191.5835616667	102808.8781	0.209861896554606	308	23.18	25.34
AT5G23740.1	16.8293778238714	21429.31456	65315.70045	35568.23378	43009.87723	48180.69408	71146.91165	39653.4659	28343.10427	35548.81099	31710.9161	46287.62548	96666.99225	20833.68386	27450.45206	30165.85044	73001.81123	32911.86983	39164.32395	19329.18122	90195.69547	104223.425	58318.81199	79443.34575	144654.2373	27497.60883	82353.60625	63766.90105	51071.06475	83807.0261	85892.62662	55898.1056146667	144654.2373	0.491845681755229	159	24.74	27
AT5G23820.1	11.6590529468291	331526.465	342474.8358	377297.1153	504002.8446	485055.9028	371740.1639	303979.1556	367913.9179	388720.2793	403447.5604	489018.5033	302678.4966	385832.1765	355327.3856	348676.5701	334459.034	310280.1713	367714.1363	290580.0665	356850.0946	413590.8601	337451.9004	396025.0538	452492.2493	291940.9193	356699.1459	338130.3156	433198.6976	372679.6244	366511.7847	372543.180883333	504002.8446	0.00755925628910763	164	23.3	26.42
AT5G23860.1	13.2499772808123	102202.8377	99023.8445	61727.62208	69597.98648	102924.9112	65223.83891	88322.96185	68871.15155	85596.87476	54486.07555	77921.67772	105291.4435	83042.46901	101133.4828	95459.05266	68077.1405	82093.88751	70457.81639	131415.5477	111383.5468	86905.02528	78296.25701	100513.7381	111627.4065	62698.48474	73445.34978	96811.76633	90937.49013	69998.67776	115634.4313	87037.4265366667	131415.5477	0.209042035174333	449	23.37	25.31
AT5G24020.1	5.3688075983494	308.1398739	NA	1495.13987	3931.425887	4062.28331	287.4886751	590.9808444	4177.439219	6515.045287	3008.801453	3707.848329	NA	6633.539168	2167.837572	3160.919464	1284.885779	4190.768783	267.9356215	964.1324195	2495.837697	1911.598979	2514.193849	3885.219012	2728.466765	5813.768138	3287.381302	3273.397727	1801.853378	2474.009375	2813.33929	2848.34560955	6633.539168	0.656080992010983	326	22.62	25.24
AT5G24165.1	11.491580808917	3000.885057	15848.72181	6728.079725	5260.643395	20162.68127	4339.360115	17526.33829	17302.86687	12877.53462	15947.36896	19792.38263	36329.59655	9636.494024	15867.60898	18074.21084	10025.26963	28101.40274	6027.987641	19401.56593	28276.01874	19613.93774	12185.07149	13983.44394	63782.55336	1140.60895	5519.019659	38096.66893	26515.82685	45656.45315	7749.638927	18159.0080271	63782.55336	0.604638509791811	75	20.52	22.1
AT5G24300.1	15.967587017541	101630.5523	115221.8172	89723.32877	128308.7668	110237.2272	177506.3806	98115.65763	141041.3401	130836.7171	69682.21001	134573.2375	130234.563	99879.31735	93043.74579	127013.5771	79171.32715	108420.7631	93681.14668	151618.5228	95456.49588	113404.018	130433.734	132941.6313	120390.2592	132580.3627	126258.2879	135102.6956	109744.2132	96168.12634	145885.4883	117276.850353333	177506.3806	0.625843812899902	652	23.86	26.07
AT5G24490.1	4.2509400854027	1071486.594	931519.1328	680505.0955	759240.4727	791031.3239	766904.6511	1203190.709	860026.8404	939108.0613	1003193.666	5969103.009	770581.0562	1095611.541	895643.4281	1003462.321	806430.7028	746217.8636	948204.608	912201.6861	880079.1927	937579.0279	844010.083	944765.7217	903256.0229	1189283.638	998426.7559	839638.5626	763047.0182	979047.7662	1049930.692	1082757.57478667	5969103.009	0.0264920016051166	308	23.15	24.83
AT5G24650.1	7.0695912204349	332143.6283	246325.2129	188684.4998	178194.6674	178006.4216	277476.3943	305533.5454	224913.45	282594.5965	181854.3978	232538.2525	234493.9552	235906.0584	198169.8441	264455.9203	162543.243	254951.5174	254131.0153	214310.9325	222917.8627	165064.5274	158533.842	300442.2007	221303.1061	265231.4264	177307.3078	164898.9228	245386.0584	257241.1778	316698.9737	231408.43195	332143.6283	0.00556924572032357	259	22.35	24.82
AT5G24690.1	17.3823212346654	342354.1992	336940.4713	245098.3719	290588.4972	258733.2814	521908.2376	351030.6309	376644.9977	329413.9008	350746.5608	340821.7199	353922.9031	306739.7436	255742.4484	350561.8045	351408.2956	342815.9185	282387.855	299435.6355	327868.845	372127.2562	408489.5449	349010.6612	409346.8858	286710.28	234287.0412	318763.0782	348908.1172	376878.1358	426328.8926	338200.4737	521908.2376	0.268706875108668	521	22.81	25.57
AT5G25100.2	12.999922010518	45366.99209	53742.47614	33308.34773	44158.21476	38140.46779	49588.14457	58514.80068	54444.14766	52232.61087	56316.95344	37595.67862	39909.35786	37206.4501	40557.4794	72683.07434	43556.36985	40887.10172	65570.88317	51977.51313	77896.72392	49816.18538	46364.65586	89648.79413	75620.54504	69473.93532	55025.8865	35631.97563	74438.21106	56286.15154	98352.53656	54810.422162	98352.53656	0.72136248207804	651	26.56	29.82
AT5G25460.1	5.7145358180162	928965.8047	926188.5809	752205.163	763190.9583	558982.1019	597819.7068	966530.2981	900349.2417	764867.1905	741042.8579	861041.2942	877208.7167	770876.4833	824972.1159	815027.0782	831376.233	749094.2124	589128.9847	787981.4155	737532.1749	814070.0348	767209.0106	870546.3576	854421.6524	717563.3046	904289.63	840009.4649	747311.6483	755871.3042	892369.4765	796934.749883333	966530.2981	0.244412144122857	369	23.29	26
AT5G25754.1	1.9886962962022	1068574.3	1169140.595	2375026.858	2896417.184	1366803.367	906266.8913	1732025.245	2837175.114	2411704.902	1577097.293	2238999.876	1661586.074	2564310.091	1676507.072	2328711.476	1886928.459	1673646.511	1099089.497	1567439.201	1674807.057	1839834.127	2499237.138	1860101.009	1699310.747	1790647.836	1747733.335	2270393.563	1362925.669	1379643.967	1853297.12	1833846.05247667	2896417.184	0.0503178335863858	514	25.49	28.16
AT5G25780.1	1.8093657132744	5203.623837	7644.134383	15897.32856	18621.51742	13646.3142	3207.240617	15933.32937	21993.36322	21740.61191	34744.71556	38953.9319	4749.138539	22923.49989	47030.57623	35651.57702	39205.41338	22697.3328	27899.13756	49598.89352	19644.5563	41894.87143	52431.6675	53158.57233	24699.82414	66477.31548	29951.98618	27855.7197	38923.27412	44253.30936	27516.11317	29138.2963208667	66477.31548	0.186570952244626	714	24.49	26.73
AT5G25980.2	12.0000600137165	19461088.59	18373352.87	21219932.77	16310640.09	19767450.47	12028476.1	15647169.79	13295546.31	17479130.75	13727131.79	18062950.11	17134917.46	17481224.95	15730285.93	16495425.13	11012282.91	14197297.32	12994568.43	17977776.53	10005810.34	9967900.85	8703680.997	11393864.94	12565698.23	13558703.28	11856371.43	14232152.67	11621008.67	11064644.19	10554672.35	14464038.5415667	21219932.77	0.544363838481136	547	25.32	28.09
AT5G26210.1	9.1411584995422	19313.60215	16959.34844	11145.1081	12114.47543	9173.03197	13586.20411	13611.40382	14478.33578	15997.93214	6821.712166	8796.274034	6433.198065	12061.28018	9724.63601	14042.84148	9236.809734	9179.665727	8786.985939	15655.72335	9618.940065	9114.013046	11112.46439	10960.7142	4693.589734	12559.07636	2892.422896	10440.49283	5497.237013	8756.013842	7405.521679	10672.3018226667	19313.60215	0.0542427736090023	255	23.14	24.72
AT5G26360.1	2.3746214685299	442028.4052	379756.6478	376304.9343	386300.5061	358987.7169	502277.1802	526922.9082	401924.8498	394309.3996	362407.4891	343963.1786	393655.4651	316492.777	430487.8505	372057.9866	362162.2613	306814.8164	416325.847	342197.2801	377040.6695	317767.4768	309960.6678	355527.8323	354711.7774	393301.6344	267035.666	266649.2629	403363.6056	438895.3883	381159.8904	376026.37904	526922.9082	0.220288035394639	555	22.31	24.91
AT5G26570.1	1.9333140030471	508177.6728	596258.8131	580367.6565	624134.7643	568507.5652	555772.466	594271.1721	588793.4043	621743.7928	444337.5211	538975.2093	549103.9075	521213.2563	461722.753	573847.8053	470450.6589	461378.3081	468225.6096	548019.282	604513.9543	484746.003	501605.7964	533532.1743	469399.7688	540114.7854	492971.4963	528529.1231	561434.4681	494979.5156	575060.4784	535406.306063333	624134.7643	0.458099294990315	1196	22.29	24.54
AT5G26710.1	22.7907996762826	782785.1787	719422.1653	676264.7734	504044.8642	566906.8013	693518.8954	737097.1995	916117.3819	782540.2616	612015.4716	563402.8231	536388.9259	655223.6963	664234.7001	703045.3337	553239.2257	541020.0536	677674.9018	639129.8034	692634.6028	615832.9938	701016.4955	758364.2996	535865.6102	849971.3224	546485.1446	568108.3819	514474.2475	626886.9386	724689.9499	655280.081443333	916117.3819	0.00819568622410619	719	23.82	26.44
AT5G26742.2	19.0940536652451	332904.2059	349038.752	444711.9871	554986.4642	484708.1793	526433.2648	389499.4263	548006.8945	534319.8143	542568.3741	718594.2948	516064.6204	479986.1447	373022.1507	436817.4315	510448.3102	476585.327	417511.2909	355153.7093	515403.547	533905.7339	498850.9912	559796.0738	577929.0563	413538.2824	463346.268	512889.831	472290.7176	486968.866	629873.9787	488538.466263333	718594.2948	0.0259300445707601	748	21.84	24.03
AT5G26880.1	1.4115041061492	12220.21348	13334.90895	27104.20457	28224.26814	8818.243557	63047.96184	494.9045426	31221.00291	4339.961827	40946.0922	10805.90248	7961.18672	36149.96168	18232.7352	4001.351711	558832.711	7977.509865	118385.6522	27507.05611	42457.78956	402.1748927	7156.596145	1500.334304	1767.907487	19955.05724	1728.377167	7467.502353	7516.221871	945.0416581	3656.660989	37138.64975498	558832.711	0.367768148589538	263	22.92	25.03
AT5G27380.1	14.8426268665575	312874.1728	291819.753	202080.4301	193272.8876	286409.296	295354.7611	316341.197	254274.1243	275120.0158	248159.4873	276641.808	278649.5645	252842.3591	288116.0534	267409.3256	258032.9911	262797.3478	346313.7048	274502.6943	217669.3601	222600.2417	218616.7598	261591.8128	255003.5102	387026.1334	239776.478	288422.8888	221351.0258	246162.0388	293540.6516	267759.09582	387026.1334	1.18812602183581e-06	539	23.17	25.67
AT5G27470.1	12.0000490534366	248200.4224	241693.6526	203406.2424	228404.3611	224507.1052	196465.0377	187226.8932	193193.6418	217383.8451	147090.9795	230895.2979	216670.2516	212225.8968	235525.1298	186955.1826	150551.2498	171996.7855	175831.1442	219715.5079	167268.5895	174767.7907	197100.8009	222428.7179	194159.0093	281528.5908	212223.8377	222242.9634	171328.8733	167371.3103	216527.97	203829.569363333	281528.5908	0.0930010101238892	451	23.83	26.08
AT5G27530.1	12.0000689553015	178124.7513	208162.7145	346034.0461	291704.184	132489.2054	144701.9879	207247.113	264586.5679	318254.4123	172677.7732	159912.7755	131603.8063	196117.754	197346.0545	205179.4202	175876.1537	166109.2508	148616.6862	182188.2629	199255.7831	198586.8427	220460.3145	266946.9166	168808.2795	241642.2715	225163.9227	315174.4749	235504.0051	199056.5566	247399.8066	211497.73645	346034.0461	0.0197896324251384	458	22.92	25.68
AT5G27560.1	14.3463754931952	3456.890947	1828.360006	NA	NA	2128.315267	916.748996	1424.626759	605.9722534	1330.850026	2750.527142	5581.583932	NA	5599.793044	4400.843931	2315.904415	2333.273903	2242.01297	1777.894689	1448.307559	1573.672042	2982.462713	1478.13298	NA	1800.531778	2474.456811	2118.099094	3356.693294	4175.590973	1091.927392	1474.608518	2410.3108244	5599.793044	0.495643550874906	341	23.09	25.38
AT5G27670.1	2.4382744844567	17332.77514	179599.4726	108629.0221	100617.2676	203881.3011	149646.2927	130594.8612	124016.0284	74388.84155	98438.09644	91370.64172	190299.075	94709.68144	109947.6374	74615.40443	71829.98188	96413.70865	107258.1164	203132.1212	130157.6418	133799.8655	44671.42728	47971.67829	116258.4366	82680.2482	4879.20529	152310.4616	107444.1747	100931.471	82498.82175	107677.458632	203881.3011	0.544492090021873	150	21.27	23.71
AT5G27700.1	6.8493317293688	613156.1211	517928.1456	330953.3489	377415.8123	431538.8847	378326.941	438713.8606	520808.9498	433438.3641	351677.954	334017.2385	341057.3444	414766.4134	378250.3165	592964.8646	587732.4186	402082.8299	404839.3975	497261.3478	402677.4383	411607.8999	439175.4643	492683.4457	328622.5038	371338.0842	295916.6319	429734.1619	293840.3635	276924.302	428891.7777	417278.08755	613156.1211	0.432128203942031	82	22.46	24.71
AT5G27770.1	12.534197536617	415922.9028	458803.5888	391939.0965	356959.7328	389261.5455	539616.1924	451098.1471	547380.4866	528340.844	346437.4147	552230.6587	432785.005	487714.9558	391994.298	464539.6809	500024.2172	412540.633	516579.6275	540878.6421	453600.8003	493844.7621	422535.9467	663945.7713	562547.2092	556725.1563	446367.3154	529953.7242	475498.2394	495593.651	670093.6618	483191.796903333	670093.6618	0.180182637014654	124	23.48	26.4
AT5G27850.1	7.70281808153671	63742.82865	62102.82752	82463.53047	80793.19738	72498.78247	73017.77461	45027.66072	112094.1687	89586.82452	160141.3826	82600.58342	95173.79224	73365.09445	66473.5981	32094.44966	182374.6045	75571.93894	94125.79648	70842.46148	112775.9206	137857.7472	106883.9399	92910.06524	145687.9929	63609.08453	167313.3528	88794.84137	101855.9431	66651.78824	103551.7856	93399.458613	182374.6045	0.372498888185236	187	23.75	26.34
AT5G28060.1	1.425432171099	319472.4601	231669.1911	244911.7888	324669.9226	324212.9831	296870.688	208325.8815	428464.5127	236331.9034	151871.3262	313890.4561	390714.2384	182102.6289	251774.2128	42989.07844	219422.7805	299251.2915	194721.9769	267729.1918	113632.847	182397.7173	141162.8598	107787.6151	307140.0308	211780.2906	244572.6152	285488.2088	205463.0336	200873.7149	162710.5339	236413.532661333	428464.5127	0.44311476715684	133	24.75	27.39
AT5G28500.1	11.7494923198555	857117.0095	852286.9232	572184.3366	701838.1907	723658.9634	874619.6784	865210.9123	826151.6477	707981.2871	752112.1729	791530.7919	804029.855	708172.9087	627611.5763	729830.071	700351.8966	706853.9673	723493.8573	787729.8745	890023.8993	699562.7943	768626.9778	985082.6051	835040.0809	707770.0969	718138.2757	603444.2029	712501.9191	779101.7251	1036595.393	768288.463016667	1036595.393	0.0199937538258075	434	22.98	25.04
AT5G28840.1	12.999941714815	2769176.882	2650054.041	1739293.355	2237280.669	2273726.002	3187435.893	2456250.272	2458333.697	2255136.584	2244210.486	2266546.492	2458123.913	2237447.587	2143096.773	2432244.91	2185070.472	2210904.617	2388185.375	2427701.177	2684748.184	2257740.873	2084055.951	2800112.297	2503122.973	2388074.007	2123627.954	2345280.776	2844199.863	2539064.606	2696570.893	2409560.5858	3187435.893	0.108145662156194	377	24.33	26.46
AT5G30510.1	5.1509834210555	5162264.884	5358807.936	4214848.894	4685334.47	5026914.478	6059566.901	5253440.92	4932441.937	5119941.288	4554051.967	4900288.499	5415852.494	5239424.396	4757271.251	5208552.754	4517292.682	4707197.276	4138290.766	5032482.629	5825569.206	5374639.371	5339557.474	5311757.309	5837298.458	5212332.801	4750275.955	5533668.058	5114236.717	5134502.49	5794158.842	5117075.43676667	6059566.901	0.189436956440569	416	21.65	23.92
AT5G33320.1	2.99994171481499	140970.1893	181925.3205	108596.5492	133465.6515	136300.1963	209570.7072	198873.862	207755.1838	158386.1629	270244.4256	134383.4173	155944.435	151235.75	136701.5403	180628.3242	185786.4803	148270.6734	166053.3041	145523.2434	340792.32	252546.1362	253834.3235	333630.2477	289814.0943	233309.7551	244052.5684	223744.3321	344898.9646	272535.2852	339814.8367	209319.609336667	344898.9646	0.768415054049681	408	24	27.27
AT5G35100.1	12.0000600137165	401609.5047	330492.6336	337700.2811	355321.3956	271304.8033	294515.8255	404565.5542	351997.2129	351549.4512	265380.7856	304635.538	289122.0249	340378.2045	306982.0869	363364.1887	244936.3664	285516.9633	276915.777	353966.6181	314267.0104	277369.4751	247570.5514	296966.4913	266535.0162	340935.0556	282843.8799	287774.3611	235781.3537	294322.0094	301594.1631	309207.152756667	404565.5542	1.14679252621426e-06	290	22.24	24.68
AT5G35170.1	12.0000494280892	814186.3157	526001.9864	561189.6715	425112.1479	441382.4989	527615.9833	572926.9753	487117.1841	563732.8423	418964.5801	481932.8072	500155.852	460788.5668	455814.861	468453.3818	397392.2086	401413.0239	323608.402	485040.3761	406019.828	365530.6558	431709.2411	392309.447	405646.5988	332146.3368	233956.752	384500.8606	333185.7766	411335.0659	318990.1474	444272.012496667	814186.3157	0.503890871856599	588	22.98	25.29
AT5G35360.3	12.0000600137165	2687452.765	2773161.479	2001306.61	2340923.454	2428741.061	2382018.524	2672699.585	2626423.896	2452662.969	2017628.815	2307823.887	2733142.143	2352837.439	2433500.538	2500686.532	2261117.638	2113653.151	2122946.111	2590382.785	2518245.696	2347130.668	2502699.826	2524440.759	2317920.529	2483574.887	2234584.738	2283234.809	2211154.165	2166048.085	2618037.438	2400206.03273333	2773161.479	0.00125767763654297	555	22.82	25
AT5G35590.1	13.5100581335424	161801.5829	161117.6816	123083.1503	113979.8622	120229.1653	153721.1723	163419.8823	119228.2528	124683.8768	110779.3655	94574.78495	110378.3296	114726.6832	110444.7559	101863.0732	88812.74789	98409.123	128865.5216	155006.8103	89699.59642	117776.6494	91234.71266	110325.4755	82461.76805	118977.6457	57411.81693	71292.09129	129491.1657	115938.8101	102233.5074	114732.302026333	163419.8823	0.137226064860577	246	23.17	25.32
AT5G35630.1	12.0000554192779	39736369.37	39821721.58	39960258.5	40815235.96	37363699.93	32576896.24	39192960.13	31114610.98	39739867.45	32980530.61	43108302.81	44094243.28	36325243.13	35399687.14	36288316.74	28855241.18	32137531.96	29255116.18	40140871.4	30727731.98	34912593.29	33338171.6	34537770.11	38501345.06	32928055.24	34241117.67	38770907.84	33355537.38	34841966.11	35060182.51	36004069.4453333	44094243.28	0.853796753848321	430	23.25	25.32
AT5G35790.1	7.2047064842391	77953.84817	90426.26209	95060.07772	71506.20267	96609.83499	66747.77606	58506.97621	112223.9012	94537.89424	65160.00204	66105.27139	83776.17637	105927.2527	84024.29443	87650.11587	74751.5732	60599.30078	69057.28538	86842.94572	113221.7824	102473.8446	96642.10819	109922.0908	83217.51383	111414.8849	96126.8508	98060.80995	79175.61321	74898.71312	85758.82641	86612.667648	113221.7824	0.00237372061863145	576	23.94	26.32
AT5G36230.1	20.6410637848756	27946.90951	29333.92405	21405.22141	41951.65197	23095.15118	6186.093621	32628.85058	18564.78746	26625.35862	13538.62359	28928.56877	24478.88642	28187.34081	38104.21221	29364.14177	14969.07908	23301.82523	21884.71811	28079.59021	20873.15618	19534.88212	19923.69449	25700.80812	18227.30545	29828.28629	14668.77426	18450.36422	24680.32765	12512.45037	15514.54767	23282.9843807	41951.65197	0.298078188750332	411	24	26.47
AT5G36880.2	13.6473564104063	67470.57598	95229.3798	77179.89709	87233.99736	121184.3309	117382.804	94025.79791	70414.82869	92779.94296	57825.00504	47910.32682	124669.9623	136392.3103	49112.35936	76509.99963	84672.93134	83063.84673	58792.07775	52754.11549	61927.30787	129270.6254	108211.7855	76371.47684	69495.89134	84960.25508	81788.57142	98632.11378	63588.28533	81368.45306	110981.91	85373.372169	136392.3103	0.855505905821052	743	23.77	26.29
AT5G37360.1	12.0000600137165	123788.553	155212.7376	134178.5928	136954.7208	100365.8542	156163.7453	101734.6785	125652.4575	121365.2466	108399.3199	99507.35447	154830.4083	123401.3944	90935.32806	85362.43766	83824.33234	122252.4703	105762.875	121835.5384	105269.9109	114970.1213	107193.7031	73008.52219	113747.1635	106245.7521	70702.13358	117539.1075	79058.36419	95761.18995	73173.48351	110273.249898333	156163.7453	0.561211645353997	309	22.14	25.13
AT5G37510.2	12.0000600137165	633978.9953	750714.5269	731224.6099	795834.4561	641058.477	669971.9887	602908.2897	579690.6397	621606.6951	576951.8193	555160.5055	671599.2864	662587.723	580001.2818	576908.232	586498.5806	563636.615	530904.6196	600272.9428	568436.5759	528192.6271	552427.1879	634133.8799	589556.8621	646641.302	479419.742	501214.3065	532798.3328	529396.7142	608629.0265	603411.89471	795834.4561	0.236427648157721	748	22.44	24.68
