Uniprot.ID	Gene.Name	ZT02	ZT06	ZT10	ZT14	ZT18	ZT22	ZT26	ZT30	ZT34	ZT38	ZT42	ZT46
Q5SQB7	Npm1	92.87409418	133.7896288	91.2682675	101.0584147	51.83394277	120.3762863	96.31382546	100.9112722	69.47583877	99.91503915	114.1549313	99.70962316
P10922	H1f0	7804.250493	8245.570523	10506.82267	8016.993323	9554.504832	4708.772405	6140.327091	5765.194843	7691.734756	5697.946729	5960.268347	8561.654203
D3Z158	Qars	31.32229986	30.86916054	21.34562126	29.12705745	19.97313401	23.39422794	30.91883541	27.43871054	28.96809452	30.85639619	29.91986318	25.30967939
Q5MJS3	Fam20c	12.42929155	10.73573928	10.46900472	13.7622161	8.131956809	15.96209279	14.34207312	11.03802907	12.92556325	13.32335543	10.05378113	13.44339639
P43274	Hist1h1e	12922.22431	19520.84674	29876.71382	17494.32667	21573.81591	9159.209021	11376.55424	9348.584018	14579.91659	10773.74965	9198.540175	25356.34195
Q6ZWZ6	Rps12	65.89620587	70.72407149	68.6126757	77.22213884	66.42101837	68.01074179	57.07874226	65.72535213	49.82631343	51.18489168	67.60070917	56.20716172
Q8VDL4	Adpgk	11.88356719	14.43955977	6.986992945	9.505153379	10.15967509	9.593083666	12.04985763	9.052906907	13.86985394	11.8871367	8.265809258	10.25317967
P33587	Proc	5.6400549	25.88870114	15.4474555	0	12.2203535	3.473376701	4.982228086	5.713840539	9.978330166	7.336373531	21.11552593	10.3155061
P58022	Loxl2	497.6004388	459.8089032	496.0169009	552.3352307	437.2575586	523.2403002	523.8490851	489.2448151	547.5485963	553.7689334	420.9063251	474.3370812
Q99M71	Epdr1	19.71224506	17.52302116	13.62962901	14.4042202	12.68909862	18.6254378	10.50947983	17.13691638	17.62784426	9.293956065	19.51954536	16.87496934
Q544G5	Dag1	33.77027667	25.5078334	17.23472311	39.19720684	27.00548617	34.45427431	29.70679174	34.05235861	32.75235217	27.935685	38.6351874	35.445045
P43275	Hist1h1a	707.7728084	744.6431424	1065.967261	504.188327	525.7334717	317.4974221	383.8576351	390.6990628	371.7034348	478.7705913	452.6821211	473.2775928
Q9Z2L7	Crlf3	11.26703209	8.531098855	7.947151908	7.113232818	2.902171149	7.772492267	6.739267276	7.221584741	5.541040224	7.738773958	8.128825861	7.145575091
P97447	Fhl1	51.57321098	55.05163704	51.37701501	49.95319655	55.17642922	63.32109502	62.22886783	56.44025336	57.46991047	60.71914865	42.45880423	53.24112957
Q8BMF4	Dlat	8.316065842	8.608603027	7.517889471	4.849730872	8.945326503	9.634905144	6.63345672	9.217314039	6.617275896	7.472026373	5.660336207	5.794627743
Q8C0M9	Asrgl1	15.83569408	16.46691126	10.30207683	17.42238507	8.77872162	16.40449983	11.19799603	16.4845157	7.261903131	9.756839685	14.36777159	11.5208326
Q99JZ4	Sar1a	0	2.224335229	3.62709371	7.145352161	0	5.271490494	0.998493543	2.777734777	3.005195414	0	3.054839432	0
P47880	Igfbp6	32.01266646	45.14839434	47.71672426	50.25302633	49.36340681	46.43646071	43.07859984	45.58540251	36.27860519	41.35292231	39.39006257	48.39112232
P99027	Rplp2	95.07704753	114.6843213	111.7332968	117.8479786	104.8500768	88.49868713	76.84515763	91.88697162	71.23242237	77.54554671	89.38804221	96.2976137
Q8C253	Lgals3	350.9293278	318.6086434	280.7452452	287.8736485	301.7436443	327.261482	232.9006502	334.8522559	260.5352703	217.5225058	303.8507848	255.8137286
Q8R059	Gale	65.72141366	54.88362359	60.38114452	48.73410833	55.11530481	53.46988844	52.59245145	59.89404686	51.39762897	54.43795442	54.4572669	50.49701278
Q9CZN7	Shmt2	66.8502412	65.69080806	58.6049169	76.33041024	68.91555963	64.9464199	66.08142767	67.16643838	64.07144381	67.41874276	64.95467697	75.48785146
Q64737	Gart	13.04841382	15.43757736	13.25122097	12.67065187	7.467070177	16.7810144	15.39106295	12.33331989	13.68481274	17.48681282	10.99423286	15.83805854
Q6ZWV7	Rpl35	373.5535422	444.6199429	238.9669915	372.5364844	367.3911188	314.6078811	177.7730951	255.7727364	480.5310666	243.7918565	141.3565128	180.20977
Q9CQV8	Ywhab	82.50665264	72.80134474	77.62422193	79.11051401	74.09523304	67.27936738	59.25723801	70.89114887	53.34074494	62.36222866	60.41174109	58.95886093
A0A0R4J079	Acbd3	24.6044658	24.93302295	15.98721906	26.44797443	22.63377825	22.58706757	24.53605715	21.64303994	25.09071092	25.31681318	25.06770302	21.71667196
Q3TCN2	Plbd2	7.259092549	8.849208627	6.144550988	8.731875658	8.575231473	2.61709418	6.438399633	5.083542782	7.737856915	6.871988532	6.871223443	7.710172809
O55234	Psmb5	98.25738867	96.00326087	70.93078978	90.69187067	88.90318625	85.67518287	83.29352407	101.5112524	86.91341222	98.39434232	70.24062099	98.7837285
Q3TQ70	Gnb1	142.3461189	135.4090497	123.8714493	148.2651516	144.0160529	139.3697859	150.5309344	122.8594554	147.9847571	148.6877642	130.1728991	164.6903679
P28798	Grn	7.483424536	12.30816957	8.66448085	9.006424424	3.086891698	14.20605363	7.122934025	8.619085674	4.633831612	4.244209834	10.54932878	6.934885864
P17156	Hspa2	21.95274982	16.55981668	16.37789165	25.92911146	15.97154556	22.53854545	25.8653367	23.56504208	20.10109991	23.53948962	21.34988862	22.21965855
Q61112	Sdf4	56.9123579	58.20558953	48.44204301	64.22146988	53.53464801	53.44008852	54.56274369	72.92379104	47.31111109	47.17398412	67.41989965	67.50833993
Q6P069	Sri	92.29699185	75.26028241	83.19184855	83.98259528	77.34099991	73.3889697	64.13373656	77.36816867	60.12747186	64.98246473	79.86026607	71.07356612
Q8VHM5	Hnrnpr	75.82026464	83.84775676	82.08916034	79.9052153	79.28130841	74.68664975	82.488145	67.10988404	87.7218341	83.50413406	82.71418622	84.16009355
P34022	Ranbp1	17.67419011	22.78928745	18.05775078	25.02110358	29.70967849	24.19258516	10.66745785	28.4415825	18.46890209	16.99022744	25.95444698	25.66272155
F8VPU2	Farp1	17.45013023	27.31409774	11.58589164	18.90849974	8.364588685	22.29664319	24.68407977	15.60787841	21.34985447	19.01793753	22.62336176	15.85761461
Q8BH64	Ehd2	56.72414057	51.80117402	62.46698678	61.3331628	66.42449274	57.7619391	63.02143248	60.96903394	57.6654552	58.72741924	52.1351282	71.97382479
Q3UAT9	Impdh2	16.09160369	15.75439809	11.83354876	16.15393187	14.25566959	14.99097773	15.51143991	14.47266965	14.49886638	15.07407215	15.28399395	14.11896879
Q9D7N9	Apmap	12.29427117	12.80521632	11.46202219	7.613404193	12.31162735	9.767879125	14.42294354	8.670871051	9.638741858	13.68586872	11.59579006	11.65780436
Q9Z1T1	Ap3b1	5.261774606	5.630720265	2.775939318	3.767099341	4.297043309	4.906978151	3.654976772	6.172370372	6.508326715	6.098831624	5.798110314	3.327316846
Q545R3	Ndrg1	44.70856502	51.04321132	44.91457389	49.56722787	47.74202862	46.46890232	43.02516011	46.74717309	47.16132948	46.82048136	49.50482725	50.02327652
Q3U4W8	Usp5	35.89555085	29.17746461	32.6264485	31.36184545	33.74763172	35.58115937	35.32342837	25.62751701	31.34267081	29.36806332	33.09894803	20.55561281
Q8BH61	F13a1	1866.128814	1770.82321	1765.042243	1677.463864	1715.819982	1893.617809	2055.368393	1799.338716	2050.903126	2147.71308	1770.062507	1929.869359
Q3TJ94	F2	96.03792837	289.2756553	227.3953423	46.83511662	112.923657	40.44634006	100.4161908	68.93484073	102.6144499	87.62056942	322.0732805	96.52696937
Q91X72	Hpx	7.725263629	12.31927307	8.640957151	6.444286877	2.910908327	6.047463318	4.625302635	1.101756906	2.29468745	3.280906146	54.05496227	6.994014276
Q9Z1X4	Ilf3	33.57844789	30.60101899	34.04941828	35.18718935	35.8654238	35.25962728	37.344453	33.08099457	38.79211264	34.11341091	38.0573329	34.5686531
P30681	Hmgb2	33.26904718	48.76041596	59.11565158	29.38914242	27.71676275	35.66226783	24.55892139	23.85176362	27.59285494	20.89184377	31.18258999	29.65222128
A2AFJ1	Rbbp7	38.31255477	42.96550168	26.58333317	40.37603824	31.16998231	37.72136371	36.91567114	37.26481746	35.15356474	37.62238411	34.33435595	39.1163836
Q99K41	Emilin1	614.7073327	550.3339772	595.9698045	562.5407036	537.2387583	586.9134467	618.9370468	649.5051011	588.9879505	542.3586004	676.8392207	555.332115
E9PWU4	Adipoq	1.639610992	5.579997037	4.484516158	1.298249191	0	1.334538053	3.024417836	1.031079812	2.015096898	2.725403939	5.837754354	2.344655041
B2RXY7	Cbr1	100.1840797	99.64528577	100.2444585	104.3784922	99.71348757	101.52209	97.04617763	104.1473041	93.05769484	88.55922575	95.85434898	100.387971
A8IP69	Ywhag	76.16485624	66.54336696	81.79007674	64.04653398	45.6271431	62.79712087	49.78124389	71.5241671	47.02339215	52.60875041	56.21855215	51.74929647
Q5SS40	Ywhae	233.1619605	244.3119341	225.2603101	215.1552512	223.4310148	248.6840162	170.4093703	227.191751	151.3893648	167.013679	148.7840568	182.7752681
Q58E49	Hdac1	19.41658625	15.73739711	8.923236272	15.19810008	10.66796139	18.4157666	14.56714257	15.061362	20.00053127	14.28339	16.60307547	14.57510164
P19157	Gstp1	74.13573973	81.5059177	90.58905975	71.88010138	72.46293845	67.47473002	69.27277612	87.18684647	67.80213718	65.72595409	94.64847061	60.75542873
Q922H4	Gmppa	16.4011217	14.66466715	11.00427665	16.68171501	10.55419664	13.74064426	16.08406351	14.26390057	15.25750923	15.03034663	14.57975333	16.48788118
Q61553	Fscn1	186.9581091	192.4579998	176.3087517	163.9476438	190.7709408	180.482536	170.3340208	177.523798	195.7377304	196.5054562	162.085969	166.4562402
Q9CZ30	Ola1	8.668782359	6.499354667	6.243910991	6.774546186	6.295317705	8.647007644	5.706603935	8.684898512	7.401661005	7.063464473	8.731192425	7.717442848
Q9CPT4	Mydgf	64.64740546	70.53505702	48.17667531	67.2086627	53.88060811	59.06865198	64.27682253	57.04992041	62.14355905	51.74231438	65.95499789	59.00062633
Q9R0G6	Comp	27914.91891	28667.53198	27917.90107	30925.59343	27272.31978	29980.45811	33411.45033	28390.04406	28715.31717	31126.01185	28832.56753	32741.84336
Q9CQA3	Sdhb	18.91449013	22.44888887	27.19870535	26.72842204	27.05182242	23.44330735	24.6562884	24.66808427	19.68120058	18.21681428	20.15611425	21.86131739
Q8BP47	Nars	12.45919027	11.67010202	13.4945384	9.34361629	14.21619371	16.30096657	19.64714993	14.07636226	14.54932125	9.992669323	17.83815079	8.866997131
P46460	Nsf	17.62210667	17.03724725	14.38130147	18.37850519	20.83199832	15.52519178	17.95188361	17.36622737	17.99495311	18.32457093	17.37602356	19.67928039
Q3TNY9	Bgn	56143.12032	43801.34138	52857.8119	55998.42303	46646.30762	52144.9358	62065.50438	57427.68766	65331.86474	56191.18819	59577.32269	55178.36359
Q8R2G6	Ccdc80	3475.245311	3142.80903	3205.86377	3331.571782	3044.90335	3501.313474	3804.674231	3568.220555	3950.647112	3674.014731	3763.696384	3019.9512
Q9R099	Tbl2	14.98470817	16.19507531	13.88520498	14.86850675	11.64646294	15.62195586	21.22796001	13.14019859	19.52590285	19.18517769	16.59435835	17.98849486
Q8BH95	Echs1	9.658953226	10.30720716	8.324636804	7.938359522	12.81073544	8.511879349	6.891171709	7.688403141	8.406575104	8.254448221	6.688059335	8.656130541
Q5SZA3	Hist1h1c	7674.797845	8746.03116	15041.1614	8164.043645	11638.78546	4465.444746	5950.129285	5688.823742	6977.812157	5725.709557	5277.618441	9624.64068
Q9D0R2	Tars	42.90250046	51.20629619	34.85518688	29.87243947	49.62088608	32.5413626	46.06091685	41.01042169	37.3792069	40.407904	39.68774443	37.89884295
A0A0R4J0R8	Lect2	98.10202381	85.19238446	85.37710148	103.2553255	90.6423821	97.64137642	88.70783781	96.56415218	95.55638562	90.66938084	95.99713177	94.17505424
Q60715	P4ha1	766.5361515	689.1236835	726.5438095	711.1603246	678.9034249	746.6594801	699.9938133	788.0329416	682.418425	681.841722	767.8520022	699.8804466
P35700	Prdx1	829.5515898	733.6624329	770.78159	705.6583651	747.1349189	788.5078695	670.7530695	798.8309088	704.8866521	687.4983289	783.5403426	724.9919878
Q9Z0L8	Ggh	24.90889419	21.57982172	17.78282958	29.06365373	15.54277721	29.20435163	20.52286901	21.4314599	20.58568363	19.45556081	19.5611151	23.5351018
Q5FWK3	Arhgap1	2.882036035	2.527331333	1.80785964	8.060084382	3.883562973	1.465073022	5.371050091	2.469866873	3.34362219	6.09261279	1.761087052	5.020272369
A0A087WSN6	Fn1	34000.65201	30672.61804	31919.50047	32394.78045	30966.32031	36474.94485	35248.6199	30720.66407	34755.64127	38030.92856	31955.90949	28513.40581
P19788	Mgp	5742.509857	7056.598708	5991.666418	7043.184805	6581.468127	6303.212897	4910.080487	5813.784374	4848.186131	4145.463678	5378.626105	4745.566531
Q60864	Stip1	68.85991658	66.82467151	64.87704448	69.79577351	69.6379092	69.83358789	58.79364124	71.12639843	63.77362944	62.73555338	69.43056897	64.96176983
Q04857	Col6a1	9885.622523	9604.566032	9211.50073	10353.77069	8262.157687	11396.97113	11682.04046	9571.923444	10777.78899	11702.07185	9805.246915	11392.43304
Q3U2G2	Hspa4	119.832877	124.4300295	107.3974442	114.7809364	114.2492177	106.5138176	125.0825767	108.0476955	125.2210058	116.2854126	110.7401431	119.9328432
A1E5L0	Cytl1	30.92334875	65.99222524	20.44856606	57.80998218	22.20377831	53.51472136	39.33233259	47.27573246	29.07214959	28.76212522	42.92959711	36.15255986
A2RS22	Coro1b	30.05522021	32.79081254	23.42040196	32.28238866	31.0318684	31.86540547	30.81150562	30.57188019	27.84235934	32.20145826	28.37689806	29.52091893
Q564E6	Ssb	46.65887177	47.18203893	38.37977748	53.36319369	28.38526159	70.35931111	61.85273684	50.9478681	61.56988673	61.17451344	54.10627646	58.88610643
G5E850	Cyb5a	10.89362896	7.862090249	14.60311669	7.025018641	11.79999869	5.933263177	3.689126339	10.1548493	7.384205891	7.609179711	9.76841859	8.200322913
P70333	Hnrnph2	3.581942229	3.955395726	4.807769698	2.55438505	2.654701374	4.54705469	3.972724861	3.52354701	6.022067096	3.901477057	6.10770156	2.474971999
Q8BJU0	Sgta	5.38012823	6.579826551	6.730187688	2.187410582	4.794874298	6.14309506	3.284924909	4.968939554	2.008093137	2.916590695	3.93319021	2.805907193
P29788	Vtn	103.9405073	172.7518615	203.4375141	90.76137503	128.1046362	104.0662451	81.02754678	102.0259211	112.1027402	103.8617996	161.5615557	134.7387602
P47791	Gsr	17.73325725	25.75645223	17.52821411	19.24992434	17.77478397	23.62507839	21.55733497	14.12057758	15.8610061	20.18798026	16.58056921	18.07968459
Q8R1B4	Eif3c	19.17141274	19.88765457	20.59842431	20.5929903	23.52072817	18.63715057	21.73254723	20.2265446	23.20573112	21.1327091	15.0250964	22.6271562
P55002	Mfap2	49.02999438	63.92368069	52.14335446	70.9402273	56.60747793	67.96027909	59.79212302	58.82303378	48.40184739	48.12132571	57.58314836	56.96079645
P80317	Cct6a	123.4713386	135.0054005	125.2449705	105.042073	139.5869998	109.5717089	121.2731414	128.4360766	117.459763	111.8797397	112.7090124	121.5060421
Q544R5	Tardbp	47.74542553	45.83312822	50.75961757	28.21187843	47.96949715	32.61477849	45.53866757	39.82157547	46.67380035	35.07546207	42.40980147	40.11280561
G3UVV4	Hk1	145.5409065	149.3099467	159.5138922	162.589362	174.3721048	149.0079685	194.552255	163.6812733	187.9533811	176.353901	165.8763396	172.2145157
Q9CZU6	Cs	73.34214793	81.6110657	106.9074428	60.74921863	102.0382585	89.69438523	77.71851008	67.42449028	58.54499256	78.17085833	62.86956599	95.82875913
Q6XLQ8	Calu	949.1696372	898.8596117	844.0075594	979.5199444	921.1330035	1029.175823	828.4822119	1054.826777	858.0018831	825.1294766	997.2469486	905.343691
Q3TDA7	Pacsin2	48.07365116	46.03808184	33.30360292	59.83049143	46.66280664	49.09287382	37.20326592	52.47066603	48.49802151	40.90864973	50.25959919	42.65777325
Q8R081	Hnrnpl	99.29223197	100.1508873	116.2396521	103.3674517	106.5052624	93.75352178	109.5439286	95.89960074	118.2218873	92.30663817	112.3704602	103.8533329
Q9JJY3	Smpd3	178.4800307	184.64579	160.3795902	205.7820147	230.1608918	167.8723775	233.8918557	215.9824004	248.6013154	202.69039	209.8563422	163.498918
P12025	Mdk	23.08606792	33.29653478	28.22621494	28.22881925	39.38851335	24.28158727	24.14840412	26.94886174	25.19593684	22.80635353	27.76524685	33.66017871
Q8R2H9	Phospho1	57.07065149	56.75675883	41.19836125	52.94310891	56.08414245	49.28588316	48.54290535	59.39143261	49.00161233	51.62985657	53.31074462	54.66640272
Q3UHY8	Abce1	7.364137768	5.918824704	2.556783071	7.288122036	5.464042344	5.108334148	6.016264643	6.968510586	3.815262689	5.117622213	4.04196425	4.12243976
Q62418	Dbnl	3.405138926	4.434196825	0	1.747795214	4.724839005	6.228371055	2.5441493	3.808751204	5.869339584	2.684087038	6.352267039	2.192197952
A0A0J9YUE9	Dnm1	36.67336929	33.18783899	37.11380579	40.14826421	38.27582915	33.88057827	42.15780207	40.36670818	40.50836861	40.09448162	38.49082744	39.6659699
E9QKW2	Smoc1	75.2844957	76.62113849	74.14234877	89.5840529	88.89282834	79.70599667	89.55461919	79.60179057	81.68524766	78.21263218	75.2768599	83.22238924
Q543C5	Ogn	511.2272925	525.6084997	568.4526774	614.2808363	430.1294894	621.6924949	499.7631445	505.3580439	440.6744615	498.2894749	590.308234	583.7864921
Q9DBP5	Cmpk1	97.65184368	92.05327456	94.36909552	83.51118182	75.29244929	93.52721064	71.53087241	100.5669693	78.40458922	69.68470001	96.69726145	86.06697307
A2A6U3	Sept9	25.08264078	30.69388824	19.66702843	19.30143018	27.01787121	22.15980753	26.01259546	24.31288911	25.92314655	28.74114848	30.03327912	28.81709867
Q3UDY1	Akr1b3	52.95898573	68.83531668	56.2425795	60.51563811	60.40589445	54.71860239	47.12019349	64.35777458	49.74602433	51.40133686	57.600825	46.28460252
Q8BK67	Rcc2	25.72538604	37.87114667	22.17989735	27.05159168	28.36672163	23.04778772	25.92492886	28.33171906	26.65688591	29.36008699	21.97807536	26.9656345
Q3UKN6	Nucb2	51.22116851	74.21031023	62.22386302	70.12011685	73.12622243	59.37154889	37.97546854	69.51614046	53.11616076	41.57495697	84.49122021	63.45552483
Q9CX86	Hnrnpa0	38.50492847	59.8800197	56.61302969	57.74089882	45.67635554	42.59866939	76.92469364	36.60845676	65.92957561	61.50260025	52.12172694	59.45970539
Q8BMS1	Hadha	87.5272846	95.76350961	97.21228738	94.73932988	96.17268017	111.8618433	101.9458605	97.9034654	100.3721409	96.48062375	98.57427028	100.477725
P31230	Aimp1	13.98213773	7.403091613	11.82103193	14.65773821	6.66518056	12.26751636	7.466077695	8.028878449	9.551387264	4.769399662	13.69953833	11.27986818
Q4KL76	Hspe1	71.15901348	82.98506304	62.65201664	74.98988318	73.71847981	64.70311337	44.56031091	66.18734846	55.26922963	51.60305749	70.11420532	61.75617979
Q91V61	Sfxn3	8.457706693	6.494011026	11.01351124	6.176712031	10.24913837	5.320268474	7.962729766	6.563093599	7.757238263	13.55085335	9.678793386	13.04160652
Q3UW66	Mpst	3.191632196	1.414107717	0	2.709134	0	4.986496547	1.506179449	1.48819664	2.618755863	3.625809052	0	4.171831841
Q9CQI3	Gmfb	6.312802124	15.81012584	12.99968932	7.112279671	15.467822	16.35888672	11.23101835	10.72645208	9.751125801	9.496792424	12.70960619	13.47384489
Q3U1C2	Ruvbl1	18.8085817	20.28696642	18.80459771	16.31759953	12.10715911	19.04324737	21.66711885	15.63285198	19.6132987	26.05359951	16.86032003	21.72579446
A0A0J9YUZ4	Hmgb1	286.4025737	302.7838422	342.0323999	300.3710438	292.9220261	374.9233854	286.0541533	293.6092677	276.9292647	294.532713	310.0464086	298.939681
Q08642	Padi2	13.52723865	17.79472065	9.091400411	9.891960469	16.63312723	15.8362549	16.79451451	15.45193061	20.46031116	17.87195852	17.27132826	16.31064806
Q564E2	Ldha	7818.77862	7540.163534	7538.374658	7669.898253	7442.53427	5824.327385	8063.773397	7651.830253	6620.906436	7367.054092	6565.949353	8812.659284
P68040	Rack1	415.6478144	427.383576	393.1244348	404.9212262	406.4712297	412.7771018	428.1233796	401.5938787	458.2692811	458.5813048	407.1512972	429.6601172
A0A0G2JDJ5	Fdps	12.81594937	17.00122345	14.09401878	5.986897431	20.59683101	10.85505207	10.47248281	17.75949216	11.75477382	18.87724228	18.61527416	6.726950633
Q5EBQ2	Pebp1	784.0111407	647.6587674	641.7451546	771.4673107	612.9611787	750.839843	501.5115684	709.5676878	599.3519252	577.4886329	747.3414945	630.5443816
A0A0G2JDW7	Rps27	48.48490782	42.71083004	42.71694444	41.95562872	35.80176795	39.6845999	49.00841116	48.1738355	35.91462887	39.80023304	52.68838572	34.53288455
P11672	Lcn2	3.483746414	53.0394447	4.59329678	3.412149802	4.763340306	2.91152183	1.376290125	4.271794138	4.956436257	1.943904149	4.720575424	4.354161575
Q9D0F9	Pgm1	434.0432152	442.8999363	432.5649998	416.2685875	434.6576284	386.1071048	501.5707605	422.6865411	383.8363196	476.6941224	405.7454863	446.1057449
Q9D6R2	Idh3a	26.71511959	21.33848962	30.11166612	24.7648903	26.58796735	26.80573627	22.30867888	23.535633	24.06442133	19.92253307	24.03761156	23.02675982
P99029	Prdx5	41.62020626	56.13784283	39.79565797	48.79529238	56.95556329	48.85458813	49.14040643	49.02791083	44.55482583	34.53787373	43.98568736	43.95639076
Q5M9P1	Rpl36a	33.26491176	44.6681044	27.71785062	70.44701429	107.0050566	63.54392254	74.69819663	78.08658463	68.21834255	43.93518545	29.57801311	71.25577307
Q5M8R8	Rplp0	154.717857	138.0794853	158.5155978	152.0990997	161.9445492	122.6036407	149.9560455	138.2844109	122.2570183	136.1499035	136.3896305	155.1834134
Q9QWR8	Naga	0	7.482306424	4.132484704	5.479883863	5.553988557	3.491674959	11.14675353	6.042491776	9.714875945	8.071718976	14.99179997	6.660477388
P97384	Anxa11	286.2677624	250.1691663	311.4314113	244.0843073	289.8693594	287.4836915	272.4328493	322.5398711	290.9100128	257.9821905	282.0466064	221.1353753
Q61838	Pzp / A2m	6.518237443	17.963577	9.861414716	6.50145711	5.961104249	3.972296813	5.24827608	3.853400659	1.524918701	5.929995735	208.238709	11.05747116
Q5SVY2	Ppia	1308.571499	1200.068476	1132.830746	1332.662598	984.9422839	1310.470768	1081.286556	1308.56811	1175.009636	999.8451503	1529.342259	1356.020363
Q9QZD9	Eif3i	49.67927676	62.37822797	37.12084542	54.47102957	49.63525777	41.86634852	49.35142007	53.42883299	52.32228712	46.19331216	47.28954597	47.83150227
Q9DC70	Ndufs7	1.667950643	3.523743529	2.746947147	1.685084969	1.343818815	4.379345136	2.36402197	2.741576415	2.61217853	2.173568233	4.698361798	2.94119586
Q8BH59	Slc25a12	25.14049156	27.60337497	20.07603597	25.15408359	25.60730912	27.13951242	21.34536423	25.55486055	30.73990104	27.51318811	28.83643066	24.03390786
F6QL70	Gm17669	229.5875103	302.1468248	269.493509	53.35610062	138.6309332	134.7660552	74.56506384	143.9305682	37.98824752	129.5135686	117.4560986	152.4424983
O35295	Purb	13.05108258	9.908400981	11.03717718	6.264138233	10.18455891	8.368793407	13.09785185	7.045641239	11.48615414	10.8141474	9.683788551	8.026935523
Q0VGU2	Ptma	27.55575144	46.47519636	24.5203269	37.80496727	38.60458696	48.49883106	23.67652633	37.78391734	36.16558711	32.92025353	46.14191997	38.34769465
P80316	Cct5	96.78377637	93.64338608	107.2990174	85.98723466	100.2663284	85.43287451	86.99438373	99.71224766	83.63305379	88.28166196	87.55826897	99.04446826
Q91VR5	Ddx1	69.05821166	65.95113278	60.2545537	66.80275224	59.35522221	59.89406096	66.64597945	56.90545921	68.15636625	63.79782227	61.99167704	55.81908454
Q9QXT0	Cnpy2	109.2588281	118.2678472	125.2831925	119.5521665	125.8686866	104.6977736	95.97911894	118.8690165	96.34495003	86.82831593	115.5270516	100.5045319
Q9R0Y5	Ak1	15.63358929	23.76972268	27.56842134	26.39118075	9.986743499	29.92225225	21.20115409	26.04390142	20.8068991	22.17895749	32.32605833	20.18684575
Q52KI7	Lrpap1	15.49443874	19.75075755	18.18266242	22.85069768	10.856221	20.94726438	17.64877675	24.84562525	13.99946012	16.39827009	21.16329282	9.12772111
P21460	Cst3	699.5925956	702.0338025	635.0154363	795.9034445	619.6938229	945.3158288	622.9024821	1004.244955	648.6433147	536.192192	805.620519	679.0080113
Q8BMD8	Slc25a24	2.529502739	1.767270894	0	12.18235289	2.997187956	9.53039732	5.832368463	9.858280939	3.330305058	4.025818356	1.591469976	10.02334035
Q9DB20	Atp5o	21.04744411	26.39541857	28.73451662	12.73882307	27.19938601	18.01033318	24.61630085	23.64658444	8.130408102	10.97912163	17.48622892	6.011534411
Q6IRU5	Cltb	18.29368047	13.63637012	16.69112856	21.76455338	13.77048995	15.77806288	10.83912949	16.34510339	9.526972427	9.697569195	12.26228056	10.76289078
Q9R045	Angptl2	82.76316013	83.51328227	75.93557235	86.96191157	76.06900304	75.23282787	82.22572164	85.08850975	78.65482257	85.82346351	79.01386652	88.10018232
F7AA45	Rbm39	35.81606468	47.93531476	45.91879882	38.57848814	50.72874913	51.99604004	52.09458021	46.95714627	61.71755955	44.06658416	56.84576548	29.83982423
E9Q1F6	Tnn	55.85319046	41.39095423	38.50971366	57.04664532	43.25031242	54.18758102	43.15279934	51.54449565	52.71324227	59.98567398	50.44792952	58.04160684
Q9WV32	Arpc1b	203.7918097	208.6649035	183.5670598	198.2471199	197.1775044	202.6153677	216.9562458	196.121118	215.7354488	225.5048719	183.556013	195.4888659
Q03350	Thbs2	73.63066558	72.51063052	66.82535208	64.4195719	73.35709532	70.81380679	68.81840383	74.98002183	71.40326603	79.21342109	67.25952626	75.32925191
Q9DB05	Napa	12.99572743	15.50838909	14.19833651	14.7215436	12.26340228	14.12661398	12.99202811	14.02832204	5.248683593	10.58347001	9.459183241	9.842441732
Q60605	Myl6	131.7017724	130.9020588	130.9171572	130.2959593	129.6298104	119.158217	99.92978713	130.3862541	94.64769401	90.2449411	132.7612768	107.906404
P99024	Tubb5	256.5094281	249.954377	257.0970941	226.195824	230.1721269	227.8452752	232.0444211	222.8145215	230.6881909	232.4185238	285.2017022	223.2727638
Q8VHI5	Vit	644.0069523	583.346058	551.4997752	657.7658943	541.6775063	607.9920132	689.5457308	647.7557188	642.4727775	729.0765628	608.376918	672.3470345
Q499X4	Vat1	9.293263448	10.3402773	15.54649749	6.769366535	14.61078313	19.45560304	13.20460482	5.381725762	18.89624759	28.99709324	15.05446274	27.77459691
P97429	Anxa4	813.5344583	778.0340971	822.8526338	815.8437931	811.4332228	772.7691917	759.6901897	922.4166694	675.3751428	743.2480331	740.3543425	823.1221673
G3UW82	Myh2	69.31990188	42.44232822	30.26927046	0	5.805350435	342.5335968	21.92963095	72.73852386	58.45029671	136.1380548	21.79731258	3.137623294
P16546	Sptan1	76.73113951	87.69585807	74.89332561	71.95523343	74.87839704	80.02246396	71.66819882	80.99179367	70.62283858	72.67777898	82.49761351	71.3131349
Q8BP92	Rcn2	92.45557235	96.23316284	72.33498802	100.9474392	78.9351246	85.7812198	69.05003433	105.9395944	77.64907341	76.87485223	102.8645641	105.4708923
P10404	P10404	4.100978184	3.422192606	4.558723158	5.048726421	0	5.680313614	0	2.618437977	0	0	4.966398024	0
P48036	Anxa5	3496.815066	3731.577281	3685.386426	3860.41222	3794.55984	2951.331301	3104.448575	4109.409484	2921.970147	3096.158062	2932.426482	3485.129989
Q00898	Serpina1e	6.620628879	20.39732449	6.308958474	5.949789579	4.548552201	8.389098358	3.14908673	5.413975058	3.308852739	3.604197453	34.29374806	5.982998827
