Gene.ID	Transcript.ID	AFFY.ATH1	Chromosome	Gene.start	Gene.end	Transcript.start	Transcript.end	Transcription.start.site
AT1G06640	AT1G06640.2	262637_at	1	2031626	2034112	2032338	2034014	2032338
AT5G42040	AT5G42040.1		5	16813565	16814749	16813565	16814749	16814749
AT2G07632	AT2G07632.1		2	3323573	3323990	3323573	3323990	3323990
AT1G01170	AT1G01170.2	261572_at	1	73931	74737	73931	74731	74731
AT1G01170	AT1G01170.1	261572_at	1	73931	74737	73931	74737	74737
AT3G10310	AT3G10310.1	259151_at	3	3189918	3195302	3190001	3195005	3190001
AT3G10310	AT3G10310.2	259151_at	3	3189918	3195302	3189918	3195302	3189918
AT5G46750	AT5G46750.1	248863_at	5	18969736	18971981	18969736	18971981	18971981
AT1G80745	AT1G80745.1		1	30347426	30348482	30347426	30348482	30347426
AT5G23010	AT5G23010.1	249866_at	5	7703041	7706973	7703092	7706896	7703092
AT5G23010	AT5G23010.3	249866_at	5	7703041	7706973	7703092	7706896	7703092
AT5G23010	AT5G23010.2	249866_at	5	7703041	7706973	7703041	7706973	7703041
AT3G29639	AT3G29639.2		3	11478633	11480033	11478640	11480033	11480033
AT3G29639	AT3G29639.1		3	11478633	11480033	11478633	11480033	11480033
AT3G62500	AT3G62500.2	251214_at	3	23120423	23123188	23120423	23123188	23120423
AT3G62500	AT3G62500.1	251214_at	3	23120423	23123188	23120423	23122222	23120423
AT1G36970	AT1G36970.1	261291_at	1	14016385	14018356	14016385	14018356	14018356
AT1G01410	AT1G01410.1	261047_at	1	153113	154198	153113	154198	153113
AT5G41970	AT5G41970.1	249238_at	5	16791151	16793261	16791151	16793261	16791151
AT5G07270	AT5G07270.1	250615_at	5	2280560	2283667	2280560	2283667	2280560
AT1G51910	AT1G51910.1	246369_at	1	19284270	19288385	19284270	19288385	19288385
AT1G80220	AT1G80220.1		1	30167839	30168606	30167839	30168606	30167839
AT5G20120	AT5G20120.2	246109_at	5	6795314	6797249	6795366	6797244	6795366
AT5G20120	AT5G20120.1	246109_at	5	6795314	6797249	6795314	6797249	6795314
AT5G15620	AT5G15620.1		5	5082465	5084136	5082465	5084136	5082465
AT5G33340	AT5G33340.1	246684_at	5	12594427	12596003	12594427	12596003	12594427
AT3G14463	AT3G14463.1		3	4852291	4853198	4852291	4853198	4852291
AT3G14463	AT3G14463.2		3	4852291	4853198	4852291	4853125	4852291
AT4G22000	AT4G22000.1	254345_at	4	11659563	11660919	11659563	11660919	11660919
AT3G48890	AT3G48890.1	252338_at	3	18129452	18131592	18129452	18131592	18129452
AT3G43740	AT3G43740.1	252703_at	3	15644009	15645688	15644009	15645688	15644009
AT3G43740	AT3G43740.2	252703_at	3	15644009	15645688	15644043	15645684	15644043
AT5G15260	AT5G15260.1		5	4952881	4955027	4953401	4955027	4955027
AT5G15260	AT5G15260.2		5	4952881	4955027	4952881	4954970	4954970
AT5G38650	AT5G38650.1	249525_at	5	15470961	15472815	15470961	15472815	15472815
AT1G49475	AT1G49475.1		1	18312883	18314099	18312883	18314099	18312883
AT1G76370	AT1G76370.1	259886_at	1	28648327	28650577	28648327	28650577	28650577
AT5G40790	AT5G40790.1		5	16330041	16331276	16330041	16331276	16331276
AT4G18070	AT4G18070.4	254656_at	4	10030529	10033044	10030663	10032935	10030663
AT4G18070	AT4G18070.2	254656_at	4	10030529	10033044	10030529	10033044	10030529
AT4G18070	AT4G18070.7	254656_at	4	10030529	10033044	10030922	10032963	10030922
AT4G18070	AT4G18070.1	254656_at	4	10030529	10033044	10030529	10033044	10030529
AT4G18070	AT4G18070.3	254656_at	4	10030529	10033044	10030697	10032930	10030697
AT4G18070	AT4G18070.5	254656_at	4	10030529	10033044	10030921	10032963	10030921
AT4G18070	AT4G18070.6	254656_at	4	10030529	10033044	10030921	10032963	10030921
AT4G02450	AT4G02450.2	255473_at	4	1073753	1075930	1073753	1075893	1075893
AT4G02450	AT4G02450.1	255473_at	4	1073753	1075930	1073753	1075930	1075930
AT1G75670	AT1G75670.1	262953_at	1	28415152	28416961	28415204	28416767	28416767
AT1G75670	AT1G75670.2	262953_at	1	28415152	28416961	28415152	28416961	28416961
AT1G75670	AT1G75670.3	262953_at	1	28415152	28416961	28415204	28416867	28416867
AT3G46010	AT3G46010.1	252564_at	3	16909217	16910845	16909217	16910845	16910845
AT3G46010	AT3G46010.2	252564_at	3	16909217	16910845	16909363	16910814	16910814
AT4G34990	AT4G34990.1	253219_at	4	16661101	16662549	16661101	16662549	16662549
AT1G26230	AT1G26230.4	245876_at	1	9072256	9075350	9072388	9075098	9075098
AT1G26230	AT1G26230.1	245876_at	1	9072256	9075350	9072256	9075350	9075350
AT1G26230	AT1G26230.3	245876_at	1	9072256	9075350	9072388	9075307	9075307
AT1G26230	AT1G26230.5		1	9072256	9075350	9072954	9075307	9075307
AT1G26230	AT1G26230.2	245876_at	1	9072256	9075350	9072715	9075307	9075307
AT1G31600	AT1G31600.4	256493_at	1	11312961	11316582	11312961	11316524	11316524
AT1G31600	AT1G31600.1	256493_at	1	11312961	11316582	11312961	11316582	11316582
AT1G31600	AT1G31600.2	256493_at	1	11312961	11316582	11312961	11316468	11316468
AT1G31600	AT1G31600.3	256493_at	1	11312961	11316582	11312961	11316435	11316435
AT1G20900	AT1G20900.1	262805_at	1	7272526	7274072	7272526	7274072	7272526
AT5G06740	AT5G06740.1	250695_at	5	2083964	2086218	2084088	2086052	2084088
AT5G06740	AT5G06740.2	250695_at	5	2083964	2086218	2083964	2086218	2083964
AT5G59170	AT5G59170.1	247762_at	5	23881988	23883122	23881988	23883122	23881988
AT3G12203	AT3G12203.3	256290_at	3	3891160	3894631	3891197	3894474	3894474
AT3G12203	AT3G12203.1	256290_at	3	3891160	3894631	3891297	3893981	3893981
AT3G12203	AT3G12203.2	256290_at	3	3891160	3894631	3891160	3894631	3894631
AT1G24822	AT1G24822.1	245638_s_at	1	8774997	8777882	8774997	8777882	8777882
AT2G34530	AT2G34530.4	266954_at	2	14548905	14550354	14548946	14550324	14550324
AT2G34530	AT2G34530.1	266954_at	2	14548905	14550354	14548962	14550245	14550245
AT2G34530	AT2G34530.3	266954_at	2	14548905	14550354	14548905	14550354	14550354
AT2G34530	AT2G34530.2	266954_at	2	14548905	14550354	14549089	14550241	14550241
AT2G34530	AT2G34530.5		2	14548905	14550354	14549406	14550292	14550292
AT5G22000	AT5G22000.1	245684_at	5	7277182	7280344	7277182	7280344	7277182
AT5G22000	AT5G22000.4	245684_at	5	7277182	7280344	7277939	7280255	7277939
AT5G22000	AT5G22000.3	245684_at	5	7277182	7280344	7277183	7280255	7277183
AT5G22000	AT5G22000.2	245684_at	5	7277182	7280344	7277322	7280255	7277322
AT1G67960	AT1G67960.1	259993_at	1	25480652	25484396	25480652	25484396	25484396
AT2G19050	AT2G19050.2	267438_at	2	8253333	8255676	8253333	8255189	8253333
AT2G19050	AT2G19050.1	267438_at	2	8253333	8255676	8253333	8255676	8253333
AT3G43610	AT3G43610.2	246329_at	3	15517576	15524096	15517576	15524096	15524096
AT3G43610	AT3G43610.1	246329_at	3	15517576	15524096	15517576	15524096	15524096
AT3G43610	AT3G43610.3	246329_at	3	15517576	15524096	15517576	15524096	15524096
AT4G05160	AT4G05160.1	255263_at	4	2664314	2666973	2664314	2666973	2664314
AT2G12400	AT2G12400.1	263513_at	2	5004884	5008442	5004884	5008442	5008442
AT3G21070	AT3G21070.1	256968_at	3	7380191	7384163	7380434	7383980	7383980
AT3G21070	AT3G21070.3	256968_at	3	7380191	7384163	7380434	7384163	7384163
AT3G21070	AT3G21070.2	256968_at	3	7380191	7384163	7380191	7384098	7384098
AT3G21070	AT3G21070.4	256968_at	3	7380191	7384163	7381311	7384136	7384136
AT5G19950	AT5G19950.3	246151_at	5	6740777	6743850	6740777	6743773	6743773
AT5G19950	AT5G19950.1	246151_at	5	6740777	6743850	6740777	6743773	6743773
AT5G19950	AT5G19950.2	246151_at	5	6740777	6743850	6740777	6743850	6743850
AT2G30000	AT2G30000.1	266806_at	2	12803823	12805024	12803823	12805024	12805024
AT5G59870	AT5G59870.1	247651_at	5	24115354	24116220	24115354	24116220	24116220
AT4G36945	AT4G36945.1		4	17419918	17422130	17419918	17422130	17422130
AT2G46455	AT2G46455.4		2	19069385	19071083	19070107	19071083	19071083
AT2G46455	AT2G46455.1		2	19069385	19071083	19069629	19071040	19071040
AT2G46455	AT2G46455.3		2	19069385	19071083	19069629	19071004	19071004
AT2G46455	AT2G46455.5		2	19069385	19071083	19070107	19071083	19071083
AT2G46455	AT2G46455.2		2	19069385	19071083	19069385	19071011	19071011
AT4G17500	AT4G17500.1	245252_at	4	9759203	9760391	9759203	9760391	9759203
AT2G37100	AT2G37100.1		2	15590741	15592282	15590741	15592282	15590741
AT3G01320	AT3G01320.2	259117_at	3	106294	113679	106298	113554	106298
AT3G01320	AT3G01320.1	259117_at	3	106294	113679	106294	113679	106294
AT1G77380	AT1G77380.1	246389_at	1	29074879	29077390	29074879	29077390	29077390
AT1G75710	AT1G75710.1	262969_at	1	28428671	28431339	28428671	28431339	28428671
AT1G62620	AT1G62620.2	265108_s_at	1	23182644	23185151	23182678	23184991	23182678
AT1G62620	AT1G62620.1	265108_s_at	1	23182644	23185151	23182644	23185151	23182644
AT1G08315	AT1G08315.1	261756_at	1	2620335	2621545	2620335	2621545	2621545
AT3G61400	AT3G61400.1	251335_at	3	22718846	22720646	22718846	22720646	22718846
AT3G61400	AT3G61400.2	251335_at	3	22718846	22720646	22718846	22720107	22718846
AT3G62440	AT3G62440.1	251239_at	3	23096104	23097726	23096104	23097726	23097726
AT1G29740	AT1G29740.2	255996_s_at	1	10407220	10413119	10407220	10413119	10413119
AT1G29740	AT1G29740.1	255996_s_at	1	10407220	10413119	10407379	10412997	10412997
AT3G26790	AT3G26790.1	258258_at	3	9853828	9856212	9853828	9856212	9856212
AT4G14660	AT4G14660.3	245569_at	4	8406247	8407896	8406305	8407633	8407633
AT4G14660	AT4G14660.1	245569_at	4	8406247	8407896	8406247	8407891	8407891
AT4G14660	AT4G14660.2	245569_at	4	8406247	8407896	8406304	8407896	8407896
AT3G05750	AT3G05750.2	258738_at	3	1703850	1707730	1705015	1707677	1705015
AT3G05750	AT3G05750.3	258738_at	3	1703850	1707730	1704085	1707677	1704085
AT3G05750	AT3G05750.4	258738_at	3	1703850	1707730	1704777	1707677	1704777
AT3G05750	AT3G05750.1	258738_at	3	1703850	1707730	1703850	1707730	1703850
AT3G21165	AT3G21165.1		3	7418695	7419441	7418695	7419441	7418695
AT3G12070	AT3G12070.4	256276_at	3	3844772	3847586	3845211	3847274	3847274
AT3G12070	AT3G12070.3	256276_at	3	3844772	3847586	3844887	3847586	3847586
AT3G12070	AT3G12070.1	256276_at	3	3844772	3847586	3844772	3847554	3847554
AT3G12070	AT3G12070.2	256276_at	3	3844772	3847586	3844772	3847562	3847562
AT5G38020	AT5G38020.1	249567_at	5	15165642	15167864	15165642	15167864	15167864
AT5G38020	AT5G38020.2	249567_at	5	15165642	15167864	15165646	15167859	15167859
AT1G05790	AT1G05790.1	261312_at	1	1732802	1737583	1733039	1737485	1733039
AT1G05790	AT1G05790.3	261312_at	1	1732802	1737583	1732802	1737573	1732802
AT1G05790	AT1G05790.2	261312_at	1	1732802	1737583	1732837	1737583	1732837
AT1G05790	AT1G05790.4	261312_at	1	1732802	1737583	1732836	1737499	1732836
AT5G60440	AT5G60440.1	247631_at	5	24305381	24307716	24305381	24307716	24305381
AT2G15440	AT2G15440.1	263567_at	2	6743528	6744835	6743528	6744835	6744835
AT3G44900	AT3G44900.1	246336_at	3	16388724	16391582	16388724	16391582	16388724
AT5G49440	AT5G49440.1	248609_at	5	20048239	20049776	20048239	20049776	20048239
AT1G02350	AT1G02350.1		1	469818	470693	469818	470693	469818
AT2G29890	AT2G29890.5	263485_at	2	12744116	12749596	12744277	12749596	12744277
AT2G29890	AT2G29890.4	263485_at	2	12744116	12749596	12744116	12749596	12744116
AT2G29890	AT2G29890.1	263485_at	2	12744116	12749596	12744131	12749596	12744131
AT2G29890	AT2G29890.2	263485_at	2	12744116	12749596	12744150	12749596	12744150
AT2G29890	AT2G29890.3	263485_at	2	12744116	12749596	12744150	12749596	12744150
AT2G30870	AT2G30870.1	267154_at	2	13141290	13142676	13141290	13142676	13141290
AT3G10700	AT3G10700.1	258766_at	3	3346509	3351170	3346509	3351170	3351170
AT3G10700	AT3G10700.2	258766_at	3	3346509	3351170	3346536	3351023	3351023
AT3G10700	AT3G10700.3	258766_at	3	3346509	3351170	3346551	3349892	3349892
AT2G43960	AT2G43960.1		2	18203312	18204912	18203312	18204912	18204912
AT3G48700	AT3G48700.1	252316_at	3	18038648	18039879	18038648	18039879	18039879
AT3G55070	AT3G55070.2	251828_at	3	20408274	20411364	20408282	20411364	20408282
AT3G55070	AT3G55070.1	251828_at	3	20408274	20411364	20408274	20411364	20408274
AT1G01310	AT1G01310.1	261045_at	1	120154	121130	120154	121130	120154
AT5G59430	AT5G59430.5	247726_at	5	23967217	23970996	23967875	23970945	23967875
AT5G59430	AT5G59430.1	247726_at	5	23967217	23970996	23967611	23970945	23967611
AT5G59430	AT5G59430.2	247726_at	5	23967217	23970996	23967217	23970996	23967217
AT5G59430	AT5G59430.4	247726_at	5	23967217	23970996	23967313	23970945	23967313
AT5G59430	AT5G59430.3	247726_at	5	23967217	23970996	23967315	23970945	23967315
AT1G66090	AT1G66090.1	256526_at	1	24602033	24604763	24602033	24604763	24602033
AT5G13380	AT5G13380.1	250294_at	5	4289839	4292441	4289839	4292441	4289839
AT4G00080	AT4G00080.1	255695_at	4	32748	33756	32748	33756	32748
AT2G03565	AT2G03565.1		2	1081592	1082121	1081592	1082121	1081592
AT1G17745	AT1G17745.2	259403_at	1	6100964	6105347	6101015	6105241	6101015
AT1G17745	AT1G17745.1	259403_at	1	6100964	6105347	6100964	6105347	6100964
AT3G09090	AT3G09090.2	259215_at	3	2782698	2787930	2782698	2787804	2787804
AT3G09090	AT3G09090.3	259215_at	3	2782698	2787930	2782744	2787685	2787685
AT3G09090	AT3G09090.1	259215_at	3	2782698	2787930	2782698	2787930	2787930
AT2G24190	AT2G24190.2	266015_at	2	10283621	10285098	10283621	10285012	10285012
AT2G24190	AT2G24190.1	266015_at	2	10283621	10285098	10283621	10285098	10285098
AT4G09890	AT4G09890.1	255028_at	4	6218319	6218989	6218319	6218989	6218319
AT5G10340	AT5G10340.1		5	3253122	3255045	3253122	3255045	3253122
AT5G41550	AT5G41550.1	249312_at	5	16617232	16620824	16617232	16620824	16620824
AT5G40100	AT5G40100.1	249389_at	5	16043727	16047572	16043727	16047572	16043727
AT2G01170	AT2G01170.2	265790_at	2	102156	104574	102211	104515	104515
AT2G01170	AT2G01170.1	265790_at	2	102156	104574	102156	104574	104574
AT2G43820	AT2G43820.1	260567_at	2	18152078	18153908	18152078	18153908	18152078
AT4G03645	AT4G03645.1	255396_at	4	1648416	1648994	1648416	1648994	1648416
AT1G49975	AT1G49975.1	261638_at	1	18504757	18506184	18504757	18506184	18504757
AT1G13180	AT1G13180.1	262769_at	1	4494924	4498469	4494924	4498469	4494924
AT2G22560	AT2G22560.1	264053_at	2	9585549	9589366	9585549	9589366	9585549
AT5G24879	AT5G24879.1		5	8552491	8552604	8552491	8552604	8552604
AT1G14610	AT1G14610.1	260780_at	1	5008153	5014533	5008153	5014533	5014533
AT2G39800	AT2G39800.4	251775_s_at	2	16598072	16603319	16598072	16603061	16603061
AT2G39800	AT2G39800.1	251775_s_at	2	16598072	16603319	16598164	16603319	16603319
AT2G39800	AT2G39800.2	251775_s_at	2	16598072	16603319	16598167	16603059	16603059
AT2G39800	AT2G39800.3	251775_s_at	2	16598072	16603319	16598072	16603061	16603061
AT5G38820	AT5G38820.2	249535_at	5	15543115	15545448	15543156	15545448	15543156
AT5G38820	AT5G38820.3	249535_at	5	15543115	15545448	15543481	15545182	15543481
AT5G38820	AT5G38820.1	249535_at	5	15543115	15545448	15543115	15545420	15543115
AT4G15120	AT4G15120.1	245363_at	4	8634508	8635591	8634508	8635591	8634508
AT5G41000	AT5G41000.2	249334_at	5	16420755	16423830	16420755	16423830	16420755
AT5G41000	AT5G41000.3	249334_at	5	16420755	16423830	16420761	16423830	16420761
AT5G41000	AT5G41000.1	249334_at	5	16420755	16423830	16420755	16423830	16420755
AT5G48210	AT5G48210.1	248716_at	5	19548414	19549141	19548414	19549141	19548414
AT4G08390	AT4G08390.1	255142_at	4	5314871	5317963	5314871	5317963	5314871
AT4G08390	AT4G08390.5	255142_at	4	5314871	5317963	5314893	5317477	5314893
AT4G08390	AT4G08390.4	255142_at	4	5314871	5317963	5314905	5317456	5314905
AT4G08390	AT4G08390.2	255142_at	4	5314871	5317963	5314905	5317432	5314905
AT4G08390	AT4G08390.3	255142_at	4	5314871	5317963	5314905	5317456	5314905
AT2G03030	AT2G03030.1	266741_s_at	2	889764	890520	889764	890520	889764
AT1G49470	AT1G49470.1	262396_at	1	18310428	18311714	18310428	18311714	18310428
AT1G31950	AT1G31950.2	255751_at	1	11475623	11478548	11475623	11478548	11475623
AT1G31950	AT1G31950.3	255751_at	1	11475623	11478548	11475623	11478548	11475623
AT1G31950	AT1G31950.1	255751_at	1	11475623	11478548	11475807	11478194	11475807
AT3G01270	AT3G01270.1	259269_at	3	82581	84901	82581	84901	84901
AT2G43010	AT2G43010.5	265248_at	2	17886101	17889087	17886798	17889087	17886798
AT2G43010	AT2G43010.1	265248_at	2	17886101	17889087	17886101	17889081	17886101
AT2G43010	AT2G43010.3	265248_at	2	17886101	17889087	17886101	17889081	17886101
AT2G43010	AT2G43010.4	265248_at	2	17886101	17889087	17886101	17889081	17886101
AT2G43010	AT2G43010.2	265248_at	2	17886101	17889087	17886427	17889050	17886427
AT5G51570	AT5G51570.1	248410_at	5	20949291	20951512	20949291	20951512	20949291
AT4G32717	AT4G32717.1		4	15786272	15786914	15786272	15786914	15786272
AT3G44830	AT3G44830.1	246332_at	3	16368890	16372443	16368890	16372443	16368890
AT5G58600	AT5G58600.1	247786_at	5	23683784	23685831	23683784	23685831	23685831
AT5G58600	AT5G58600.2	247786_at	5	23683784	23685831	23683791	23685805	23685805
AT3G25690	AT3G25690.4	256754_at	3	9352444	9357953	9352444	9357953	9352444
AT3G25690	AT3G25690.6	256754_at	3	9352444	9357953	9352473	9357899	9352473
AT3G25690	AT3G25690.2	256754_at	3	9352444	9357953	9353010	9357953	9353010
AT3G25690	AT3G25690.1	256754_at	3	9352444	9357953	9353271	9357899	9353271
AT3G25690	AT3G25690.5	256754_at	3	9352444	9357953	9352444	9357953	9352444
AT3G25690	AT3G25690.3	256754_at	3	9352444	9357953	9353010	9357953	9353010
AT2G27970	AT2G27970.1	264061_at	2	11912151	11913425	11912151	11913425	11913425
AT1G14800	AT1G14800.1	262889_at	1	5099572	5102558	5099572	5102558	5099572
AT5G48485	AT5G48485.1	248684_at	5	19646028	19646840	19646028	19646840	19646840
AT1G60370	AT1G60370.1		1	22244963	22245814	22244963	22245814	22244963
AT1G54080	AT1G54080.1	263160_at	1	20183545	20187096	20183545	20187096	20187096
AT1G54080	AT1G54080.2	263160_at	1	20183545	20187096	20183581	20186909	20186909
AT2G41760	AT2G41760.1	260499_at	2	17421689	17424371	17421689	17424371	17421689
AT5G38710	AT5G38710.2	249527_at	5	15501126	15504269	15501184	15503744	15501184
AT5G38710	AT5G38710.1	249527_at	5	15501126	15504269	15501126	15504269	15501126
AT2G46490	AT2G46490.1	265451_at	2	19079305	19080143	19079305	19080143	19079305
AT3G53690	AT3G53690.1	251957_at	3	19898788	19900235	19898788	19900235	19900235
AT3G21960	AT3G21960.1	257255_at	3	7736980	7738218	7736980	7738218	7736980
AT3G44380	AT3G44380.1	252683_at	3	16036115	16037216	16036115	16037216	16037216
AT5G12940	AT5G12940.1	250277_at	5	4087689	4089146	4087689	4089146	4087689
AT5G05657	AT5G05657.1		5	1688990	1689571	1688990	1689571	1688990
AT2G25260	AT2G25260.1		2	10755524	10757947	10755524	10757947	10757947
AT5G04340	AT5G04340.1	245711_at	5	1216058	1217362	1216058	1217362	1217362
AT2G02140	AT2G02140.1	266115_at	2	544647	545564	544647	545564	544647
AT3G06310	AT3G06310.2	258881_at	3	1912805	1914442	1913369	1914392	1914392
AT3G06310	AT3G06310.3	258881_at	3	1912805	1914442	1912805	1914408	1914408
AT3G06310	AT3G06310.1	258881_at	3	1912805	1914442	1912968	1914442	1914442
AT5G53850	AT5G53850.3	248234_at	5	21860860	21865150	21860997	21864973	21864973
AT5G53850	AT5G53850.6	248234_at	5	21860860	21865150	21860922	21865018	21865018
AT5G53850	AT5G53850.2	248234_at	5	21860860	21865150	21860940	21865150	21865150
AT5G53850	AT5G53850.4	248234_at	5	21860860	21865150	21860860	21865030	21865030
AT5G53850	AT5G53850.5	248234_at	5	21860860	21865150	21860860	21865030	21865030
AT5G53850	AT5G53850.1	248234_at	5	21860860	21865150	21860997	21864907	21864907
AT4G13660	AT4G13660.2	254726_at	4	7945683	7948443	7945906	7948443	7945906
AT4G13660	AT4G13660.1	254726_at	4	7945683	7948443	7945683	7948376	7945683
AT1G12930	AT1G12930.1	261208_at	1	4398322	4405669	4398322	4405669	4405669
AT3G61910	AT3G61910.1	251303_at	3	22929006	22930456	22929006	22930456	22930456
AT4G39720	AT4G39720.4	252905_at	4	18428809	18431136	18429840	18430980	18430980
AT4G39720	AT4G39720.3	252905_at	4	18428809	18431136	18428879	18431134	18431134
AT4G39720	AT4G39720.1	252905_at	4	18428809	18431136	18428809	18431136	18431136
AT4G39720	AT4G39720.2	252905_at	4	18428809	18431136	18428809	18431136	18431136
AT4G33640	AT4G33640.2	253304_at	4	16159548	16160489	16159727	16160489	16160489
AT4G33640	AT4G33640.1	253304_at	4	16159548	16160489	16159548	16160394	16160394
AT2G17050	AT2G17050.2	263571_at	2	7410704	7415802	7410704	7415802	7415802
AT2G17050	AT2G17050.1	263571_at	2	7410704	7415802	7410835	7415610	7415610
AT2G17050	AT2G17050.3	263571_at	2	7410704	7415802	7411249	7415647	7415647
AT1G32810	AT1G32810.2	261238_at	1	11881311	11886015	11881311	11886015	11881311
AT1G32810	AT1G32810.2	261233_at	1	11881311	11886015	11881311	11886015	11881311
AT3G47640	AT3G47640.2	252427_at	3	17567126	17569394	17567126	17569385	17567126
AT3G47640	AT3G47640.3	252427_at	3	17567126	17569394	17567126	17569385	17567126
AT3G47640	AT3G47640.1	252427_at	3	17567126	17569394	17567476	17569394	17567476
AT4G33760	AT4G33760.1	253295_at	4	16189144	16193318	16189144	16193318	16193318
AT4G33760	AT4G33760.2	253295_at	4	16189144	16193318	16189144	16192687	16192687
AT1G03510	AT1G03510.1	264819_at	1	876087	877556	876087	877556	877556
AT1G53163	AT1G53163.1		1	19812087	19813290	19812087	19813290	19812087
AT1G31350	AT1G31350.2	262552_at	1	11221267	11222827	11221267	11222827	11222827
AT1G31350	AT1G31350.1	262552_at	1	11221267	11222827	11221310	11222789	11222789
AT5G42920	AT5G42920.2	249181_at	5	17205971	17209650	17205971	17209650	17209650
AT5G42920	AT5G42920.1	249181_at	5	17205971	17209650	17206151	17209569	17209569
AT5G13980	AT5G13980.2	250203_at	5	4508406	4514666	4508476	4514666	4508476
AT5G13980	AT5G13980.3	250203_at	5	4508406	4514666	4508496	4514425	4508496
AT5G13980	AT5G13980.1	250203_at	5	4508406	4514666	4508406	4514425	4508406
AT3G61360	AT3G61360.1	251313_at	3	22704304	22706141	22704304	22706141	22706141
AT1G55030	AT1G55030.2	256345_at	1	20530417	20532151	20530417	20532151	20532151
AT1G55030	AT1G55030.1	256345_at	1	20530417	20532151	20530417	20531768	20531768
AT3G12510	AT3G12510.1	256285_at	3	3967058	3967822	3967058	3967822	3967058
AT5G11250	AT5G11250.1	250419_at	5	3587978	3593271	3587978	3593271	3593271
AT5G11250	AT5G11250.2	250419_at	5	3587978	3593271	3587978	3592471	3592471
AT5G11250	AT5G11250.3	250419_at	5	3587978	3593271	3587978	3592730	3592730
AT3G51200	AT3G51200.1	252145_at	3	19018738	19019173	19018738	19019173	19019173
AT5G55390	AT5G55390.1	248081_at	5	22447937	22454805	22447951	22454802	22454802
AT5G55390	AT5G55390.2	248081_at	5	22447937	22454805	22447951	22454802	22454802
AT5G55390	AT5G55390.3	248081_at	5	22447937	22454805	22447937	22454805	22454805
AT2G13650	AT2G13650.6	263722_at	2	5687316	5690795	5687381	5690771	5690771
AT2G13650	AT2G13650.1	263722_at	2	5687316	5690795	5687316	5690771	5690771
AT2G13650	AT2G13650.2	263722_at	2	5687316	5690795	5687388	5690780	5690780
AT2G13650	AT2G13650.5	263722_at	2	5687316	5690795	5687378	5689900	5689900
AT2G13650	AT2G13650.3	263722_at	2	5687316	5690795	5687378	5690795	5690795
AT2G13650	AT2G13650.7		2	5687316	5690795	5687815	5690771	5690771
AT2G13650	AT2G13650.4	263722_at	2	5687316	5690795	5687316	5690771	5690771
AT4G27690	AT4G27690.2	253885_at	4	13823510	13826395	13823588	13826395	13823588
AT4G27690	AT4G27690.1	253885_at	4	13823510	13826395	13823510	13826395	13823510
AT5G01400	AT5G01400.3	251115_at	5	162522	171302	162550	171302	171302
AT5G01400	AT5G01400.1	251115_at	5	162522	171302	162550	171072	171072
AT5G01400	AT5G01400.2	251115_at	5	162522	171302	162522	171263	171263
AT1G18410	AT1G18410.4	261716_at	1	6336300	6342527	6336470	6342527	6342527
AT1G18410	AT1G18410.5	261716_at	1	6336300	6342527	6336528	6341257	6341257
AT1G18410	AT1G18410.2	261716_at	1	6336300	6342527	6336300	6341838	6341838
AT1G18410	AT1G18410.1	261716_at	1	6336300	6342527	6336528	6342460	6342460
AT1G18410	AT1G18410.3	261716_at	1	6336300	6342527	6336463	6341274	6341274
AT4G32240	AT4G32240.1	253422_at	4	15568264	15569564	15568264	15569564	15568264
AT1G48410	AT1G48410.2	262246_at	1	17885633	17892632	17886036	17892632	17892632
AT1G48410	AT1G48410.1	262246_at	1	17885633	17892632	17886083	17892601	17892601
AT1G48410	AT1G48410.3	262246_at	1	17885633	17892632	17885633	17892596	17892596
AT3G20865	AT3G20865.1	257986_at	3	7308504	7308962	7308504	7308962	7308962
AT5G43770	AT5G43770.1	249111_at	5	17588790	17589467	17588790	17589467	17588790
AT5G10450	AT5G10450.3	250439_at	5	3283853	3286537	3283853	3286347	3286347
AT5G10450	AT5G10450.2	250439_at	5	3283853	3286537	3283853	3286347	3286347
AT5G10450	AT5G10450.4	250439_at	5	3283853	3286537	3283853	3286347	3286347
AT5G10450	AT5G10450.1	250439_at	5	3283853	3286537	3283853	3286537	3286537
AT1G53030	AT1G53030.1	261317_at	1	19760001	19761496	19760001	19761496	19761496
AT2G31957	AT2G31957.1		2	13587675	13588258	13587675	13588258	13587675
AT4G29720	AT4G29720.1	253692_at	4	14553211	14555276	14553211	14555276	14555276
AT5G52400	AT5G52400.1	248358_at	5	21272824	21275755	21272824	21275755	21272824
AT4G10320	AT4G10320.1	255020_at	4	6397271	6404672	6397271	6404672	6404672
AT3G60910	AT3G60910.2	251391_at	3	22501544	22503372	22501674	22503182	22501674
AT3G60910	AT3G60910.1	251391_at	3	22501544	22503372	22501544	22503372	22501544
AT3G04850	AT3G04850.1		3	1331898	1336076	1331898	1336076	1336076
AT5G16830	AT5G16830.1	246453_at	5	5532846	5535295	5532846	5535295	5535295
AT2G35500	AT2G35500.1	266608_at	2	14913937	14916668	14913937	14916668	14913937
AT3G16490	AT3G16490.1	257229_at	3	5603848	5605765	5603848	5605765	5605765
AT1G58380	AT1G58380.1	245841_s_at	1	21688935	21690290	21688935	21690290	21688935
AT3G16920	AT3G16920.1	257896_at	3	5776264	5778052	5776663	5777841	5777841
