Protein.Name	Gene.Name	Uniprot.ID	ZT0	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45
Guanidinoacetate N-methyltransferase	Gamt	O35969-2;O35969	0.0161021654636313	0.0177679067184897	0.0205441421432538	0.0188784008883953	0.0149916712937257	0.0172126596335369	0.0177679067184897	0.0138811771238201	0.0183231538034425	0.0111049416990561	0.0172126596335369	0.0127706829539145	0.0183231538034425	0.0133259300388673	0.0161021654636313	0.0210993892282066
Catenin alpha-1	Ctnna1	P26231	0.022765130483065	0.0216546363131594	0.0260966129927818	0.0260966129927818	0.0205441421432538	0.0216546363131594	0.0238756246529706	0.0244308717379234	0.0260966129927818	0.0166574125485841	0.0299833425874514	0.0194336479733481	0.0222098833981122	0.0222098833981122	0.028317601332593	0.0238756246529706
Glutamate dehydrogenase 1, mitochondrial	Glud1	P26443	0.0555247084952804	0.0860632981676846	0.0721821210438645	0.0866185452526374	0.0488617434758468	0.0960577456968351	0.0760688506385341	0.0749583564686285	0.0682953914491949	0.082176568573015	0.0705163797890061	0.0949472515269295	0.0799555802332038	0.0932815102720711	0.0705163797890061	0.0805108273181566
40S ribosomal protein S3	Rps3	P62908;D3YV43	0.0272071071626874	0.0260966129927818	0.0244308717379234	0.0272071071626874	0.0233203775680178	0.0272071071626874	0.0277623542476402	0.0249861188228762	0.0249861188228762	0.0172126596335369	0.031093836757357	0.0216546363131594	0.028317601332593	0.0216546363131594	0.0277623542476402	0.0322043309272626
Protein phosphatase 1 regulatory subunit 21	Ppp1r21	Q3TDD9	0.00111049416990561	0.00166574125485841	0.00333148250971682	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00277623542476402	0.00166574125485841	0.00222098833981122	0.000555247084952804	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00277623542476402
3-hydroxyacyl-CoA dehydrogenase type-2	Hsd17b10	Q99N15;A2AFQ2;O08756	0.0466407551360355	0.0544142143253748	0.0466407551360355	0.0516379789006108	0.0388672959466963	0.0471960022209883	0.0494169905607996	0.0483064963908939	0.0438645197112715	0.0471960022209883	0.0460855080510827	0.0488617434758468	0.0499722376457524	0.0505274847307052	0.0444197667962243	0.0527484730705164
Calcium-regulated heat stable protein 1	Carhsp1	Q9CR86	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00277623542476402	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00222098833981122
Ancient ubiquitous protein 1	Aup1	Q3U3K9;P70295	0	0	0.000555247084952804	0.000555247084952804	0	0	0	0.00111049416990561	0	0.000555247084952804	0.000555247084952804	0	0	0.000555247084952804	0.000555247084952804	0
Interferon alpha-inducible protein 27-like protein 2B	Ifi27l2b	Q8VC49	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.00111049416990561	0	0.000555247084952804	0	0	0	0.000555247084952804	0	0.000555247084952804	0	0
THO complex subunit 3	Thoc3	Q8VE80	0.00111049416990561	0	0.00111049416990561	0.000555247084952804	0	0.000555247084952804	0	0	0.000555247084952804	0	0	0	0	0.000555247084952804	0	0
Mast/stem cell growth factor receptor Kit	Kit	F7DD14;P05532;P05532-2	0.00111049416990561	0	0.000555247084952804	0	0.00111049416990561	0	0	0	0.00111049416990561	0	0	0	0	0	0	0
Small nuclear ribonucleoprotein-associated protein N;Small nuclear ribonucleoprotein-associated protein B	Snrpn;Snrpb	P63163;P27048	0.00388672959466963	0.00444197667962243	0.00499722376457524	0.00333148250971682	0.00388672959466963	0.00388672959466963	0.00499722376457524	0.00388672959466963	0.00388672959466963	0.00166574125485841	0.00388672959466963	0.00333148250971682	0.00333148250971682	0.00166574125485841	0.00388672959466963	0.00333148250971682
40S ribosomal protein S4, X isoform	Rps4x	P62702;Q545F8	0.00999444752915047	0.0122154358689617	0.0177679067184897	0.0149916712937257	0.00888395335924486	0.0133259300388673	0.0144364242087729	0.0138811771238201	0.0155469183786785	0.0149916712937257	0.0155469183786785	0.0149916712937257	0.0105496946141033	0.0166574125485841	0.0133259300388673	0.0133259300388673
Eukaryotic translation initiation factor 3 subunit K	Eif3k	Q9DBZ5;Q3TY56;Q9DBZ5-2	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00111049416990561
ATP synthase subunit d, mitochondrial	Atp5h;Gm10250	Q9DCX2;G3X9L6;B1ASE2	0.0366463076068851	0.0383120488617435	0.0344253192670739	0.0355358134369795	0.0294280955024986	0.0344253192670739	0.0327595780122154	0.033870072182121	0.0349805663520267	0.031093836757357	0.031093836757357	0.0349805663520267	0.033870072182121	0.0355358134369795	0.0333148250971682	0.031093836757357
C-type lectin domain family 4 member G	Clec4g	Q8BNX1	0.00111049416990561	0	0.00111049416990561	0	0.00111049416990561	0.00111049416990561	0	0.000555247084952804	0.000555247084952804	0	0	0	0	0	0	0
40S ribosomal protein S2	Gm8841;Rps2;Gm6139;Rps2-ps6;Rps2-ps5;Gm6576	E9PV46;P25444;D3YWJ3;D3YWA0;D3YVC1;D3Z659;E9Q1N8;F6YTZ4	0.0194336479733481	0.022765130483065	0.0222098833981122	0.0216546363131594	0.0194336479733481	0.0222098833981122	0.0194336479733481	0.0188784008883953	0.0210993892282066	0.0161021654636313	0.0199888950583009	0.0188784008883953	0.0172126596335369	0.0194336479733481	0.0205441421432538	0.0205441421432538
Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-C;Ubiquitin;Ubiquitin-related 1;Ubiquitin-related 2;Polyubiquitin-B;Ubiquitin;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40	Rps27a;Ubc;Ubb;2810422J05Rik;Uba52	P62983;P0CG50;Q8VC46;Q922Z8;P0CG49;Q5SX22;E9QNP0;E9Q5F6;E9Q4P0;E9Q0Z8;P62984;E9Q9J0	0.00388672959466963	0.0138811771238201	0.0138811771238201	0.0105496946141033	0.00499722376457524	0.0138811771238201	0.0105496946141033	0.00943920044419767	0.0133259300388673	0.0172126596335369	0.00943920044419767	0.0116601887840089	0.0122154358689617	0.0155469183786785	0.00943920044419767	0.00832870627429206
Leukocyte elastase inhibitor A	Serpinb1a	Q9D154	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00333148250971682	0.000555247084952804	0.00277623542476402	0.000555247084952804	0.00388672959466963	0.000555247084952804	0.00388672959466963	0.000555247084952804	0.00166574125485841	0.00444197667962243
Dual specificity protein phosphatase 3	Dusp3	B1AQF4;Q9D7X3	0.00388672959466963	0.00444197667962243	0.00388672959466963	0.00333148250971682	0.00333148250971682	0.00444197667962243	0.00444197667962243	0.00388672959466963	0.00388672959466963	0.00166574125485841	0.00388672959466963	0.00166574125485841	0.00444197667962243	0.00111049416990561	0.00388672959466963	0.00499722376457524
Translation initiation factor IF-2, mitochondrial	Mtif2	Q91YJ5;Q5M6W7;E9Q054;F6RR02	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00111049416990561
E3 ubiquitin-protein ligase ZNRF2	Znrf2	Q71FD5	0	0	0.00111049416990561	0	0	0	0.00111049416990561	0	0.00111049416990561	0	0.00111049416990561	0	0.000555247084952804	0	0.00111049416990561	0.00111049416990561
Glycerol-3-phosphate dehydrogenase, mitochondrial	Gpd2	A2AQR0;Q64521	0.0183231538034425	0.0210993892282066	0.0244308717379234	0.0238756246529706	0.0216546363131594	0.0238756246529706	0.022765130483065	0.0216546363131594	0.025541365907829	0.0183231538034425	0.025541365907829	0.0233203775680178	0.0233203775680178	0.0172126596335369	0.025541365907829	0.0238756246529706
Tetratricopeptide repeat protein 38	Ttc38	A3KMP2;A3KMP2-2	0.0316490838423098	0.0383120488617435	0.0316490838423098	0.0377568017767907	0.0316490838423098	0.0372015546918379	0.0327595780122154	0.0322043309272626	0.0333148250971682	0.0266518600777346	0.033870072182121	0.0322043309272626	0.0355358134369795	0.0333148250971682	0.0305385896724042	0.033870072182121
5-formyltetrahydrofolate cyclo-ligase	Mthfs	Q9D110;D3YTV6;D3Z0T4	0.00277623542476402	0.00222098833981122	0.00333148250971682	0.00277623542476402	0.00333148250971682	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00277623542476402	0.000555247084952804	0.00166574125485841	0.00166574125485841	0.00388672959466963	0.00166574125485841	0.00111049416990561	0.00166574125485841
	Nbas	E9Q411	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00388672959466963	0.00222098833981122	0.00277623542476402	0.00277623542476402	0.00333148250971682	0.00277623542476402	0.000555247084952804	0.00222098833981122	0.00166574125485841	0.000555247084952804
	Utrn	E9Q6R7	0.00777345918933926	0.00943920044419767	0.00999444752915047	0.0127706829539145	0.00832870627429206	0.0111049416990561	0.0116601887840089	0.00888395335924486	0.00721821210438645	0.00499722376457524	0.00832870627429206	0.00555247084952804	0.00832870627429206	0.00721821210438645	0.00832870627429206	0.00777345918933926
Protein SCAF8	Scaf8	F6WUK6;Q6DID3	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00277623542476402	0.00277623542476402	0.00111049416990561	0.00388672959466963	0.00111049416990561	0.00333148250971682	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00166574125485841
Integrin alpha-1	Itga1	F8VQN5;Q3V3R4	0.00277623542476402	0.00222098833981122	0.00222098833981122	0.00333148250971682	0.00388672959466963	0.00277623542476402	0.00333148250971682	0.00333148250971682	0.00333148250971682	0.00111049416990561	0.00277623542476402	0.000555247084952804	0.00222098833981122	0.000555247084952804	0.00222098833981122	0.00277623542476402
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	Ndufa11	G5E814;Q9D8B4	0.00832870627429206	0.00666296501943365	0.00499722376457524	0.00555247084952804	0.00555247084952804	0.00666296501943365	0.00721821210438645	0.00555247084952804	0.00721821210438645	0.00444197667962243	0.00666296501943365	0.00555247084952804	0.00666296501943365	0.00555247084952804	0.00555247084952804	0.00555247084952804
Flotillin-1	Flot1	O08917;G3UYU4	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00277623542476402	0.00166574125485841	0.00333148250971682	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00555247084952804	0.00111049416990561	0.00388672959466963	0.00111049416990561	0.00388672959466963	0.00388672959466963
Calumenin	Calu	O35887;G3UWR0;G3V004;G3UWV3;G3UY49	0.00444197667962243	0.00388672959466963	0.00555247084952804	0.00388672959466963	0.00222098833981122	0.00444197667962243	0.00499722376457524	0.00444197667962243	0.00277623542476402	0.00277623542476402	0.00444197667962243	0.00277623542476402	0.00444197667962243	0.00277623542476402	0.00277623542476402	0.00444197667962243
Tyrosine-protein kinase CSK	Csk	P41241	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00499722376457524	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00222098833981122	0.00388672959466963	0.00166574125485841	0.00333148250971682	0.00222098833981122	0.00277623542476402	0.00333148250971682
Ras-related protein Rab-4A	Rab4a	Q3TSQ6;P56371	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804
Myotrophin	Mtpn	P62774	0.00666296501943365	0.00666296501943365	0.00666296501943365	0.00721821210438645	0.00388672959466963	0.00721821210438645	0.00666296501943365	0.00555247084952804	0.00610771793448084	0.00610771793448084	0.00555247084952804	0.00721821210438645	0.00666296501943365	0.00943920044419767	0.00555247084952804	0.00777345918933926
GTP-binding nuclear protein Ran	Ran	P62827	0.0177679067184897	0.0205441421432538	0.022765130483065	0.0249861188228762	0.0149916712937257	0.0233203775680178	0.0210993892282066	0.0188784008883953	0.0249861188228762	0.0172126596335369	0.0210993892282066	0.0166574125485841	0.0222098833981122	0.0199888950583009	0.0210993892282066	0.0233203775680178
ELAV-like protein 1	Elavl1	P70372	0.00277623542476402	0.00555247084952804	0.00444197667962243	0.00499722376457524	0.00388672959466963	0.00444197667962243	0.00388672959466963	0.00444197667962243	0.00555247084952804	0.00222098833981122	0.00555247084952804	0.00277623542476402	0.00388672959466963	0.00333148250971682	0.00277623542476402	0.00499722376457524
Platelet glycoprotein 4	Cd36	Q08857	0.00333148250971682	0.00111049416990561	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00166574125485841
Heterochromatin protein 1-binding protein 3	Hp1bp3	Q3TEA8;Q3TEA8-2;Q3TEA8-3;A2AM65	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00333148250971682	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561
Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	Echdc2	Q3TLP5;Q3TLP5-2;E9QKF1;F6YTG0;Q3TLP5-3	0.00166574125485841	0.00333148250971682	0.00555247084952804	0.00444197667962243	0.00222098833981122	0.00388672959466963	0.00166574125485841	0.00333148250971682	0.00388672959466963	0.00222098833981122	0.00277623542476402	0.00277623542476402	0.00333148250971682	0.00333148250971682	0.00166574125485841	0.00277623542476402
Peroxisome biogenesis factor 1	Pex1	Q5BL07;Q5BL07-2	0.00555247084952804	0.00388672959466963	0.00721821210438645	0.00610771793448084	0.00499722376457524	0.00555247084952804	0.00666296501943365	0.00610771793448084	0.00777345918933926	0.00388672959466963	0.00444197667962243	0.00444197667962243	0.00555247084952804	0.00388672959466963	0.00555247084952804	0.00333148250971682
Proteasome subunit beta type-6	Psmb6	Q60692	0.00555247084952804	0.00943920044419767	0.00943920044419767	0.00832870627429206	0.00666296501943365	0.00888395335924486	0.00721821210438645	0.00610771793448084	0.00666296501943365	0.00555247084952804	0.00832870627429206	0.00832870627429206	0.00888395335924486	0.00610771793448084	0.00721821210438645	0.00999444752915047
Osteoclast-stimulating factor 1	Ostf1	Q62422	0.00610771793448084	0.00610771793448084	0.00832870627429206	0.00610771793448084	0.00499722376457524	0.00610771793448084	0.00499722376457524	0.00499722376457524	0.00888395335924486	0.00388672959466963	0.00499722376457524	0.00499722376457524	0.00666296501943365	0.00444197667962243	0.00666296501943365	0.00721821210438645
Kynurenine--oxoglutarate transaminase 1	Ccbl1	Q8BTY1;A2AQY9;A2AQY8	0.00943920044419767	0.00888395335924486	0.00721821210438645	0.00832870627429206	0.00666296501943365	0.00666296501943365	0.00888395335924486	0.00666296501943365	0.00832870627429206	0.00666296501943365	0.0105496946141033	0.00777345918933926	0.0105496946141033	0.00555247084952804	0.00777345918933926	0.0105496946141033
Eukaryotic peptide chain release factor subunit 1	Etf1	Q8BWY3	0.00721821210438645	0.00832870627429206	0.00777345918933926	0.0122154358689617	0.00721821210438645	0.0105496946141033	0.0116601887840089	0.00943920044419767	0.00610771793448084	0.00444197667962243	0.00999444752915047	0.00555247084952804	0.0122154358689617	0.00666296501943365	0.00888395335924486	0.0105496946141033
Aflatoxin B1 aldehyde reductase member 2	Akr7a2	Q8CG76	0.00777345918933926	0.0105496946141033	0.00777345918933926	0.0111049416990561	0.00721821210438645	0.00777345918933926	0.00888395335924486	0.00888395335924486	0.00555247084952804	0.00888395335924486	0.00721821210438645	0.0105496946141033	0.00943920044419767	0.0122154358689617	0.00888395335924486	0.00943920044419767
SPRY domain-containing protein 4	Spryd4	Q91WK1	0.00388672959466963	0.00388672959466963	0.00333148250971682	0.00333148250971682	0.00333148250971682	0.00333148250971682	0.00499722376457524	0.00333148250971682	0.00444197667962243	0.00277623542476402	0.00333148250971682	0.00333148250971682	0.00222098833981122	0.00333148250971682	0.00277623542476402	0.00388672959466963
GMP reductase 2	Gmpr2	Q99L27	0.00388672959466963	0.00499722376457524	0.00388672959466963	0.00444197667962243	0.00388672959466963	0.00277623542476402	0.00444197667962243	0.00499722376457524	0.00499722376457524	0.00166574125485841	0.00333148250971682	0.00388672959466963	0.00388672959466963	0.00388672959466963	0.00333148250971682	0.00388672959466963
Translation initiation factor eIF-2B subunit beta	Eif2b2	Q99LD9;D3Z487;D3Z7J6	0.00166574125485841	0.00222098833981122	0.00277623542476402	0.00277623542476402	0.00222098833981122	0.00222098833981122	0.00388672959466963	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00333148250971682	0.00111049416990561	0.00333148250971682	0.00111049416990561	0.00277623542476402	0.00222098833981122
Actin-related protein 2/3 complex subunit 2	Arpc2	Q9CVB6;D3YXG6	0.0133259300388673	0.0183231538034425	0.0166574125485841	0.0172126596335369	0.0161021654636313	0.0149916712937257	0.0177679067184897	0.0144364242087729	0.0172126596335369	0.0144364242087729	0.0177679067184897	0.0172126596335369	0.0149916712937257	0.0138811771238201	0.0149916712937257	0.0149916712937257
Protein FAM54B	Fam54b	Q9CWE0;D3YW54;D3Z0X8;D6RCX5	0.00388672959466963	0.00666296501943365	0.00610771793448084	0.00666296501943365	0.00388672959466963	0.00721821210438645	0.00555247084952804	0.00499722376457524	0.00610771793448084	0.00388672959466963	0.00721821210438645	0.00555247084952804	0.00777345918933926	0.00555247084952804	0.00499722376457524	0.00610771793448084
Mitochondrial-processing peptidase subunit alpha	Pmpca	Q9DC61;A2AIW9	0.00943920044419767	0.00999444752915047	0.00832870627429206	0.00943920044419767	0.00888395335924486	0.00999444752915047	0.00888395335924486	0.00888395335924486	0.00943920044419767	0.00777345918933926	0.00943920044419767	0.00610771793448084	0.00943920044419767	0.00610771793448084	0.00999444752915047	0.00888395335924486
Nuclear pore membrane glycoprotein 210	Nup210	Q9QY81	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804
Cullin-1	Cul1	Q9WTX6;Q3TPM3	0.00444197667962243	0.00222098833981122	0.00333148250971682	0.00222098833981122	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00166574125485841	0.00333148250971682	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00222098833981122	0.000555247084952804
Tartrate-resistant acid phosphatase type 5	Acp5	Q05117	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.00222098833981122
Mitochondrial import inner membrane translocase subunit Tim17-A	Timm17a	Q9Z0V8;D3Z1Z0	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.000555247084952804	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.000555247084952804	0.000555247084952804
Craniofacial development protein 1	Cfdp1	O88271	0.00166574125485841	0.00111049416990561	0	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804
40S ribosomal protein S29	Rps29;Gm10126	P62274;D3YYL7	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804
Mitofusin-2	Mfn2	Q80U63;Q80U63-2	0.00111049416990561	0	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00277623542476402	0.00555247084952804	0.00222098833981122	0.00444197667962243	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00222098833981122
Probable asparagine--tRNA ligase, mitochondrial	Nars2	Q8BGV0;D3YV21	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00277623542476402	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0	0.00111049416990561	0.00111049416990561
Oxysterol-binding protein-related protein 2	Osbpl2	Q8BX94	0.000555247084952804	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.00111049416990561	0.000555247084952804	0.00111049416990561
Dynactin subunit 4	Dctn4	Q8CBY8;Q8CBY8-2	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00277623542476402	0.000555247084952804	0.00111049416990561	0	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.00166574125485841
Adrenodoxin-like protein, mitochondrial	Fdx1l	Q9CPW2	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804
NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	Ndufv2	Q9D6J6;Q9D6J6-2	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00222098833981122
Cysteine protease ATG4B	Atg4b	E9PVR8;Q8BGE6	0	0.000555247084952804	0	0.000555247084952804	0	0	0.000555247084952804	0	0	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
Myotubularin-related protein 10	Mtmr10	Q7TPM9	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0	0	0.000555247084952804	0	0	0	0	0	0.000555247084952804	0
Caspase-1;Caspase-1 subunit p20;Caspase-1 subunit p10	Casp1	P29452	0	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0	0	0	0	0	0	0.000555247084952804	0
Nucleolar GTP-binding protein 2	Gnl2	Q99LH1	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0	0	0.000555247084952804	0	0	0	0
Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	Cox4i1	P19783	0.0188784008883953	0.0233203775680178	0.025541365907829	0.0249861188228762	0.0199888950583009	0.0233203775680178	0.0238756246529706	0.0260966129927818	0.0238756246529706	0.0183231538034425	0.0222098833981122	0.0205441421432538	0.0205441421432538	0.025541365907829	0.0188784008883953	0.0216546363131594
28S ribosomal protein S28, mitochondrial	Mrps28	Q9CY16	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841
GDH/6PGL endoplasmic bifunctional protein;Glucose 1-dehydrogenase;6-phosphogluconolactonase	H6pd	A2A7A7;Q8CFX1	0.0149916712937257	0.0161021654636313	0.0133259300388673	0.0161021654636313	0.0138811771238201	0.0122154358689617	0.0172126596335369	0.0133259300388673	0.0161021654636313	0.0116601887840089	0.0144364242087729	0.0122154358689617	0.0149916712937257	0.0122154358689617	0.0111049416990561	0.0127706829539145
Beta-centractin	Actr1b	Q8R5C5	0.00277623542476402	0.00277623542476402	0.00222098833981122	0.00222098833981122	0.00277623542476402	0.00166574125485841	0.00388672959466963	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00277623542476402	0.00277623542476402
Fatty acid-binding protein, intestinal	Fabp2	P55050	0.00277623542476402	0.00499722376457524	0.00444197667962243	0.00610771793448084	0.00111049416990561	0.00444197667962243	0.00499722376457524	0.00333148250971682	0.00222098833981122	0.00222098833981122	0.00444197667962243	0.00333148250971682	0.00444197667962243	0.00388672959466963	0.00388672959466963	0.00499722376457524
	Upf2	A2AT37	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00166574125485841	0	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0	0.000555247084952804	0.00111049416990561	0.00111049416990561
Terminal uridylyltransferase 7	Zcchc6	Q5BLK4;E9PUA2	0	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0
Alsin	Als2	G5E868;Q920R0;Q920R0-2	0.00277623542476402	0	0.00222098833981122	0.00111049416990561	0.00277623542476402	0.000555247084952804	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00166574125485841	0.000555247084952804	0
Golgi resident protein GCP60	Acbd3	Q8BMP6	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0	0.00111049416990561	0	0.000555247084952804	0.00111049416990561
Retinol dehydrogenase 13	Rdh13	Q8CEE7	0.000555247084952804	0	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804
39S ribosomal protein L44, mitochondrial	Mrpl44	Q9CY73;Q9CY73-2	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.000555247084952804	0.00111049416990561	0	0.00222098833981122	0	0.00111049416990561	0.00111049416990561
Loss of heterozygosity 12 chromosomal region 1 protein homolog	Loh12cr1	E9Q2W8;Q9D920	0.000555247084952804	0	0.000555247084952804	0	0	0	0.000555247084952804	0	0	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
Vascular endothelial growth factor receptor 2	Kdr	P35918;E9QJW8;Q8VCD0;P35918-2	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0	0	0	0	0	0	0	0	0
