Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
G0P462	147	21.36	23.29	11988985
G0P463	374	23.8	26.39	11988985
G0P464	301	26.6	30.12	11988985
G0P465	139	25.14	27.82	11988985
G0P466	173	23.11	25.53	11988985
G0P467	135	23.48	25.34	11988985
G0P468	515	22.28	23.1	11988985
G0P469	554	23.41	23.92	11988985
G0P470	500	23.24	24.44	11988985
G0P471	377	26.2	29.53	11988985
G0P472	402	27.14	30.61	11988985
G0P473	201	27.93	31.05	11988985
G0P474	376	27.06	30.67	11988985
G0P475	362	24.13	25.44	11988985
G0P476	318	22.9	25.28	11988985
G0P477	315	24.47	26.3	11988985
G0P478	401	24.06	26.74	11988985
G0P479	520	24.83	26.66	11988985
G0P480	2637	22.44	24.84	11988985
G0P481	153	24.63	26.68	11988985
G0P482	1111	22.54	24.26	11988985
G0P483	396	25.25	27.94	11988985
G0P484	396	24.98	27.6	11988985
G0P485	624	24.31	26.57	11988985
G0P486	576	22.56	24.64	11988985
G0P487	225	25.75	28.74	11988985
G0P488	303	25.14	27.38	11988985
G0P489	302	24.92	27.36	11988985
G0P490	334	24.38	26.8	11988985
G0P491	197	25.43	27.15	11988985
G0P492	329	24.29	26.54	11988985
G0P493	421	23.04	24.24	11988985
G0P494	356	22.23	24.4	11988985
G0P495	1029	22.24	23.43	11988985
G0P496	169	23.59	25.43	11988985
G0P497	578	23	24.92	11988985
G0P498	205	23.26	24.61	11988985
G0P499	132	20.05	21.11	11988985
G0P4A0	301	23.19	26.31	11988985
G0P4A1	788	23.52	26.01	11988985
G0P4A2	459	20.93	21.04	11988985
G0P4A3	1106	21.77	23.41	11988985
G0P4A4	306	25.56	28.52	11988985
G0P4A5	234	24.01	26.68	11988985
G0P4A6	808	22.07	23.6	11988985
G0P4A8	795	23.43	25.44	11988985
G0P4A9	406	24.93	27.25	11988985
G0P4B0	155	23.29	25.75	11988985
G0P4B1	251	24.41	26.24	11988985
G0P4B2	567	26.78	30.37	11988985
G0P4B3	181	22.67	25.32	11988985
G0P4B4	199	22.22	25.05	11988985
G0P4B5	385	24.12	26.72	11988985
G0P4B6	1024	23.91	26.36	11988985
G0P4B7	301	21.02	23.42	11988985
G0P4B8	346	20.47	21.42	11988985
G0P4B9	206	27.32	30.65	11988985
G0P4C0	147	27.41	30.94	11988985
G0P4C1	270	22.6	24.87	11988985
G0P4C2	1089	22.38	24.42	11988985
G0P4C3	131	23.15	24.29	11988985
G0P4C4	169	22.9	25.3	11988985
G0P4C5	100	23.81	25.72	11988985
G0P4C6	129	26.17	29.29	11988985
G0P4C7	122	28.04	32.37	11988985
G0P4C8	334	27.07	30.63	11988985
G0P4C9	439	24.59	27.2	11988985
G0P4D0	71	23.5	25.47	11988985
G0P4D1	86	25.48	27.78	11988985
G0P4D2	142	23.48	26.51	11988985
G0P4D3	330	23.08	24.93	11988985
G0P4D4	341	23.61	25.67	11988985
G0P4D5	999	21.69	23.12	11988985
G0P4D6	259	24.47	26.83	11988985
G0P4D7	213	23.09	25.03	11988985
G0P4D8	362	21.73	22.93	11988985
G0P4D9	259	27.08	30.6	11988985
G0P4E0	360	23.84	26.13	11988985
G0P4E1	78	22.33	24.24	11988985
G0P4E2	368	23.38	25.28	11988985
G0P4E3	262	24.62	26.92	11988985
G0P4E5	391	23.31	25.25	11988985
G0P4E6	485	23.7	25.43	11988985
G0P4E7	664	23.48	25.74	11988985
G0P4E8	1071	24.05	26.47	11988985
G0P4E9	530	23.13	24.26	11988985
G0P4F0	486	27.12	29.41	11988985
G0P4F1	37	26.64	29.92	11988985
G0P4F2	122	23.83	25.48	11988985
G0P4F3	56	27.13	31.14	11988985
G0P4F4	1014	22.36	23.94	11988985
G0P4F5	448	24.59	25.6	11988985
G0P4F6	339	24.19	25.51	11988985
G0P4F7	249	23.64	25.35	11988985
G0P4F8	293	22.39	24.3	11988985
G0P4F9	308	23.02	24.6	11988985
G0P4G0	726	21.81	22.85	11988985
G0P4G1	620	21.91	23.22	11988985
G0P4G2	609	21.43	23.17	11988985
G0P4G3	470	21.97	23.83	11988985
G0P4G4	430	21.01	22.56	11988985
G0P4G5	96	25.25	26.77	11988985
G0P4G6	406	22.42	23.6	11988985
G0P4G7	316	23.6	25.21	11988985
G0P4G8	395	22.5	23.76	11988985
G0P4G9	107	19.48	19.7	11988985
G0P4H0	145	22.14	22.67	11988985
G0P4H1	402	23.79	24.94	11988985
G0P4H2	448	22.68	24.38	11988985
G0P4H3	130	25	27.31	11988985
G0P4H4	887	21.93	22.89	11988985
G0P4H5	141	21.1	22.25	11988985
G0P4H6	219	24.36	26.72	11988985
G0P4H7	760	23.84	26.13	11988985
G0P4H8	300	25.87	29.08	11988985
G0P4H9	1195	21.28	22.6	11988985
G0P4I0	398	21.5	23	11988985
G0P4I1	304	21.61	23.4	11988985
G0P4I2	646	23.89	26.13	11988985
G0P4I3	67	23.1	24.65	11988985
G0P4I4	229	22.76	24.96	11988985
G0P4I5	1108	22.43	23.66	11988985
G0P4I6	443	22.24	23.47	11988985
G0P4I7	265	25.41	27.97	11988985
G0P4I8	992	24	26.66	11988985
G0P4I9	95	25.9	29.7	11988985
G0P4J0	114	23.05	25.06	11988985
G0P4J1	270	22.17	23.89	11988985
G0P4J2	547	24.69	27.91	11988985
G0P4J3	140	24.97	26.69	11988985
G0P4J4	704	18.61	18.15	11988985
G0P4J5	296	23.36	25.84	11988985
G0P4J6	138	24.17	26.95	11988985
G0P4J7	101	24.39	26.63	11988985
G0P4J8	314	20.27	21.55	11988985
G0P4J9	343	20.83	22.87	11988985
G0P4K0	471	24.82	28.01	11988985
G0P4K1	140	22.65	23.72	11988985
G0P4K2	140	23.02	24.14	11988985
G0P4K3	177	21.95	25.05	11988985
G0P4K4	374	21.05	22.53	11988985
G0P4K5	183	21.45	23.19	11988985
G0P4K6	1169	21.28	22.68	11988985
G0P4K7	421	21.71	22.98	11988985
G0P4K8	185	23	25.3	11988985
G0P4K9	203	21.54	22.42	11988985
G0P4L0	1117	21.41	22.84	11988985
G0P4L1	424	21.98	23.31	11988985
G0P4L2	616	24.76	27.17	11988985
G0P4L3	153	25.7	28.98	11988985
G0P4L4	207	21.72	22.6	11988985
G0P4L5	745	21.74	23.38	11988985
G0P4L6	430	21.08	22.85	11988985
G0P4L7	356	26.48	29.82	11988985
G0P4L8	243	24.64	26.98	11988985
G0P4L9	345	26.58	29.9	11988985
G0P4M0	247	24.95	27.34	11988985
G0P4M1	192	23.47	25.69	11988985
G0P4M2	80	23.55	26.83	11988985
G0P4M3	818	23.98	25.78	11988985
G0P4M5	78	24.09	26.05	11988985
G0P4M6	332	20.62	21.79	11988985
G0P4M7	404	24.73	26.59	11988985
G0P4M8	166	24.73	26.76	11988985
G0P4M9	382	26.92	30.3	11988985
G0P4N0	187	23.77	23.98	11988985
G0P4N1	99	21.01	22.84	11988985
G0P4N2	209	23.05	24.43	11988985
G0P4N3	309	20.11	21.08	11988985
G0P4N4	668	23.98	26.64	11988985
G0P4N5	184	23.24	24.9	11988985
G0P4N6	296	23.86	26.84	11988985
G0P4N7	499	24.24	27.54	11988985
G0P4N8	206	27.57	30.72	11988985
G0P4N9	297	24.92	27.27	11988985
G0P4P0	725	20.32	21.01	11988985
G0P4P1	550	18.71	19.18	11988985
G0P4P2	134	23.58	25.71	11988985
G0P4P3	542	25.5	29.01	11988985
G0P4P4	789	25.27	27.87	11988985
G0P4P5	173	25.15	27.65	11988985
G0P4P6	137	24.84	26.63	11988985
G0P4P7	735	22.55	24.86	11988985
G0P4P8	141	21.68	23.7	11988985
G0P4P9	305	24.33	27.3	11988985
G0P4Q0	277	21.64	23.14	11988985
G0P4Q1	451	23.8	25.83	11988985
G0P4Q2	102	23.43	24.21	11988985
G0P4Q3	195	21.8	23.74	11988985
G0P4Q4	241	27.17	29.36	11988985
G0P4Q5	241	23.27	25.74	11988985
G0P4Q6	129	27.46	31.32	11988985
G0P4Q7	217	26.57	30.09	11988985
G0P4Q8	342	24.49	26.2	11988985
G0P4Q9	1325	23.08	24.95	11988985
G0P4R0	142	24.87	27.91	11988985
G0P4R1	118	23.96	25.81	11988985
G0P4R2	541	22.99	24.56	11988985
G0P4R3	529	21.71	22.67	11988985
G0P4R4	377	24.81	27.19	11988985
G0P4R5	181	25.97	27.41	11988985
G0P4R6	401	22.52	25.21	11988985
G0P4R7	227	26.34	29.78	11988985
G0P4R8	307	21.34	22.11	11988985
G0P4R9	401	20.82	22.35	11988985
G0P4S0	422	25.23	27.85	11988985
G0P4S1	419	20.59	21.36	11988985
G0P4S2	481	26.58	29.87	11988985
G0P4S3	458	24.95	27.76	11988985
G0P4S4	468	26.25	29.3	11988985
G0P4S5	620	23.46	25.71	11988985
G0P4S6	118	23.68	25.39	11988985
G0P4S7	128	26.83	29.68	11988985
G0P4S8	140	24.55	27.2	11988985
G0P4S9	147	24.46	27.38	11988985
G0P4T0	324	28.16	31.84	11988985
G0P4T1	668	22.39	24.36	11988985
G0P4T2	368	24.32	26.99	11988985
G0P4T3	355	22.56	24.14	11988985
G0P4T4	825	23.57	25.4	11988985
G0P4T5	793	22.71	24.45	11988985
G0P4T6	568	23.89	24.94	11988985
G0P4T7	305	23.15	24.36	11988985
G0P4T8	1453	21.9	23.87	11988985
G0P4T9	84	21.6	23.07	11988985
G0P4U0	188	26.33	28.17	11988985
G0P4U1	362	25.37	27.93	11988985
G0P4U2	83	20.97	21.22	11988985
G0P4U3	131	20.35	21.69	11988985
G0P4U4	49	22.67	23.48	11988985
G0P4U5	185	24.29	26.72	11988985
G0P4U6	59	26.28	29.2	11988985
G0P4U7	129	24.78	27.17	11988985
G0P4U8	261	23.42	25.6	11988985
G0P4U9	444	23.96	26.45	11988985
G0P4V0	656	21.76	22.67	11988985
G0P4V1	163	21.42	23.73	11988985
G0P4V2	374	21.43	23.07	11988985
G0P4V3	154	24.84	27.5	11988985
G0P4V4	303	23.97	26.09	11988985
G0P4V5	260	23.91	25.84	11988985
G0P4V6	222	24.03	25.65	11988985
G0P4V7	221	22.15	23.66	11988985
G0P4V8	186	22.85	26.34	11988985
G0P4V9	724	21.13	21.82	11988985
G0P4W0	239	22.7	25.18	11988985
G0P4W1	373	25.71	28.67	11988985
G0P4W2	152	24.59	26.66	11988985
G0P4W3	272	22.08	22.97	11988985
G0P4W4	422	23.87	26.27	11988985
G0P4W5	276	22.77	24.67	11988985
G0P4W6	316	23.72	26.27	11988985
G0P4W7	227	21.53	23.05	11988985
G0P4W8	407	24	26.25	11988985
G0P4W9	262	23.85	25.94	11988985
G0P4X0	201	24.14	26.37	11988985
G0P4X2	189	23.7	25.61	11988985
G0P4X3	362	24.91	27.27	11988985
G0P4X4	872	23.52	25.87	11988985
G0P4X5	24	24.25	25.73	11988985
G0P4X6	451	23.17	24.73	11988985
G0P4X7	362	24.89	27.23	11988985
G0P4X8	944	19.31	21.28	11988985
G0P4X9	364	24.78	27.59	11988985
G0P4Y0	194	24.12	26.46	11988985
G0P4Y1	630	22.41	24.6	11988985
G0P4Y2	917	23.31	24.9	11988985
G0P4Y3	1364	23.1	25.03	11988985
G0P4Y4	911	23.21	24.63	11988985
G0P4Y5	222	21.31	22.82	11988985
G0P4Y6	848	22.58	23.79	11988985
G0P4Y7	406	21.63	23.79	11988985
G0P4Y8	256	23.86	25.88	11988985
G0P4Y9	372	23.04	24.92	11988985
G0P4Z0	812	22.14	23.92	11988985
G0P4Z1	372	23.84	25.85	11988985
G0P4Z4	316	27.25	29.79	11988985
G0P4Z5	100	25.26	27.41	11988985
G0P4Z6	719	24.09	26.7	11988985
G0P4Z7	337	23.6	25.5	11988985
G0P4Z8	52	23.42	25.35	11988985
G0P4Z9	43	22.93	24.84	11988985
G0P500	89	29.08	32.85	11988985
G0P501	259	23.43	25.1	11988985
G0P502	116	24.59	25.83	11988985
G0P503	153	21.69	22.63	11988985
G0P504	195	23.54	25.23	11988985
G0P505	165	25.44	27.38	11988985
G0P506	241	24.37	26.39	11988985
G0P507	188	22.75	24.38	11988985
G0P508	120	25	26.76	11988985
G0P509	196	23.75	25.55	11988985
G0P510	342	24	25.96	11988985
G0P511	69	23.21	24.28	11988985
G0P512	177	24.43	27.34	11988985
G0P513	268	20.74	22.32	11988985
G0P514	496	21.87	23.41	11988985
G0P515	580	20.58	20.12	11988985
G0P516	69	27.73	30.57	11988985
G0P517	88	24.78	27.7	11988985
G0P518	94	23.2	24.51	11988985
G0P519	108	22.92	24.71	11988985
G0P520	157	24.59	27.05	11988985
G0P521	513	23.26	25.4	11988985
G0P522	319	24.75	27.37	11988985
G0P523	310	27.59	31.18	11988985
G0P524	291	27.23	30.71	11988985
G0P525	313	26.99	30.5	11988985
G0P526	338	26.5	30.16	11988985
G0P527	341	26.79	30.43	11988985
G0P528	343	26.56	30.27	11988985
G0P529	332	26.15	29.72	11988985
G0P530	1048	24.06	25.96	11988985
G0P531	1055	24.25	27.02	11988985
G0P532	345	26.74	29.99	11988985
G0P533	356	26.09	29.74	11988985
G0P534	352	21.55	22.62	11988985
G0P535	351	26.77	30.22	11988985
G0P536	393	25.68	27.68	11988985
G0P537	538	24.52	27	11988985
G0P538	1046	22.34	25.29	11988985
G0P539	120	24.29	25.98	11988985
G0P540	303	19.49	19.96	11988985
G0P541	679	24.71	26.83	11988985
G0P542	199	25.2	28.05	11988985
G0P543	372	19.97	22.39	11988985
G0P544	163	22.32	24.93	11988985
G0P545	178	21.86	24.22	11988985
G0P546	748	24.3	26.45	11988985
G0P547	2981	23.65	25.98	11988985
G0P548	123	22.86	25.52	11988985
G0P549	36	25.98	28.76	11988985
G0P550	181	22.55	23.49	11988985
G0P551	1610	24.07	26.57	11988985
G0P552	132	27.46	31	11988985
G0P553	411	25.49	28.24	11988985
G0P554	161	25.22	28.02	11988985
G0P555	1909	24.69	27.17	11988985
G0P556	659	23.24	25.64	11988985
G0P557	1059	22.7	25.38	11988985
G0P558	346	25.13	27.52	11988985
G0P559	143	23.99	26.57	11988985
G0P560	338	24.91	27.55	11988985
G0P561	201	23.32	25.7	11988985
G0P562	196	23.81	26.75	11988985
G0P563	23	32.4	31.43	11988985
G0P564	97	23.72	27.05	11988985
G0P566	685	23.38	25.94	11988985
G0P567	702	23.92	26.67	11988985
G0P568	143	24.18	27.79	11988985
G0P569	461	24.27	26.19	11988985
G0P570	452	24.34	26.24	11988985
G0P571	443	23.05	24.78	11988985
G0P572	673	22.28	23.3	11988985
G0P573	95	22.83	23.49	11988985
G0P574	125	25.43	27.91	11988985
G0P575	39	26.32	29.62	11988985
G0P576	206	23.87	26.24	11988985
G0P577	165	24.16	26.84	11988985
G0P578	119	24.17	25.75	11988985
G0P579	165	25.46	27.7	11988985
G0P580	2379	23.26	25.23	11988985
G0P581	975	23.25	24.29	11988985
G0P582	464	21.12	22.22	11988985
G0P583	320	22.92	24.4	11988985
G0P584	211	25.51	27.95	11988985
G0P585	238	23.78	25.79	11988985
G0P586	304	24.19	26.61	11988985
G0P587	319	24.15	26.62	11988985
G0P588	238	24.79	26.89	11988985
G0P589	203	24.12	26.4	11988985
G0P590	87	24.32	26.91	11988985
G0P591	79	23.4	27.3	11988985
G0P592	246	24.51	27.48	11988985
G0P593	898	22.63	24.46	11988985
G0P594	82	24.73	27.01	11988985
G0P595	147	25.54	28.27	11988985
G0P596	415	23.28	25.1	11988985
G0P597	593	22.59	24.25	11988985
G0P598	371	24.75	27.52	11988985
G0P599	186	22.35	23.69	11988985
G0P5A0	113	25.36	28.29	11988985
G0P5A1	382	22.56	24.83	11988985
G0P5A2	650	25.4	27.33	11988985
G0P5A3	291	24.04	26.09	11988985
G0P5A4	338	24.29	26.5	11988985
G0P5A5	225	23.73	26.33	11988985
G0P5A6	102	23.2	23.68	11988985
G0P5A7	748	23.26	25.29	11988985
G0P5A8	1694	23.43	25.13	11988985
G0P5A9	261	24.29	26.43	11988985
G0P5B0	130	23.11	25.26	11988985
G0P5B1	331	21.64	22.84	11988985
G0P5B2	96	20.61	22.05	11988985
G0P5B3	426	26.41	29.21	11988985
G0P5B4	205	25.46	26.84	11988985
G0P5B5	365	24.71	27.37	11988985
G0P5B6	356	24.35	26.38	11988985
G0P5B9	502	25.06	27.56	11988985
G0P5C0	790	24.15	26.52	11988985
G0P5C1	369	23.03	25.23	11988985
G0P5C2	110	24.87	28.1	11988985
G0P5C3	92	21	22.89	11988985
G0P5C4	146	24.5	27.24	11988985
G0P5C6	324	24.77	27.44	11988985
G0P5C7	147	22.36	24.94	11988985
G0P5C8	328	23.54	25.81	11988985
G0P5C9	450	28.18	31.51	11988985
G0P5D0	145	22.71	24.61	11988985
G0P5D1	238	25.44	27.62	11988985
G0P5D2	551	25.09	27.59	11988985
G0P5D3	287	22.6	25.08	11988985
G0P5D4	200	21.08	20.25	11988985
G0P5D5	539	21.06	22.31	11988985
G0P5D6	65	22.06	25.6	11988985
G0P5D7	368	27.13	30.65	11988985
G0P5D8	38	22.41	23.25	11988985
G0P5D9	179	28.09	32.19	11988985
G0P5E0	203	28.39	31.53	11988985
G0P5E1	742	22.58	24.89	11988985
G0P5E2	630	24.6	26.83	11988985
G0P5E3	84	23.98	26.42	11988985
G0P5E4	662	23.89	25.97	11988985
G0P5E5	901	23.21	24.98	11988985
G0P5E6	620	25.08	27.01	11988985
G0P5E7	329	22.57	24.32	11988985
G0P5E8	354	24.21	26.24	11988985
G0P5E9	1628	23.63	25.62	11988985
G0P5F0	322	25.76	28.54	11988985
G0P5F1	174	25.25	28.14	11988985
G0P5F2	85	25.83	28.64	11988985
G0P5F3	755	22.96	25.33	11988985
G0P5F4	755	23.08	25.41	11988985
G0P5F5	1016	22.42	24.25	11988985
G0P5F6	176	21.53	23.02	11988985
G0P5F7	421	24.7	26.81	11988985
G0P5F8	98	21.26	23.78	11988985
G0P5F9	92	21.35	23.78	11988985
G0P5G0	486	24.64	26.63	11988985
G0P5G1	226	23.41	25.16	11988985
G0P5G2	473	22.03	22.14	11988985
G0P5G3	403	23.71	26.17	11988985
G0P5G5	298	24.78	27.07	11988985
G0P5G6	373	23.45	25.14	11988985
G0P5G7	275	22.28	24.66	11988985
G0P5G8	342	22.39	24.39	11988985
G0P5G9	374	23.83	25.95	11988985
G0P5H0	350	24.02	25.84	11988985
G0P5H1	756	22.89	25.21	11988985
G0P5H2	517	25.18	28.32	11988985
G0P5H3	830	23.36	25.72	11988985
G0P5H4	276	20.55	22.19	11988985
G0P5H5	565	22.03	24.02	11988985
G0P5H6	1861	23.8	26.25	11988985
G0P5H7	496	23.25	25.7	11988985
G0P5H8	157	20.94	22.94	11988985
G0P5H9	900	23.99	26.2	11988985
G0P5I0	501	22.92	24	11988985
G0P5I1	688	23.59	24.3	11988985
G0P5I2	606	23.56	26.51	11988985
G0P5I3	482	25.37	27.59	11988985
G0P5I4	279	23.34	26.04	11988985
G0P5I5	188	23.99	26.77	11988985
G0P5I6	831	24.24	26.66	11988985
G0P5I7	458	25.23	27.39	11988985
G0P5I8	860	23.43	25.38	11988985
G0P5I9	331	23.83	26.35	11988985
G0P5J0	421	23.48	25.68	11988985
G0P5J1	77	26.02	27.82	11988985
G0P5J2	179	22	24.17	11988985
G0P5J3	303	25.1	27.36	11988985
G0P5J4	456	22.98	24.96	11988985
G0P5J5	494	23.95	26.13	11988985
G0P5J6	343	25.06	27.36	11988985
G0P5J7	324	23.45	25.1	11988985
G0P5J8	509	24.11	26.76	11988985
G0P5J9	396	24.03	26.62	11988985
G0P5K0	264	26.05	28.95	11988985
G0P5K1	260	24.17	27.03	11988985
G0P5K2	105	25.05	28.41	11988985
G0P5K3	351	23.45	26.42	11988985
G0P5K4	277	25.08	28.08	11988985
G0P5K5	159	24.01	26.08	11988985
G0P5K7	319	22.51	24.02	11988985
G0P5K8	311	24.84	26.99	11988985
G0P5K9	164	21.76	24.05	11988985
G0P5L0	177	22.9	24.97	11988985
G0P5L1	132	24.28	26.72	11988985
G0P5L2	194	22.31	24.85	11988985
G0P5L3	40	22.25	24.34	11988985
G0P5L4	268	26.1	28.67	11988985
G0P5L5	138	21.75	23.58	11988985
G0P5L6	467	23.09	25.61	11988985
G0P5L7	19	36.76	42.18	11988985
G0P5L8	1395	24.11	26.73	11988985
G0P5L9	872	25.3	27.98	11988985
G0P5M0	494	24.32	26.85	11988985
G0P5M1	67	21.94	24.32	11988985
G0P5M2	159	24.87	27.01	11988985
G0P5M3	357	25	27.48	11988985
G0P5M4	492	23.85	26.25	11988985
G0P5M5	429	24.56	28.21	11988985
G0P5M7	755	20.14	21.15	11988985
G0P5M8	252	22.93	24.9	11988985
G0P5M9	456	23.78	25.27	11988985
G0P5N0	70	24.14	25.4	11988985
G0P5N1	527	23.33	25.44	11988985
G0P5N2	187	24.87	27.86	11988985
G0P5N3	170	22.7	25.45	11988985
G0P5N4	43	23.51	25.66	11988985
G0P5N5	238	24.02	27.27	11988985
G0P5N6	165	24.47	26.53	11988985
G0P5N7	947	23.21	25.62	11988985
G0P5N8	726	22.39	23.33	11988985
G0P5N9	131	23.04	25.52	11988985
G0P5P0	596	21.73	22.85	11988985
G0P5P1	674	22.93	24.43	11988985
G0P5P2	306	24.05	26.56	11988985
G0P5P3	572	23.96	26.31	11988985
G0P5P4	1033	21.94	23.64	11988985
G0P5P5	877	24.28	26.44	11988985
G0P5P6	573	23.26	24.61	11988985
G0P5P7	1515	22.77	24.05	11988985
G0P5P8	564	21.34	23.16	11988985
G0P5P9	2263	23.9	26.24	11988985
G0P5Q0	15	25.88	28.33	11988985
G0P5Q1	2243	23.86	26.26	11988985
G0P5Q2	192	24.84	27.54	11988985
G0P5Q3	258	23.16	25.21	11988985
G0P5Q4	208	24.81	27.93	11988985
G0P5Q5	928	23.33	25.39	11988985
G0P5Q6	170	23.49	25.49	11988985
G0P5Q7	496	22.89	24.2	11988985
G0P5Q8	646	23.66	25.52	11988985
G0P5Q9	997	22.11	23.27	11988985
G0P5R0	191	22.53	24.99	11988985
G0P5R1	111	24.01	27.13	11988985
G0P5R2	1179	22.98	24.86	11988985
G0P5R3	385	22.86	24.4	11988985
G0P5R4	544	24.19	26.64	11988985
G0P5R5	551	22.53	24.51	11988985
G0P5R6	493	23.09	24.83	11988985
G0P5R7	75	25.74	26.91	11988985
G0P5R8	409	25.14	27.27	11988985
G0P5R9	181	24.07	26.01	11988985
G0P5S0	519	26.19	29.5	11988985
G0P5S1	267	26.21	29.42	11988985
G0P5S2	42	26.13	28.37	11988985
G0P5S3	243	23.6	25.28	11988985
G0P5S4	169	28.73	32.36	11988985
G0P5S5	246	25.37	28.6	11988985
G0P5S6	191	27.3	30.7	11988985
G0P5S7	997	18.82	21.05	11988985
G0P5S8	149	26.3	28.76	11988985
G0P5S9	416	21.34	23.09	11988985
G0P5T0	296	25.19	27.82	11988985
G0P5T1	297	25.19	28.01	11988985
G0P5T2	82	24.61	28.04	11988985
G0P5T3	214	25.1	27.66	11988985
G0P5T4	358	25.98	29.55	11988985
G0P5T5	723	23.28	25.21	11988985
G0P5T6	258	24.38	27.28	11988985
G0P5T7	394	23.67	25.69	11988985
G0P5T8	409	24.75	28.18	11988985
G0P5U0	618	24.11	26.03	11988985
G0P5U1	214	24.92	26.53	11988985
G0P5U2	370	25.6	27.74	11988985
G0P5U3	175	26.93	31.11	11988985
G0P5U4	425	22.71	24.6	11988985
G0P5U5	409	24.5	26.61	11988985
G0P5U6	434	24.23	26.46	11988985
G0P5U7	373	22.84	24.77	11988985
G0P5U8	108	23.93	26.05	11988985
G0P5U9	242	25.07	27.94	11988985
G0P5V0	613	23	24.75	11988985
G0P5V1	108	25.99	28.47	11988985
G0P5V2	566	23.01	24.8	11988985
G0P5V3	641	22.53	23.96	11988985
G0P5V4	689	22.23	23.54	11988985
G0P5V5	286	25.92	28.8	11988985
G0P5V6	1092	24.12	27.25	11988985
G0P5V7	1194	24.07	27.04	11988985
G0P5V8	390	27.17	30.42	11988985
G0P5V9	331	24.11	27.27	11988985
G0P5W0	244	23.73	26.68	11988985
G0P5W1	208	23.34	26.3	11988985
G0P5W2	208	24.33	27.24	11988985
G0P5W3	209	26.4	28.99	11988985
G0P5W4	616	22.01	23.85	11988985
G0P5W5	95	26.27	29.65	11988985
G0P5W6	701	24.96	28.1	11988985
G0P5W7	1608	24.92	28.11	11988985
G0P5W8	400	24.12	27.25	11988985
G0P5W9	261	26.01	28.88	11988985
G0P5X0	1007	24.45	26.93	11988985
G0P5X2	237	25.02	27.48	11988985
G0P5X3	157	26.47	28.91	11988985
G0P5X4	215	23.69	26.55	11988985
G0P5X5	168	24.18	27.55	11988985
G0P5X6	219	22.45	24.69	11988985
G0P5X7	161	23.92	26.38	11988985
G0P5X8	568	25.61	28.28	11988985
G0P5X9	463	25.99	29.56	11988985
G0P5Y0	180	22.59	24.5	11988985
G0P5Y1	601	23.26	24.71	11988985
G0P5Y2	391	24.32	26.49	11988985
G0P5Y3	423	24.39	26.84	11988985
G0P5Y5	650	24.79	27.96	11988985
G0P5Y6	79	25.83	28.04	11988985
G0P5Y7	188	24.64	26.85	11988985
G0P5Y8	489	25.39	28.89	11988985
G0P5Y9	228	23.94	27.45	11988985
G0P5Z0	329	25.16	27.84	11988985
G0P5Z1	363	24.23	26.54	11988985
G0P5Z2	947	23.04	24.85	11988985
G0P5Z3	256	23.39	25.89	11988985
G0P5Z4	333	25.7	27.8	11988985
G0P5Z5	320	20.68	19.09	11988985
G0P5Z6	302	23.99	26.05	11988985
G0P5Z7	1489	23.75	25.88	11988985
G0P5Z8	471	25.33	28.05	11988985
G0P5Z9	198	26.07	28.06	11988985
G0P600	213	21.46	23.46	11988985
G0P601	325	24.41	27.09	11988985
G0P602	217	21.43	23.41	11988985
G0P603	771	24.73	27.08	11988985
G0P604	213	21.07	23.15	11988985
G0P605	695	24.91	27.38	11988985
G0P606	663	24.37	27.16	11988985
G0P607	152	25.19	27.46	11988985
G0P608	241	23.78	24.56	11988985
G0P609	1291	23.92	25.64	11988985
G0P610	134	25	27.94	11988985
G0P611	139	23.96	26.45	11988985
G0P612	219	23.29	25.57	11988985
G0P613	89	23.06	24.89	11988985
G0P614	103	22.55	23.96	11988985
G0P615	131	24.04	25.62	11988985
G0P616	153	21.36	21.84	11988985
G0P617	133	24.16	24.72	11988985
G0P618	156	25.26	27.15	11988985
G0P619	176	24.07	24.64	11988985
G0P620	158	22.68	23.92	11988985
G0P621	689	25.08	27.62	11988985
G0P622	748	24.32	26.96	11988985
G0P623	678	24.31	27.1	11988985
G0P624	1287	22.79	24.37	11988985
G0P625	874	24.22	26.35	11988985
G0P626	631	23.9	26.37	11988985
G0P627	687	24.41	26.84	11988985
G0P628	181	21.74	23.11	11988985
G0P629	1357	24.45	27.21	11988985
G0P630	3383	21.11	22.81	11988985
G0P631	1553	23.87	26.6	11988985
G0P632	741	23.47	25.7	11988985
G0P633	16	26.04	25.91	11988985
G0P634	277	25.41	27.86	11988985
G0P635	147	23.26	26.22	11988985
G0P636	103	23.43	26.5	11988985
G0P637	146	20.84	22.84	11988985
G0P638	215	20.94	22.8	11988985
G0P639	131	22.86	26.01	11988985
G0P641	258	23.08	24.77	11988985
G0P642	349	19.9	20.73	11988985
G0P643	541	21.74	22.81	11988985
G0P644	2303	24.44	27.33	11988985
G0P645	214	23.66	25.85	11988985
G0P646	207	22.76	24.79	11988985
G0P647	202	24.38	27.24	11988985
G0P648	247	23.33	25.32	11988985
G0P649	212	23.73	25.76	11988985
G0P650	1007	22.51	23.55	11988985
G0P651	202	25.71	28.28	11988985
G0P652	286	27.37	30.97	11988985
G0P653	325	27.91	31.7	11988985
G0P654	292	26.63	30.32	11988985
G0P655	338	25.01	27.37	11988985
G0P656	324	28.11	31.91	11988985
G0P657	65	28.76	32.62	11988985
