Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
H2XYD8	85	24.07	25.74	5370518
H2XYD9	160	24.23	26.72	5370518
H2XYE0	348	24.05	26.68	5370518
H2XYE1	637	23.18	25.5	5370518
H2XYE2	48	28.64	31.71	5370518
H2XYE3	298	23.73	26.35	5370518
H2XYE4	37	25.75	29.41	5370518
H2XYE6	164	22.9	26.01	5370518
H2XYE7	97	24.52	25.35	5370518
H2XYE8	68	21.82	24.16	5370518
H2XYE9	51	25.88	29.48	5370518
H2XYF0	44	27.05	29.69	5370518
H2XYF1	235	21.84	24.24	5370518
H2XYF2	161	23.1	24.04	5370518
H2XYF3	915	24.88	27.71	5370518
H2XYF4	223	24.59	28.33	5370518
H2XYF5	121	24	25.73	5370518
H2XYF6	27	23.69	25.59	5370518
H2XYF7	193	23.9	26.23	5370518
H2XYF8	285	23.15	25.15	5370518
H2XYF9	252	24.39	27.02	5370518
H2XYG0	50	27.64	30.93	5370518
H2XYG1	50	23.4	26.09	5370518
H2XYG2	326	22.66	25.01	5370518
H2XYG3	383	23.77	25.79	5370518
H2XYG4	146	22.24	24.86	5370518
H2XYG5	52	23.49	25.81	5370518
H2XYG6	239	23.7	26.31	5370518
H2XYG7	43	28.03	32.1	5370518
H2XYG8	53	27.65	31.98	5370518
H2XYG9	148	28.7	31.77	5370518
H2XYH0	106	23.91	26.2	5370518
H2XYH1	324	23.59	26.58	5370518
H2XYH2	36	27.73	30.1	5370518
H2XYH3	230	22.6	24.7	5370518
H2XYH4	405	25.17	27.66	5370518
H2XYH5	506	22.22	24.25	5370518
H2XYH6	70	26.79	29.35	5370518
H2XYH7	236	25.15	28.68	5370518
H2XYH8	88	19.56	21.77	5370518
H2XYI0	45	23.18	25.81	5370518
H2XYI1	72	25.08	27.81	5370518
H2XYI2	61	24.02	25.9	5370518
H2XYI3	137	22.31	24.25	5370518
H2XYI4	84	20.56	22.04	5370518
H2XYI5	571	24.24	27.58	5370518
H2XYI7	100	23.85	25.95	5370518
H2XYI8	159	23.23	25.34	5370518
H2XYI9	422	24.94	27	5370518
H2XYJ0	87	24.89	27.89	5370518
H2XYJ1	220	24.87	27.73	5370518
H2XYJ2	416	24.71	27.09	5370518
H2XYJ3	106	25.27	28.33	5370518
H2XYJ4	51	30.8	34.27	5370518
H2XYJ6	239	23.67	27.05	5370518
H2XYJ7	175	22.59	24.55	5370518
H2XYJ8	79	27.42	27.8	5370518
H2XYJ9	31	25.52	28.63	5370518
H2XYK0	140	23.83	25.67	5370518
H2XYK1	209	21.24	23.31	5370518
H2XYK2	171	27.38	30.56	5370518
H2XYK3	61	23.98	25.63	5370518
H2XYK4	211	26.99	30.9	5370518
H2XYK5	193	24.15	27.08	5370518
H2XYK6	46	25.37	26.27	5370518
H2XYK7	220	24.2	26.38	5370518
H2XYK8	242	26.24	29.17	5370518
H2XYK9	104	21.63	24.81	5370518
H2XYL0	143	24.21	26.26	5370518
H2XYL1	156	24.93	27.79	5370518
H2XYL2	225	24.9	28.34	5370518
H2XYL3	304	24.16	26.48	5370518
H2XYL4	180	25.01	28.81	5370518
H2XYL5	257	18.95	19.65	5370518
H2XYL6	173	26.14	28.98	5370518
H2XYL7	38	29.22	33.33	5370518
H2XYL8	162	22.21	24.54	5370518
H2XYL9	207	23.11	25.86	5370518
H2XYM0	311	24.21	26	5370518
H2XYM1	71	26.16	30.2	5370518
H2XYM2	193	23.92	26.07	5370518
H2XYM4	140	27.64	30.07	5370518
H2XYM5	368	23.02	25.99	5370518
H2XYM6	76	26.4	29.76	5370518
H2XYM7	37	21.24	22.8	5370518
H2XYM8	174	23.36	25.83	5370518
H2XYM9	598	21.86	23.34	5370518
H2XYN0	61	24.81	25.11	5370518
H2XYN1	63	23.15	25.33	5370518
H2XYN3	184	23.48	25.84	5370518
H2XYN4	738	22.92	25.46	5370518
H2XYN5	633	23.68	26.16	5370518
H2XYN6	276	23.44	25.97	5370518
H2XYN7	110	24.79	27.43	5370518
H2XYN8	75	24.67	26.53	5370518
H2XYN9	255	22.33	25.06	5370518
H2XYP0	1161	22.52	24.72	5370518
H2XYP1	99	21.83	22.87	5370518
H2XYP2	76	25.76	29.44	5370518
H2XYP3	540	22.57	25.1	5370518
H2XYP4	195	22.4	23.57	5370518
H2XYP5	228	24.46	27.26	5370518
H2XYP6	122	22.51	24.49	5370518
H2XYP7	430	23.79	26.26	5370518
H2XYP8	50	31.43	36.64	5370518
H2XYP9	323	24.51	26.28	5370518
H2XYQ0	47	23.73	25.62	5370518
H2XYQ1	87	24.5	26.78	5370518
H2XYQ2	422	21.42	22.61	5370518
H2XYQ4	178	22.53	25.46	5370518
H2XYQ5	128	23.91	26.1	5370518
H2XYQ6	53	25.02	28.15	5370518
H2XYQ7	155	20.6	23.33	5370518
H2XYQ8	410	19.3	20.52	5370518
H2XYQ9	37	16.96	18.28	5370518
H2XYR0	202	24.35	27.8	5370518
H2XYR1	220	25.03	27.69	5370518
H2XYR2	92	24.42	27.43	5370518
H2XYR3	123	24.27	26.82	5370518
H2XYR4	38	24.86	28.34	5370518
H2XYR5	76	24.87	26.41	5370518
H2XYR6	395	21.73	22.8	5370518
H2XYR7	158	23.71	26.01	5370518
H2XYR8	523	24.68	27.46	5370518
H2XYR9	185	24.02	26.54	5370518
H2XYS0	42	26.05	29.39	5370518
H2XYS1	452	24.44	27.22	5370518
H2XYS2	197	21.59	23.54	5370518
H2XYS3	73	24.22	25.6	5370518
H2XYS4	237	23.67	26.29	5370518
H2XYS5	61	23.65	26.28	5370518
H2XYS6	70	20.34	19.94	5370518
H2XYS7	366	24.87	27.05	5370518
H2XYS8	54	25.75	28.04	5370518
H2XYS9	172	26.03	29.74	5370518
H2XYT0	253	20.98	22.4	5370518
H2XYT1	38	25.32	28.45	5370518
H2XYT2	120	24.48	26.48	5370518
H2XYT3	264	25.22	27.59	5370518
H2XYT4	423	24.19	26.32	5370518
H2XYT5	223	24.12	26.3	5370518
H2XYT6	261	23.68	26.43	5370518
H2XYT7	229	20.79	22.5	5370518
H2XYT8	272	23.37	26.31	5370518
H2XYT9	293	26.35	30.18	5370518
H2XYU0	243	23.97	26.15	5370518
H2XYU1	753	22.84	24.44	5370518
H2XYU2	30	25.21	25.75	5370518
H2XYU3	44	22.85	25.6	5370518
H2XYU4	209	21.81	23.48	5370518
H2XYU5	396	22.28	24.27	5370518
H2XYU6	43	25.59	28.26	5370518
H2XYU7	265	24.24	26.96	5370518
H2XYU8	158	24.72	27.44	5370518
H2XYU9	158	24.51	26.21	5370518
H2XYV0	81	26.45	28.58	5370518
H2XYV1	225	21.38	23.38	5370518
H2XYV2	207	23.06	26.01	5370518
H2XYV4	78	23.52	25.6	5370518
H2XYV5	80	24.78	26.91	5370518
H2XYV6	46	29.01	31.09	5370518
H2XYV7	165	25.79	28.74	5370518
H2XYV8	52	28.58	31.3	5370518
H2XYV9	444	23.78	26.26	5370518
H2XYW0	323	23.34	26.05	5370518
H2XYW1	241	24.06	26.84	5370518
H2XYW2	422	24.55	27.56	5370518
H2XYW3	54	28.63	33.41	5370518
H2XYW4	128	22.96	25.72	5370518
H2XYW5	416	24.45	27.3	5370518
H2XYW6	113	20.88	23.12	5370518
H2XYW7	149	25.84	29.08	5370518
H2XYW8	37	28.57	32.03	5370518
H2XYX1	59	26.68	29.42	5370518
H2XYX2	47	16.76	16.21	5370518
H2XYX3	247	25.97	27.6	5370518
H2XYX4	481	23.9	26.33	5370518
H2XYX5	71	27.34	30.01	5370518
H2XYX6	71	23.9	26.99	5370518
H2XYX7	128	21.65	24.11	5370518
H2XYX8	47	26.95	28.57	5370518
H2XYX9	271	26.52	29.86	5370518
H2XYY0	71	26.28	29.37	5370518
H2XYY2	73	25.44	28.01	5370518
H2XYY3	525	24.17	26.76	5370518
H2XYY5	213	21.74	22.99	5370518
H2XYY6	533	24.42	27.23	5370518
H2XYY7	111	24.43	27.06	5370518
H2XYY8	62	24.81	28.44	5370518
H2XYY9	426	23.87	26.26	5370518
H2XYZ0	387	23.36	24.94	5370518
H2XYZ1	106	24.46	27.79	5370518
H2XYZ3	627	25.28	27.84	5370518
H2XYZ4	128	21.83	24.21	5370518
H2XYZ5	147	21.92	23.99	5370518
H2XYZ6	132	22.45	24.88	5370518
H2XYZ7	82	23.98	26.68	5370518
H2XYZ8	173	25.45	26.71	5370518
H2XYZ9	41	21.77	23.28	5370518
H2XZ00	367	22.75	25.6	5370518
H2XZ01	229	21.93	23.5	5370518
H2XZ02	414	24.75	26.47	5370518
H2XZ03	310	22.98	24.15	5370518
H2XZ04	623	24.48	26.48	5370518
H2XZ05	135	21.63	24.17	5370518
H2XZ06	231	22.69	23.7	5370518
H2XZ07	130	22.88	24.16	5370518
H2XZ08	467	23.46	26	5370518
H2XZ09	354	22.38	25.18	5370518
H2XZ10	33	29.04	33.35	5370518
H2XZ11	218	23.6	26.15	5370518
H2XZ12	256	21.86	24.37	5370518
H2XZ13	281	22.93	24.03	5370518
H2XZ14	122	24.67	25.98	5370518
H2XZ15	292	23.88	26.02	5370518
H2XZ16	32	29.18	32.77	5370518
H2XZ17	60	21.11	22.84	5370518
H2XZ18	76	27.36	29.95	5370518
H2XZ19	102	24.29	26.32	5370518
H2XZ20	404	24.1	25.88	5370518
H2XZ21	220	23.7	26.15	5370518
H2XZ22	160	22.68	25.6	5370518
H2XZ23	77	25.07	27.21	5370518
H2XZ24	211	23.97	26.29	5370518
H2XZ25	238	24.82	27.48	5370518
H2XZ26	120	20.76	22.08	5370518
H2XZ27	5108	23.05	25.06	5370518
H2XZ28	159	22.52	24.86	5370518
H2XZ29	56	28.17	31.68	5370518
H2XZ30	129	23.25	25.16	5370518
H2XZ32	69	21.61	25.45	5370518
H2XZ33	235	21.89	23.08	5370518
H2XZ34	173	23.73	25.77	5370518
H2XZ35	423	23.99	27.05	5370518
H2XZ36	67	22.06	23.98	5370518
H2XZ37	223	23.5	26.36	5370518
H2XZ38	132	24.77	27.2	5370518
H2XZ39	46	23.75	26.2	5370518
H2XZ40	275	23.11	25.66	5370518
H2XZ41	196	20.43	22.17	5370518
H2XZ42	90	24.18	26.55	5370518
H2XZ43	54	29.16	33.22	5370518
H2XZ44	60	23.43	25.94	5370518
H2XZ45	397	23.47	25.19	5370518
H2XZ46	108	25.88	28.38	5370518
H2XZ47	78	25.33	29.2	5370518
H2XZ48	80	28.17	30.57	5370518
H2XZ49	90	28.33	32.63	5370518
H2XZ50	244	24.04	25.75	5370518
H2XZ51	176	22.87	25.27	5370518
H2XZ52	202	24.24	27.51	5370518
H2XZ53	57	28	31.43	5370518
H2XZ54	286	23.85	26.35	5370518
H2XZ55	315	22.36	23.81	5370518
H2XZ56	228	24.06	26.65	5370518
H2XZ57	229	22.82	24.99	5370518
H2XZ58	66	26.96	28.35	5370518
H2XZ59	62	25.85	28.85	5370518
H2XZ60	245	22.94	25.23	5370518
H2XZ61	252	22.84	25.94	5370518
H2XZ62	37	26.27	31.2	5370518
H2XZ63	143	24.61	26.83	5370518
H2XZ64	211	24.27	26.2	5370518
H2XZ66	66	27.31	30.47	5370518
H2XZ67	229	22.31	24.21	5370518
H2XZ68	161	25.13	27.61	5370518
H2XZ69	531	23.34	25.93	5370518
H2XZ70	83	19.38	20.8	5370518
H2XZ71	226	25.44	27.55	5370518
H2XZ72	68	25.25	28.35	5370518
H2XZ73	274	21.37	23.91	5370518
H2XZ75	83	23.12	26.1	5370518
H2XZ76	195	23.28	25.06	5370518
H2XZ77	39	25.67	31.06	5370518
H2XZ78	112	23.43	24.75	5370518
H2XZ79	563	24.94	28.38	5370518
H2XZ80	518	25.88	29.38	5370518
H2XZ81	207	22.84	24.73	5370518
H2XZ82	103	25.72	28.63	5370518
H2XZ83	74	25.83	27	5370518
H2XZ84	123	22.78	26.15	5370518
H2XZ85	53	26.94	30.2	5370518
H2XZ87	55	29.03	32.18	5370518
H2XZ89	125	22.9	24.19	5370518
H2XZ90	336	20.41	22.43	5370518
H2XZ91	39	29.82	34.32	5370518
H2XZ92	52	24.9	27.54	5370518
H2XZ93	883	23.86	26.18	5370518
H2XZ94	43	25.72	29.15	5370518
H2XZ95	1981	24.46	27.09	5370518
H2XZ96	277	25.24	27.75	5370518
H2XZ97	977	21.76	22.91	5370518
H2XZ98	47	25.28	27.89	5370518
H2XZ99	141	25.32	28.2	5370518
H2XZA0	51	28.02	31.95	5370518
H2XZA1	324	26.57	29.16	5370518
H2XZA2	68	25.22	27.54	5370518
H2XZA3	126	24.38	26.58	5370518
H2XZA4	118	24.04	27.01	5370518
H2XZA5	103	25.74	27.97	5370518
H2XZA6	38	29.64	33.47	5370518
H2XZA7	46	28.34	33.2	5370518
H2XZA8	185	23.34	24.51	5370518
H2XZA9	203	21.36	23.13	5370518
H2XZB0	260	25.4	28.57	5370518
H2XZB1	188	24.43	26.87	5370518
H2XZB2	187	24.28	27.69	5370518
H2XZB3	53	26.76	30.65	5370518
H2XZB4	78	21.25	23.91	5370518
H2XZB5	159	25.27	27.64	5370518
H2XZB6	51	23.11	26.67	5370518
H2XZB7	59	24.09	25.97	5370518
H2XZB8	300	24.49	26.68	5370518
H2XZB9	72	30.81	35.93	5370518
H2XZC0	63	21.87	21.73	5370518
H2XZC1	458	24.66	26.87	5370518
H2XZC2	245	21.65	23.73	5370518
H2XZC4	128	22.8	25.17	5370518
H2XZC5	143	21.7	23.75	5370518
H2XZC6	98	23.04	25.18	5370518
H2XZC7	156	25.01	26.8	5370518
H2XZC8	387	22.99	25.23	5370518
H2XZC9	425	23.99	26.44	5370518
H2XZD0	155	25.35	27.32	5370518
H2XZD1	485	24.2	26.52	5370518
H2XZD2	216	25.82	28.51	5370518
H2XZD3	221	22.87	25.4	5370518
H2XZD4	70	22.61	24.22	5370518
H2XZD5	207	24.19	26.22	5370518
H2XZD6	126	23.17	26.06	5370518
H2XZD7	89	21.08	21.99	5370518
H2XZD8	294	23.76	25.7	5370518
H2XZD9	70	28.54	32.91	5370518
H2XZE0	60	29.16	32.16	5370518
H2XZE1	39	24.77	27.54	5370518
H2XZE2	85	24.36	27.41	5370518
H2XZE3	2228	23.93	26.18	5370518
H2XZE4	196	21.62	25.18	5370518
H2XZE5	395	24.07	26.23	5370518
H2XZE6	129	23.6	25.45	5370518
H2XZE7	133	23.98	26.8	5370518
H2XZE8	168	24.28	27.3	5370518
H2XZE9	251	22.76	24.22	5370518
H2XZF0	118	26.45	29.89	5370518
H2XZF1	205	21.46	23.14	5370518
H2XZF2	883	25.15	28.23	5370518
H2XZF3	226	24.16	26.91	5370518
H2XZF4	46	25.19	28.68	5370518
H2XZF5	176	24.83	28.1	5370518
H2XZF6	224	22.1	24.45	5370518
H2XZF8	60	26.82	29.85	5370518
H2XZF9	1251	22.36	23.44	5370518
H2XZG0	740	23.51	25.99	5370518
H2XZG1	206	23.66	26.54	5370518
H2XZG2	148	22.04	23.33	5370518
H2XZG3	242	24.49	26.95	5370518
H2XZG4	183	22.79	24.18	5370518
H2XZG5	195	23.49	25.94	5370518
H2XZG6	531	24.4	26.76	5370518
H2XZG7	170	23.39	26.34	5370518
H2XZG8	50	28.74	32.49	5370518
H2XZG9	60	26.83	28.91	5370518
H2XZH0	218	24.73	27.55	5370518
H2XZH1	197	22.4	24.93	5370518
H2XZH2	321	24.16	26.48	5370518
H2XZH3	237	20.93	22.52	5370518
H2XZH4	310	23.77	26.19	5370518
H2XZH5	347	24.5	27.45	5370518
H2XZH6	50	24.45	26.75	5370518
H2XZH8	384	22.47	23.89	5370518
H2XZH9	230	25.48	29.27	5370518
H2XZI0	523	25.13	27.71	5370518
H2XZI1	48	25.51	28.97	5370518
H2XZI2	463	25.63	29.22	5370518
H2XZI3	72	25.94	29.96	5370518
H2XZI4	99	26.18	30.62	5370518
H2XZI6	187	24.46	27.77	5370518
H2XZI7	132	23.78	22.46	5370518
H2XZI8	235	25.16	28.02	5370518
H2XZI9	218	24.33	26.39	5370518
H2XZJ0	57	28.49	33.05	5370518
H2XZJ1	134	29.35	32.9	5370518
H2XZJ2	173	23.62	25.84	5370518
H2XZJ3	36	28.65	31.97	5370518
H2XZJ4	270	23.43	25.68	5370518
H2XZJ5	365	23.07	25.47	5370518
H2XZJ6	400	23.69	26.45	5370518
H2XZJ8	88	24.75	27.96	5370518
H2XZJ9	176	24.72	27.13	5370518
H2XZK0	111	24.35	26.71	5370518
H2XZK1	216	24.2	26.56	5370518
H2XZK2	42	21.72	24.37	5370518
H2XZK3	248	23.61	25.78	5370518
H2XZK4	146	24.8	27.73	5370518
H2XZK5	406	23.29	26.41	5370518
H2XZK6	365	23.34	25.71	5370518
H2XZK7	160	23.19	25.42	5370518
H2XZK8	49	25.95	28.12	5370518
H2XZK9	36	24.4	27.1	5370518
H2XZL0	176	22.99	24.66	5370518
H2XZL1	117	22.83	24.95	5370518
H2XZL2	77	24.03	26.81	5370518
H2XZL4	28	30.39	32.59	5370518
H2XZL5	293	25.26	28.06	5370518
H2XZL6	269	23.1	24.53	5370518
H2XZL7	258	23.34	26.27	5370518
H2XZL8	125	23.01	24.9	5370518
H2XZL9	61	22.54	24.98	5370518
H2XZM0	1729	23.34	26.15	5370518
H2XZM1	47	26.91	28.33	5370518
H2XZM2	246	21.99	22.3	5370518
H2XZM3	344	23.92	26.84	5370518
H2XZM4	270	24.32	26.78	5370518
H2XZM5	185	21.31	23.16	5370518
H2XZM7	2665	24.12	26.71	5370518
H2XZM8	150	25.06	28.4	5370518
H2XZM9	187	21.49	23.57	5370518
H2XZN0	39	23.57	25.78	5370518
H2XZN1	249	24.49	26.8	5370518
H2XZN2	137	25.06	27.49	5370518
H2XZN3	402	25.32	28.65	5370518
H2XZN4	50	29.21	33.26	5370518
H2XZN5	66	30.95	33.82	5370518
H2XZN6	402	24.11	26.25	5370518
H2XZN7	119	23.06	25.63	5370518
H2XZN8	186	24.08	26.52	5370518
H2XZN9	48	22.6	25.89	5370518
H2XZP0	247	25.88	28.52	5370518
H2XZP1	204	22.55	24.43	5370518
H2XZP2	185	23.2	25.68	5370518
H2XZP3	85	24.64	26.07	5370518
H2XZP4	63	25.08	27.67	5370518
H2XZP5	185	25.46	27.76	5370518
H2XZP6	43	30.03	34.05	5370518
H2XZP7	261	23.85	26.33	5370518
H2XZP8	44	26.16	28.88	5370518
H2XZP9	70	25.38	28.78	5370518
H2XZQ0	293	23.42	26.44	5370518
H2XZQ1	206	24.62	28.14	5370518
H2XZQ2	56	28.27	31.5	5370518
H2XZQ3	106	22.06	24.22	5370518
H2XZQ4	151	23.09	25.75	5370518
H2XZQ5	64	23.19	26	5370518
H2XZQ6	75	26.5	28.89	5370518
H2XZQ7	136	24.55	27.5	5370518
H2XZQ8	107	21.69	24.18	5370518
H2XZQ9	276	24.06	26.15	5370518
H2XZR0	105	25.05	27.59	5370518
H2XZR1	30	25.08	29.18	5370518
H2XZR2	84	22.38	24.61	5370518
H2XZR3	483	18.49	20.35	5370518
H2XZR4	36	27.96	33.07	5370518
H2XZR5	146	26.31	28.36	5370518
H2XZR6	212	23.55	25.78	5370518
H2XZR7	110	24.7	27.28	5370518
H2XZR8	43	29.47	32.58	5370518
H2XZR9	181	24.07	25.56	5370518
H2XZS1	255	22.04	24.8	5370518
H2XZS3	55	27.63	30.53	5370518
H2XZS4	645	23.95	27.3	5370518
H2XZS5	54	27.03	28.37	5370518
H2XZS6	76	24.22	26.63	5370518
H2XZS7	42	24.65	25.1	5370518
H2XZS8	86	27.25	29.55	5370518
H2XZS9	61	25.25	26.76	5370518
H2XZT0	48	27.53	29.56	5370518
H2XZT1	89	26.44	29.93	5370518
H2XZT2	240	25.07	27.55	5370518
H2XZT3	121	25.74	29.29	5370518
H2XZT4	75	23.75	26.45	5370518
H2XZT5	131	22.57	24.76	5370518
H2XZT6	682	22.51	24.69	5370518
H2XZT7	237	24.88	28.31	5370518
H2XZT8	69	27.48	31.39	5370518
H2XZT9	150	22.33	25.07	5370518
H2XZU0	172	23.79	26.79	5370518
H2XZU1	53	26.44	29.66	5370518
H2XZU2	200	22.47	24.84	5370518
H2XZU3	39	28.29	32.17	5370518
H2XZU4	81	22.21	24.84	5370518
H2XZU5	82	27.77	31.23	5370518
H2XZU6	70	22.77	25.78	5370518
H2XZU7	36	29.01	32.51	5370518
H2XZU8	662	23.4	25.55	5370518
H2XZU9	214	25.67	29.03	5370518
H2XZV0	173	23.12	25.74	5370518
H2XZV1	241	23.82	26.23	5370518
H2XZV2	158	26.58	29.85	5370518
H2XZV3	140	23.3	25.48	5370518
H2XZV4	376	22.81	25.35	5370518
H2XZV6	197	24.92	27.53	5370518
H2XZV7	69	20.12	21.13	5370518
H2XZV8	440	23.67	26.13	5370518
H2XZV9	126	23.98	26.44	5370518
H2XZW0	378	23.81	25.53	5370518
H2XZW1	228	22.4	23.79	5370518
H2XZW2	96	22.23	23.78	5370518
H2XZW3	54	23.74	26.01	5370518
H2XZW4	110	28.99	31.69	5370518
H2XZW6	26	28.24	31.48	5370518
H2XZW7	88	23.16	24.8	5370518
H2XZW8	200	27.3	29.42	5370518
H2XZW9	32	25.69	25	5370518
H2XZX0	346	24.86	28.24	5370518
H2XZX2	1448	23.62	25.5	5370518
H2XZX4	220	24.34	27.21	5370518
H2XZX5	50	30.31	34.94	5370518
H2XZX6	399	22.74	24.89	5370518
H2XZX7	227	24.61	26.2	5370518
H2XZX8	328	25.81	27.28	5370518
H2XZX9	227	23.94	25.81	5370518
H2XZY0	442	25.1	27.16	5370518
H2XZY1	108	21.69	22.61	5370518
H2XZY2	73	23.12	25.12	5370518
H2XZY4	237	25.37	27.83	5370518
H2XZY5	45	31.09	35.61	5370518
H2XZY6	629	26.3	28.29	5370518
H2XZY7	1972	22.2	23.83	5370518
H2XZY8	417	24.18	25.71	5370518
H2XZY9	222	23.11	25.76	5370518
H2XZZ0	82	24.3	27.45	5370518
H2XZZ1	92	21.07	22.99	5370518
H2XZZ2	332	24.42	26.79	5370518
H2XZZ3	87	27.45	31.83	5370518
H2XZZ4	47	25.54	28.04	5370518
H2XZZ5	1074	24.84	27.85	5370518
H2XZZ6	416	23.59	26.32	5370518
H2XZZ7	59	23.33	26.14	5370518
H2XZZ8	193	24.8	27.38	5370518
H2XZZ9	68	28.57	31.05	5370518
H2Y000	216	22.35	24.09	5370518
H2Y001	353	22.37	23.82	5370518
H2Y002	239	25.21	27.31	5370518
H2Y003	99	23.54	25.54	5370518
H2Y004	232	25.27	28.39	5370518
H2Y005	1162	23.79	25.77	5370518
H2Y006	99	30.39	34.01	5370518
H2Y007	186	23.02	25.6	5370518
H2Y008	130	21.7	23.54	5370518
H2Y009	472	19.97	19.7	5370518
H2Y010	225	24.9	27.09	5370518
H2Y011	417	26.83	29.42	5370518
H2Y012	514	23.11	26.07	5370518
H2Y013	192	22.49	24.58	5370518
H2Y015	182	22.99	25.23	5370518
H2Y016	377	24.81	27.31	5370518
H2Y017	156	21.84	23.68	5370518
H2Y019	139	24.28	27.26	5370518
H2Y020	54	24.68	29	5370518
H2Y021	44	25.26	25.25	5370518
H2Y022	88	26.8	30.34	5370518
H2Y023	83	24.73	26.72	5370518
H2Y024	234	21.63	22.84	5370518
H2Y025	384	21.57	23.35	5370518
H2Y026	131	23.9	25.62	5370518
H2Y027	66	30.57	34.44	5370518
H2Y028	32	27.49	30.83	5370518
H2Y029	65	26.46	29.92	5370518
H2Y030	42	23.79	26.57	5370518
H2Y031	237	24.93	27.45	5370518
H2Y032	44	24.76	26.95	5370518
H2Y033	401	25.72	29.41	5370518
H2Y034	141	23.61	25.94	5370518
H2Y035	77	23.61	24.75	5370518
H2Y036	89	23.39	24.57	5370518
H2Y037	521	20.72	22.13	5370518
H2Y038	98	24.1	25.99	5370518
H2Y039	144	27.01	30.71	5370518
H2Y040	182	24.04	27.18	5370518
H2Y041	58	21.45	24.06	5370518
H2Y042	48	24.56	28.39	5370518
H2Y043	180	23.22	24.83	5370518
H2Y045	185	22.98	26.11	5370518
H2Y046	26	28.88	33.04	5370518
H2Y047	34	22.72	24.49	5370518
H2Y048	512	22.66	25.26	5370518
H2Y050	326	21.7	23.86	5370518
H2Y051	42	27.81	31.33	5370518
H2Y052	137	24.67	25.85	5370518
H2Y053	62	23.79	25.93	5370518
H2Y054	223	23.61	26.83	5370518
H2Y055	22	23.9	25.27	5370518
H2Y056	201	22.3	23.51	5370518
H2Y057	41	20.37	21.8	5370518
H2Y058	191	23	25.01	5370518
H2Y059	84	28.88	32.61	5370518
H2Y060	182	23.52	25.8	5370518
H2Y061	228	25.11	28.15	5370518
H2Y062	417	24.36	27.38	5370518
H2Y063	77	29.74	32.38	5370518
H2Y064	156	22.79	24.64	5370518
H2Y065	104	24.63	26.15	5370518
H2Y066	361	22.91	25.43	5370518
H2Y067	181	21.34	20.98	5370518
H2Y068	219	23.51	25.67	5370518
H2Y069	67	27.89	30.01	5370518
H2Y070	62	27.46	29.93	5370518
H2Y071	1106	23.97	26.34	5370518
H2Y072	331	24.93	27.43	5370518
H2Y073	215	25.01	27.69	5370518
H2Y074	275	21.14	23.07	5370518
H2Y075	26	22.78	25.15	5370518
H2Y076	202	25.61	28.48	5370518
H2Y077	222	23.95	25.28	5370518
H2Y078	55	22.84	25.53	5370518
H2Y079	512	24.45	26.97	5370518
H2Y080	221	22.03	24.63	5370518
H2Y081	47	27.44	30.43	5370518
H2Y082	213	21.37	23.87	5370518
H2Y083	169	26.52	30.01	5370518
H2Y084	262	26.8	29.72	5370518
H2Y085	155	24.97	27.64	5370518
H2Y086	31	29.71	34.55	5370518
H2Y087	70	26.45	29.71	5370518
H2Y088	343	23.35	25.82	5370518
H2Y089	1310	24.49	27.13	5370518
H2Y091	52	25.5	27.98	5370518
H2Y092	263	24.43	26.83	5370518
H2Y093	426	23.03	25.12	5370518
H2Y094	57	27.62	31.28	5370518
H2Y095	41	27.81	31.38	5370518
H2Y096	43	26.56	28.98	5370518
H2Y097	143	25.29	27.74	5370518
H2Y098	39	27.2	29.85	5370518
H2Y099	283	24.1	27.17	5370518
H2Y0A0	156	21.13	23.31	5370518
H2Y0A1	100	24.5	26.97	5370518
H2Y0A2	97	22.9	24.27	5370518
H2Y0A3	188	24.71	26.26	5370518
H2Y0A4	159	27.34	30.9	5370518
H2Y0A5	207	25.27	26.75	5370518
H2Y0A6	98	24.04	26.88	5370518
H2Y0A8	65	30.72	35.57	5370518
H2Y0A9	219	23.72	25.79	5370518
H2Y0B0	275	22.82	25.13	5370518
H2Y0B1	167	23.51	24.85	5370518
H2Y0B2	46	24.83	26.96	5370518
H2Y0B3	374	25.99	29.58	5370518
H2Y0B4	240	22.95	25.27	5370518
H2Y0B5	177	25.35	27.86	5370518
H2Y0B6	128	25.14	27.87	5370518
H2Y0B7	498	23.07	25.53	5370518
H2Y0B8	192	23.59	25.03	5370518
H2Y0B9	28	26.97	31.61	5370518
H2Y0C0	299	25.06	27.83	5370518
H2Y0C1	314	24.19	26.97	5370518
H2Y0C2	138	24.77	25.95	5370518
H2Y0C3	89	22.13	24.84	5370518
H2Y0C4	218	22.04	23.94	5370518
H2Y0C5	57	29.17	33.53	5370518
H2Y0C6	145	21.86	24.22	5370518
H2Y0C7	450	21.47	23.21	5370518
H2Y0C8	155	22.96	25.03	5370518
H2Y0C9	98	22.69	25.7	5370518
H2Y0D0	135	25.14	26.37	5370518
H2Y0D1	41	27	30.01	5370518
H2Y0D2	64	26.9	29.73	5370518
H2Y0D3	135	23.72	26.02	5370518
H2Y0D4	95	21.79	23.93	5370518
H2Y0D5	185	24.22	27.28	5370518
H2Y0D6	282	26.14	29.18	5370518
H2Y0D7	122	22.28	22.3	5370518
H2Y0D8	221	23.59	25.04	5370518
H2Y0D9	48	29.77	30.59	5370518
