Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
KAF1636872	156	22.27	24.37	6040217
KAF1636873	395	22.2	23.3	6040217
KAF1636874	311	22.47	24.71	6040217
KAF1636875	315	24.89	27.67	6040217
KAF1636876	165	22.49	24.76	6040217
KAF1636877	173	20.41	20.09	6040217
KAF1636878	559	20.4	21.73	6040217
KAF1636879	383	24.33	26.23	6040217
KAF1636880	134	23.8	27.72	6040217
KAF1636881	248	24.29	27.44	6040217
KAF1636882	131	22.28	23.21	6040217
KAF1636883	173	22.87	24.29	6040217
KAF1636884	452	24.82	27.32	6040217
KAF1636885	347	21.81	23.67	6040217
KAF1636886	369	22.27	23.68	6040217
KAF1636887	1107	20.42	21.97	6040217
KAF1636888	215	23.84	25.56	6040217
KAF1636889	227	23.45	26	6040217
KAF1636890	203	22.64	24.76	6040217
KAF1636891	250	23.72	26.32	6040217
KAF1636892	603	21.53	23.19	6040217
KAF1636896	355	23.48	24.79	6040217
KAF1636897	929	22.08	23.83	6040217
KAF1636898	81	24.68	26.99	6040217
KAF1636899	548	22.49	24.18	6040217
KAF1636900	425	23.27	25.48	6040217
KAF1636901	233	25.06	27.44	6040217
KAF1636902	172	22.99	24.43	6040217
KAF1636903	195	20.57	21.89	6040217
KAF1636904	449	22.47	23.65	6040217
KAF1636905	78	21.65	23.25	6040217
KAF1636906	725	22.32	24.03	6040217
KAF1636918	785	22.08	24.18	6040217
KAF1636919	164	21.56	23.26	6040217
KAF1636920	201	23.76	25.96	6040217
KAF1636921	846	23.66	25.93	6040217
KAF1636922	266	23.63	25.31	6040217
KAF1636923	273	22.44	24.61	6040217
KAF1636924	517	23.95	26.71	6040217
KAF1636925	140	25.97	28.32	6040217
KAF1636927	51	21.54	22.72	6040217
KAF1636928	335	22.02	23.19	6040217
KAF1636929	449	22.91	24.98	6040217
KAF1636930	511	21.46	22.47	6040217
KAF1636931	517	22.41	24.47	6040217
KAF1636932	92	24.53	26.85	6040217
KAF1636933	1089	22.12	22.83	6040217
KAF1636934	696	23.45	25.69	6040217
KAF1636935	474	23.84	25.86	6040217
KAF1636936	633	22.05	23.73	6040217
KAF1636937	1018	22.99	25.04	6040217
KAF1636938	1348	23.08	25.08	6040217
KAF1636939	259	24.15	26.96	6040217
KAF1636940	335	23.16	25.41	6040217
KAF1636941	451	22.03	24.35	6040217
KAF1636942	569	24.2	27.33	6040217
KAF1636943	90	29.2	34.31	6040217
KAF1636944	736	21.23	22.63	6040217
KAF1636945	406	23.61	26.23	6040217
KAF1636946	353	23.84	26.2	6040217
KAF1636947	932	23.73	25.57	6040217
KAF1636948	643	22.74	24.49	6040217
KAF1636949	510	25.16	28.58	6040217
KAF1636950	644	24.24	26.42	6040217
KAF1636951	605	21.91	22.78	6040217
KAF1636952	1170	23.26	25.76	6040217
KAF1636953	371	24.42	26.87	6040217
KAF1636954	296	24.22	26.04	6040217
KAF1636955	651	24.88	27.24	6040217
KAF1636956	531	22	24.5	6040217
KAF1636957	226	23.54	25.82	6040217
KAF1636958	91	23.14	25.3	6040217
KAF1636959	154	19.88	20.59	6040217
KAF1636960	388	25.06	27.38	6040217
KAF1636961	137	24.08	26.79	6040217
KAF1636962	176	25.2	28.6	6040217
KAF1636963	522	24.33	26.22	6040217
KAF1636964	94	22.35	24.32	6040217
KAF1636970	459	21.82	22.96	6040217
KAF1636971	287	24.9	28.24	6040217
KAF1636972	118	23.14	24.86	6040217
KAF1636973	513	24.62	26.97	6040217
KAF1636974	281	22.18	24.26	6040217
KAF1636975	330	25.93	28.67	6040217
KAF1636976	513	25.31	27.95	6040217
KAF1636977	117	27.48	29.93	6040217
KAF1636978	77	23.74	25.95	6040217
KAF1636979	190	22.76	24.7	6040217
KAF1636980	357	23.9	26.55	6040217
KAF1636981	478	26.26	29.17	6040217
KAF1636982	276	24.51	26.29	6040217
KAF1636983	267	23.32	25.56	6040217
KAF1636984	280	21.99	24.16	6040217
KAF1636985	283	24.36	26.14	6040217
KAF1636986	200	27.26	30.29	6040217
KAF1636987	358	22.5	24.88	6040217
KAF1636988	334	24.42	26.62	6040217
KAF1636989	219	22.96	24.11	6040217
KAF1636990	393	24.53	26.89	6040217
KAF1636991	288	26.72	30.35	6040217
KAF1636992	331	26	29.45	6040217
KAF1636993	501	23.03	24.78	6040217
KAF1636994	1271	22.12	24.2	6040217
KAF1636995	3028	22.48	23.88	6040217
KAF1636996	299	26.27	29.12	6040217
KAF1636997	382	26.38	28.91	6040217
KAF1636998	426	24.17	26.5	6040217
KAF1636999	349	23.22	25.4	6040217
KAF1637000	278	24.57	26.33	6040217
KAF1637001	305	24.17	27.43	6040217
KAF1637002	312	21.58	23.14	6040217
KAF1637003	165	24.55	27.22	6040217
KAF1637004	55	24.19	27.05	6040217
KAF1637005	830	22.21	23.83	6040217
KAF1637006	277	24.8	27.49	6040217
KAF1637007	568	22.62	24.32	6040217
KAF1637008	207	23.88	26.31	6040217
KAF1637009	178	24.83	27.54	6040217
KAF1637010	82	24.6	25.83	6040217
KAF1637011	148	21.36	23.46	6040217
KAF1637013	287	22.83	25.66	6040217
KAF1637018	675	22.85	24.37	6040217
KAF1637019	174	25.59	28.76	6040217
KAF1637020	208	24.41	26.52	6040217
KAF1637021	417	23.43	25.9	6040217
KAF1637022	333	21.71	24.08	6040217
KAF1637023	377	23.63	25.83	6040217
KAF1637024	357	24.31	26.13	6040217
KAF1637025	247	23.56	26.01	6040217
KAF1637026	161	23.88	26.2	6040217
KAF1637027	214	23.65	25.43	6040217
KAF1637028	150	24.19	26.95	6040217
KAF1637029	342	22.29	23.72	6040217
KAF1637030	379	24.84	27.23	6040217
KAF1637031	450	22.29	24.91	6040217
KAF1637032	503	21.53	23.65	6040217
KAF1637033	351	22.86	24.66	6040217
KAF1637034	347	24.17	25.75	6040217
KAF1637035	468	24.21	26.78	6040217
KAF1637036	184	23.45	24.55	6040217
KAF1637037	775	24.62	26.96	6040217
KAF1637038	1538	22.66	24.23	6040217
KAF1637039	443	23.46	25.53	6040217
KAF1637040	178	23.5	25.19	6040217
KAF1637041	263	22.08	24.5	6040217
KAF1637042	627	21.89	23.32	6040217
KAF1637043	142	23.64	26.53	6040217
KAF1637044	248	24.85	27.1	6040217
KAF1637045	551	24.46	27.06	6040217
KAF1637046	2051	22.48	25.11	6040217
KAF1637047	348	23.54	25.59	6040217
KAF1637048	779	24.18	26.68	6040217
KAF1637049	542	24.14	26.55	6040217
KAF1637050	243	23.09	25.3	6040217
KAF1637051	411	23.63	26.02	6040217
KAF1637052	225	23.42	26.64	6040217
KAF1637053	339	24.47	26.95	6040217
KAF1637054	465	22.87	24.29	6040217
KAF1637055	1205	22.26	23.91	6040217
KAF1637056	2036	22.6	25	6040217
KAF1637057	494	22.94	24.61	6040217
KAF1637058	438	23.34	25.6	6040217
KAF1637059	424	22.22	24.48	6040217
KAF1637060	2333	21.72	23.64	6040217
KAF1637061	98	26.34	29.28	6040217
KAF1637062	1655	22.67	24.7	6040217
KAF1637063	437	21.85	23.29	6040217
KAF1637064	1686	24.08	26.22	6040217
KAF1637065	349	22.56	24.29	6040217
KAF1637066	496	24.2	27.25	6040217
KAF1637067	367	23.52	25.27	6040217
KAF1637068	79	23.14	25.27	6040217
KAF1637069	419	24.1	26.43	6040217
KAF1637070	480	21.25	23.31	6040217
KAF1637071	198	21.85	23.87	6040217
KAF1637072	2570	22.32	24.41	6040217
KAF1637073	851	23.26	26.01	6040217
KAF1637074	742	20.59	21.9	6040217
KAF1637075	617	21.52	23.35	6040217
KAF1637076	719	24.8	27.19	6040217
KAF1637077	1211	22.89	24.72	6040217
KAF1637078	715	21.82	23.67	6040217
KAF1637079	281	24.72	27.04	6040217
KAF1637080	163	22.08	23.1	6040217
KAF1637081	352	21.71	23.43	6040217
KAF1637082	528	23.55	26.14	6040217
KAF1637083	238	22.66	25.56	6040217
KAF1637084	434	23.04	25.56	6040217
KAF1637085	465	25.4	27.6	6040217
KAF1637086	58	25.87	27.69	6040217
KAF1637087	697	23.89	26.16	6040217
KAF1637088	173	23.09	25.87	6040217
KAF1637089	127	24.57	27.47	6040217
KAF1637090	777	22.21	22.47	6040217
KAF1637091	621	23.19	25.1	6040217
KAF1637092	51	22.22	23.32	6040217
KAF1637093	96	25.81	29.78	6040217
KAF1637094	124	22.15	23.83	6040217
KAF1637095	1254	23.49	25.7	6040217
KAF1637096	378	22.92	24.07	6040217
KAF1637097	953	22.59	24.22	6040217
KAF1637098	874	24.63	27.08	6040217
KAF1637099	915	24.42	27.21	6040217
KAF1637100	181	22.59	23.22	6040217
KAF1637101	885	24.91	27.29	6040217
KAF1637102	255	26.23	30.24	6040217
KAF1637103	416	19.93	22.39	6040217
KAF1637104	298	24.93	26.8	6040217
KAF1637105	820	24.61	26.89	6040217
KAF1637106	86	26.78	31.31	6040217
KAF1637107	445	22.87	24.59	6040217
KAF1637108	348	21.71	22.93	6040217
KAF1637109	752	21.58	23.52	6040217
KAF1637110	117	24.25	25.44	6040217
KAF1637111	543	23.65	26.72	6040217
KAF1637112	1201	23.35	25.24	6040217
KAF1637113	368	23.55	25.79	6040217
KAF1637114	1036	24.24	26.24	6040217
KAF1637115	304	24.17	26.72	6040217
KAF1637116	151	23.41	25.19	6040217
KAF1637117	893	20.95	22.05	6040217
KAF1637118	385	21.35	22.6	6040217
KAF1637119	124	22.01	24.45	6040217
KAF1637120	251	24.97	26.11	6040217
KAF1637121	3889	23.4	25.1	6040217
KAF1637122	782	23.27	24.93	6040217
KAF1637123	692	19.93	20.24	6040217
KAF1637124	538	22.69	23.6	6040217
KAF1637125	368	22.96	25.09	6040217
KAF1637126	386	21.81	23.23	6040217
KAF1637127	477	23.57	26.24	6040217
KAF1637128	545	22.26	23.78	6040217
KAF1637129	191	24.85	26.93	6040217
KAF1637130	1887	22.96	24.94	6040217
KAF1637131	799	24.67	27.22	6040217
KAF1637132	182	23.96	26.28	6040217
KAF1637133	566	23.88	25.84	6040217
KAF1637134	1228	21.83	23.18	6040217
KAF1637135	108	25.68	28.25	6040217
KAF1637136	212	22.78	24.2	6040217
KAF1637137	457	24.37	26.34	6040217
KAF1637138	157	23.68	25.92	6040217
KAF1637139	68	25.71	28.24	6040217
KAF1637140	90	27.29	31.02	6040217
KAF1637141	104	22.73	24.42	6040217
KAF1637142	894	23.64	25.64	6040217
KAF1637143	356	24.31	26.71	6040217
KAF1637144	429	24.58	26.42	6040217
KAF1637145	1321	24.95	27.13	6040217
KAF1637146	287	22.45	23.71	6040217
KAF1637147	526	21.48	23.31	6040217
KAF1637148	683	22.08	23.66	6040217
KAF1637149	115	24.91	28.41	6040217
KAF1637150	728	24.15	26.26	6040217
KAF1637151	125	22.04	22.26	6040217
KAF1637152	293	21.35	23.27	6040217
KAF1637153	424	21.17	22.17	6040217
KAF1637154	305	22.88	25.61	6040217
KAF1637155	519	24.31	26.83	6040217
KAF1637156	47	22.92	24.48	6040217
KAF1637157	210	23.64	25.51	6040217
KAF1637158	1219	23.03	25.07	6040217
KAF1637159	76	21.51	23.71	6040217
KAF1637160	313	22.48	24.11	6040217
KAF1637161	73	24.02	26.46	6040217
KAF1637162	466	22.95	25.13	6040217
KAF1637163	427	23.01	24.92	6040217
KAF1637164	220	24.43	27.58	6040217
KAF1637165	818	22.35	24.17	6040217
KAF1637166	223	24.49	26.44	6040217
KAF1637167	82	23.15	25.1	6040217
KAF1637168	198	21.58	23.63	6040217
KAF1637169	233	23.32	25.06	6040217
KAF1637170	478	22.13	23.16	6040217
KAF1637171	309	23.52	25.8	6040217
KAF1637172	983	23.05	24.65	6040217
KAF1637173	275	25.15	28.3	6040217
KAF1637174	592	24.8	27.69	6040217
KAF1637175	355	22.64	23.82	6040217
KAF1637176	295	24.02	25.85	6040217
KAF1637177	1505	23.71	25.82	6040217
KAF1637178	165	25.41	27.73	6040217
KAF1637179	1558	23.36	25.34	6040217
KAF1637180	662	23.09	24.86	6040217
KAF1637181	578	21.38	23.45	6040217
KAF1637182	1611	23.46	25.47	6040217
KAF1637183	731	24.33	26.54	6040217
KAF1637184	443	23.81	26.48	6040217
KAF1637185	576	24.77	26.63	6040217
KAF1637186	161	24.19	26.3	6040217
KAF1637187	136	23.99	26.67	6040217
KAF1637188	281	24.11	25.71	6040217
KAF1637189	246	24.23	25.67	6040217
KAF1637190	158	21.04	22.65	6040217
KAF1637191	518	24.31	26.84	6040217
KAF1637192	492	21.53	23.91	6040217
KAF1637193	258	22.64	23.34	6040217
KAF1637194	262	25.64	28.42	6040217
KAF1637195	307	24.56	25.88	6040217
KAF1637196	109	21.62	23.11	6040217
KAF1637197	638	25.85	28.69	6040217
KAF1637198	748	25.11	27.38	6040217
KAF1637199	187	23.22	25.71	6040217
KAF1637200	315	23	24.99	6040217
KAF1637201	408	22.23	23.78	6040217
KAF1637202	49	23.02	23.96	6040217
KAF1637203	130	25.76	27.62	6040217
KAF1637204	263	23.39	25.06	6040217
KAF1637205	857	23.65	25.45	6040217
KAF1637206	276	21.09	22.38	6040217
KAF1637207	367	20.97	21.57	6040217
KAF1637208	164	24.23	26.33	6040217
KAF1637209	1595	22.12	24.12	6040217
KAF1637210	821	24.72	27.01	6040217
KAF1637211	540	23.94	26.21	6040217
KAF1637212	183	24.17	26.19	6040217
KAF1637213	700	23.74	26.25	6040217
KAF1637214	870	22.89	24.84	6040217
KAF1637215	909	22.59	24.63	6040217
KAF1637216	433	24.49	26.82	6040217
KAF1637217	675	24.34	26.12	6040217
KAF1637218	199	22.92	24.91	6040217
KAF1637219	304	24.9	27.18	6040217
KAF1637220	199	25.16	28.46	6040217
KAF1637221	831	24.45	27.15	6040217
KAF1637222	743	24	25.91	6040217
KAF1637223	161	24.33	26.34	6040217
KAF1637224	404	23.81	27.1	6040217
KAF1637225	281	22.72	24.42	6040217
KAF1637226	468	24.43	27.08	6040217
KAF1637227	642	22.23	23.68	6040217
KAF1637228	167	24.1	26.43	6040217
KAF1637229	521	24.58	26.63	6040217
KAF1637230	379	22.08	23.69	6040217
KAF1637231	322	22.08	23.59	6040217
KAF1637232	545	23.48	24.83	6040217
KAF1637233	124	23.61	25.65	6040217
KAF1637234	1223	23.27	25.45	6040217
KAF1637235	638	23.69	26	6040217
KAF1637236	608	23.89	26	6040217
KAF1637237	430	23.81	26.14	6040217
KAF1637238	843	23.17	25.34	6040217
KAF1637239	1420	23.3	25.43	6040217
KAF1637240	412	23.99	26.31	6040217
KAF1637241	377	21.4	23.26	6040217
KAF1637242	364	25.1	28.72	6040217
KAF1637243	193	23.26	24.23	6040217
KAF1637244	287	23.86	27.31	6040217
KAF1637245	190	22.62	24.57	6040217
KAF1637246	503	22.9	24.21	6040217
KAF1637247	166	23.66	26.83	6040217
KAF1637248	303	25.59	28.13	6040217
KAF1637249	761	25.14	28.28	6040217
KAF1637250	490	24.47	27.2	6040217
KAF1637251	148	25.83	28.12	6040217
KAF1637252	210	23.12	25.08	6040217
KAF1637253	144	26.64	29.92	6040217
KAF1637254	131	23.59	26.6	6040217
KAF1637255	244	23.39	25.69	6040217
KAF1637256	266	21.85	22.73	6040217
KAF1637257	117	22.1	23.01	6040217
KAF1637258	310	22.7	25.3	6040217
KAF1637259	149	23.91	27.49	6040217
KAF1637260	123	24.65	28.14	6040217
KAF1637261	174	23	24.99	6040217
KAF1637262	61	23.27	25.9	6040217
KAF1637263	178	24.33	26.02	6040217
KAF1637264	528	24.87	27.98	6040217
KAF1637265	81	24.23	26.83	6040217
KAF1637266	367	24.72	28.31	6040217
KAF1637267	449	22.77	24.01	6040217
KAF1637268	246	24.15	25.98	6040217
KAF1637269	429	24.29	27.19	6040217
KAF1637270	186	24.03	26.66	6040217
KAF1637271	166	23.4	26.39	6040217
KAF1637272	122	23.9	25.98	6040217
KAF1637273	1679	22.4	22.77	6040217
KAF1637274	525	23.24	26.04	6040217
KAF1637275	149	25.02	27.73	6040217
KAF1637276	223	24.58	27.49	6040217
KAF1637277	89	22.01	23.06	6040217
KAF1637278	493	22.14	23	6040217
KAF1637279	550	22.53	24.65	6040217
KAF1637280	507	23.45	26.08	6040217
KAF1637281	295	25.59	27.79	6040217
KAF1637282	830	25.54	28.34	6040217
KAF1637283	413	22.32	23.95	6040217
KAF1637284	960	21.76	23.38	6040217
KAF1637285	531	23.71	26.28	6040217
KAF1637286	671	24.83	27.06	6040217
KAF1637287	214	21.76	24.22	6040217
KAF1637288	178	23.77	26.01	6040217
KAF1637289	297	24.13	25.52	6040217
KAF1637290	527	23.53	26.88	6040217
KAF1637299	55	20.55	22.44	6040217
KAF1637300	350	26.77	30.18	6040217
KAF1637301	342	27.19	30.78	6040217
KAF1637302	338	27	30.67	6040217
KAF1637303	130	24.92	27.57	6040217
KAF1637304	316	26.01	29.73	6040217
KAF1637305	356	27.13	30.66	6040217
KAF1637306	381	25.52	28.87	6040217
KAF1637308	629	23.91	26.2	6040217
KAF1637309	201	22.26	23.36	6040217
KAF1637310	1274	23.25	24.76	6040217
KAF1637311	113	23.68	25.82	6040217
KAF1637312	416	22.52	25.17	6040217
KAF1637313	439	25.22	26.6	6040217
KAF1637314	186	22.18	24.87	6040217
KAF1637315	93	22.33	24.7	6040217
KAF1637316	359	22.67	24.11	6040217
KAF1637317	372	23.7	25.86	6040217
KAF1637318	210	23.61	25.75	6040217
KAF1637319	521	23.23	25.86	6040217
KAF1637320	279	23.38	25.86	6040217
KAF1637321	564	24.07	25.88	6040217
KAF1637322	176	24.66	26.79	6040217
KAF1637323	271	24.04	26.21	6040217
KAF1637324	440	22.35	24.06	6040217
KAF1637325	299	22.61	24.86	6040217
KAF1637326	394	23.55	26.04	6040217
KAF1637327	344	23.45	25.54	6040217
KAF1637328	578	24.46	26.6	6040217
KAF1637329	388	23.19	24.98	6040217
KAF1637330	117	24.94	27.56	6040217
KAF1637331	372	22.31	23.15	6040217
KAF1637332	596	24.73	27.05	6040217
KAF1637333	68	25.32	27.15	6040217
KAF1637334	419	22.67	25.02	6040217
KAF1637335	284	24.76	27.37	6040217
KAF1637336	157	21.28	22.74	6040217
KAF1637337	819	24.39	26.4	6040217
KAF1637338	410	25.48	27.4	6040217
KAF1637339	1186	22.31	24.02	6040217
KAF1637340	422	22.9	25.25	6040217
KAF1637341	123	22.79	24.86	6040217
KAF1637342	299	22.38	24.65	6040217
KAF1637343	530	24.09	26.5	6040217
KAF1637344	490	22.96	25.09	6040217
KAF1637345	235	26.16	29.17	6040217
KAF1637346	212	24.93	27.42	6040217
KAF1637347	391	25.08	27.61	6040217
KAF1637348	673	25.24	28.19	6040217
KAF1637349	517	21.26	22.5	6040217
KAF1637350	2326	22.62	24.53	6040217
KAF1637351	506	22.69	24.5	6040217
KAF1637352	699	22.78	24.82	6040217
KAF1637353	380	21.25	23.09	6040217
KAF1637354	538	24.25	26.73	6040217
KAF1637355	532	22.66	24.82	6040217
KAF1637356	316	23.73	25.6	6040217
KAF1637357	391	21.62	23	6040217
KAF1637358	291	20.55	21.6	6040217
KAF1637373	419	21.99	23.4	6040217
KAF1637374	236	22.71	25.14	6040217
KAF1637375	592	22.55	24.45	6040217
KAF1637376	342	22.59	24.13	6040217
KAF1637377	108	24.61	27.32	6040217
KAF1637378	675	22.52	24.18	6040217
KAF1637379	217	20.69	23.27	6040217
KAF1637380	109	25.64	29.6	6040217
KAF1637381	506	23.54	25.97	6040217
KAF1637382	390	23.72	26.03	6040217
KAF1637383	206	25.09	29.05	6040217
KAF1637384	1798	22.5	24.54	6040217
KAF1637385	305	24.42	26.3	6040217
KAF1637386	662	22.92	24.4	6040217
KAF1637387	543	25.62	29.25	6040217
KAF1637388	191	23.72	26.12	6040217
KAF1637389	792	24.02	26.48	6040217
KAF1637390	454	24.47	26.39	6040217
KAF1637391	80	30.24	34.1	6040217
KAF1637392	404	22.31	23.77	6040217
KAF1637393	434	23.33	24.71	6040217
KAF1637394	81	24.65	26.81	6040217
KAF1637395	352	26.2	29.55	6040217
KAF1637396	838	22.47	23.91	6040217
KAF1637397	182	22.71	24.79	6040217
KAF1637398	290	23	26.17	6040217
KAF1637399	510	23.28	24.95	6040217
KAF1637400	259	23.14	24.84	6040217
KAF1637401	227	23.26	25.49	6040217
KAF1637402	376	23.2	25.94	6040217
KAF1637403	492	23.14	24.63	6040217
KAF1637404	222	23.26	24.1	6040217
KAF1637405	667	22.74	24.18	6040217
KAF1637406	402	24.27	26.16	6040217
KAF1637407	135	25.88	30.58	6040217
KAF1637408	133	22.27	24.13	6040217
KAF1637409	153	23.5	25.14	6040217
KAF1637410	1190	23.69	25.7	6040217
KAF1637411	372	24.7	27.76	6040217
KAF1637412	245	24.05	26.41	6040217
KAF1637413	332	22.05	22.93	6040217
KAF1637414	594	24.87	28.24	6040217
KAF1637415	327	21.6	23.6	6040217
KAF1637416	522	22.77	23.8	6040217
KAF1637417	181	21.6	22.05	6040217
KAF1637418	817	26.06	29.24	6040217
KAF1637419	827	22.88	24.66	6040217
KAF1637420	404	23.44	25.59	6040217
KAF1637421	226	22.7	24.67	6040217
KAF1637422	301	24.44	26.47	6040217
KAF1637423	930	22.55	24.56	6040217
KAF1637425	824	23.54	26.05	6040217
KAF1637426	241	24.72	26.96	6040217
KAF1637427	79	27.38	27.97	6040217
KAF1637428	868	21.87	23.65	6040217
KAF1637429	159	22.28	24.08	6040217
KAF1637430	371	25.22	28.72	6040217
KAF1637431	632	22.25	24.32	6040217
KAF1637432	156	24.81	27.21	6040217
KAF1637436	68	23.75	24.02	6040217
KAF1637437	221	22.87	24.47	6040217
KAF1637438	293	25.51	29.2	6040217
KAF1637439	274	22.75	24.31	6040217
KAF1637440	284	20.68	22.21	6040217
KAF1637441	68	23.09	23.41	6040217
KAF1637442	344	26.42	29.95	6040217
KAF1637443	92	22.39	23.24	6040217
KAF1637444	93	21.83	23.46	6040217
KAF1637445	349	22.77	24.05	6040217
KAF1637446	107	24.44	27.02	6040217
KAF1637447	997	22.18	24.02	6040217
KAF1637448	1222	23.6	25.95	6040217
KAF1637449	107	23.03	24.41	6040217
KAF1637450	337	21.89	23.59	6040217
KAF1637451	647	24.15	26.78	6040217
KAF1637452	422	24.06	26.34	6040217
KAF1637453	206	23.65	25.49	6040217
KAF1637454	1136	23.13	25.13	6040217
KAF1637457	160	25.19	27.79	6040217
KAF1637458	349	24.28	26.4	6040217
KAF1637459	197	24.26	25.53	6040217
KAF1637460	428	24.07	25.69	6040217
KAF1637461	306	25.91	28.36	6040217
KAF1637462	401	21.55	23.28	6040217
KAF1637463	76	20.19	21.88	6040217
KAF1637464	189	22.51	23.84	6040217
KAF1637465	332	26.29	30.03	6040217
KAF1637466	560	21.78	22.45	6040217
KAF1637467	914	23.33	26.4	6040217
KAF1637468	744	21.85	23.82	6040217
KAF1637469	142	23.66	26.53	6040217
KAF1637470	459	22.23	23.68	6040217
KAF1637471	375	23.52	26.04	6040217
KAF1637472	189	26.44	29.49	6040217
KAF1637473	166	24.21	26.14	6040217
KAF1637474	467	23.75	25.85	6040217
KAF1637475	157	23.37	26.44	6040217
KAF1637476	203	23.83	26.04	6040217
KAF1637477	237	22.73	25.01	6040217
KAF1637478	490	21.9	23.36	6040217
KAF1637479	781	21.01	21.87	6040217
KAF1637480	973	20.67	21	6040217
KAF1637481	513	24.63	27.32	6040217
KAF1637482	548	23.93	26	6040217
KAF1637483	126	21.29	22.52	6040217
KAF1637484	404	22	23.53	6040217
KAF1637485	945	21.49	23.21	6040217
KAF1637486	549	23.12	24.57	6040217
KAF1637487	373	22.34	24.1	6040217
KAF1637488	160	25.8	27.98	6040217
KAF1637489	393	22.69	24.68	6040217
KAF1637490	171	25.08	27.48	6040217
KAF1637491	131	23.03	24.73	6040217
KAF1637492	139	24.71	27.51	6040217
KAF1637493	158	24.13	26.12	6040217
KAF1637494	117	26.18	28.06	6040217
KAF1637495	241	22.75	24.24	6040217
KAF1637496	375	24.05	25.48	6040217
KAF1637497	463	23.36	25.81	6040217
KAF1637498	596	24.29	26.71	6040217
KAF1637499	154	23.58	25.7	6040217
KAF1637500	507	24.75	26.96	6040217
KAF1637512	700	23.86	26.13	6040217
KAF1637518	367	25.56	28.66	6040217
KAF1637519	357	21.64	23.77	6040217
KAF1637520	401	24.01	26.33	6040217
KAF1637521	285	21.67	21.98	6040217
KAF1637522	161	20.37	22.19	6040217
KAF1637523	511	24.93	27.78	6040217
KAF1637524	124	21.56	23.56	6040217
KAF1637525	536	22.9	24.84	6040217
KAF1637526	1290	24.01	26.32	6040217
KAF1637527	827	24.74	27.71	6040217
KAF1637528	824	23.4	25.43	6040217
KAF1637529	831	23.11	24.76	6040217
KAF1637530	521	24.12	26.76	6040217
KAF1637531	168	23.07	26.18	6040217
KAF1637532	802	23.7	25.85	6040217
KAF1637533	663	22.05	23.47	6040217
KAF1637534	103	27.46	30.29	6040217
KAF1637535	530	22.01	24.21	6040217
KAF1637536	532	23.31	25.19	6040217
KAF1637537	431	22.82	24.65	6040217
KAF1637538	190	23.09	26.19	6040217
KAF1637539	268	23.83	26.58	6040217
KAF1637540	175	24.93	28.63	6040217
KAF1637541	287	22.23	23.43	6040217
KAF1637542	452	22.53	24.68	6040217
KAF1637543	378	21.29	22.94	6040217
KAF1637544	242	24.48	27	6040217
KAF1637545	168	26.73	30.46	6040217
KAF1637546	556	23.8	26.31	6040217
KAF1637547	765	22.23	24.34	6040217
KAF1637548	437	25.17	27.75	6040217
KAF1637549	131	23.29	24.73	6040217
KAF1637550	343	25.07	27.57	6040217
KAF1637551	353	25.8	29.15	6040217
KAF1637552	259	23.67	26.26	6040217
KAF1637553	1089	24.55	27.14	6040217
KAF1637554	1361	23.64	25.82	6040217
KAF1637555	900	24.55	27.4	6040217
KAF1637556	412	22.91	25.01	6040217
KAF1637557	190	18.68	20.4	6040217
KAF1637558	1232	23.76	26.31	6040217
KAF1637559	205	22.82	25.71	6040217
KAF1637560	398	23.15	25.43	6040217
KAF1637561	187	22.97	25.22	6040217
KAF1637562	72	24.36	26.06	6040217
KAF1637563	674	23.37	25.29	6040217
KAF1637564	927	23.67	26.03	6040217
KAF1637565	584	23.17	25.28	6040217
KAF1637566	955	23.16	25.96	6040217
KAF1637567	169	24.9	26.83	6040217
KAF1637568	268	25.04	27.65	6040217
KAF1637569	509	24.7	27.21	6040217
KAF1637570	112	22.95	24.98	6040217
KAF1637571	155	27.47	31.03	6040217
KAF1637572	528	23.68	25.75	6040217
KAF1637573	126	22.9	25.48	6040217
KAF1637574	100	24.99	27.71	6040217
KAF1637575	644	26.25	29.4	6040217
KAF1637576	96	23.57	25.33	6040217
KAF1637577	512	24.76	27.63	6040217
KAF1637578	485	24.9	27.01	6040217
KAF1637579	578	25.09	27.48	6040217
KAF1637580	101	20.38	22.49	6040217
KAF1637591	385	24.49	27.22	6040217
KAF1637592	468	25.64	29.04	6040217
KAF1637593	571	21.91	23.68	6040217
KAF1637594	100	22.68	24.48	6040217
KAF1637595	179	23.47	25.15	6040217
KAF1637596	111	23.21	25.52	6040217
KAF1637597	347	25.04	26.96	6040217
KAF1637598	177	24.97	26.79	6040217
KAF1637599	105	20.84	23.09	6040217
KAF1637600	502	22.39	23.9	6040217
KAF1637601	211	24.25	25.28	6040217
KAF1637602	522	23.41	25.76	6040217
KAF1637603	760	24.48	26.91	6040217
KAF1637604	258	23	24.14	6040217
KAF1637605	282	22.28	24.62	6040217
KAF1637606	1033	24.8	27.33	6040217
KAF1637607	862	23.95	26.03	6040217
KAF1637608	827	24.47	26.34	6040217
KAF1637609	369	24.95	26.73	6040217
KAF1637610	1207	20.65	21.41	6040217
KAF1637611	2349	22.09	24.12	6040217
KAF1637612	244	25.34	27.22	6040217
KAF1637613	196	25.09	26.28	6040217
KAF1637614	214	23.28	24.79	6040217
