Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
A0A444TIM3	42	28.2	31.06	5621995
A0A444TIM4	347	23.72	25.34	5621995
A0A444TIM5	767	24.08	26.74	5621995
A0A444TIM6	775	25.72	28.07	5621995
A0A444TIM7	596	20.69	23.07	5621995
A0A444TIM8	168	22.75	24.58	5621995
A0A444TIM9	91	25.42	27.23	5621995
A0A444TIN0	990	24.28	26.75	5621995
A0A444TIN1	284	24.29	26.57	5621995
A0A444TIN2	106	25.31	27.25	5621995
A0A444TIN3	119	22.62	24.92	5621995
A0A444TIN4	566	24.28	27.34	5621995
A0A444TIN5	284	23.22	25.76	5621995
A0A444TIN6	1930	23.77	27.06	5621995
A0A444TIN7	554	23.53	26.06	5621995
A0A444TIN8	564	24.54	26.97	5621995
A0A444TIN9	85	24.41	25.56	5621995
A0A444TIP0	226	22.74	24.46	5621995
A0A444TIP1	170	24.01	26.18	5621995
A0A444TIP2	148	20.86	22.79	5621995
A0A444TIP3	160	24.18	27.18	5621995
A0A444TIP4	69	28.91	32.09	5621995
A0A444TIP5	199	22.17	23.36	5621995
A0A444TIP6	227	26.22	28.93	5621995
A0A444TIP7	332	23.04	24.85	5621995
A0A444TIP8	173	22.83	24.16	5621995
A0A444TIP9	511	25.51	28.19	5621995
A0A444TIQ0	104	21.09	22.4	5621995
A0A444TIQ1	146	25.36	27.53	5621995
A0A444TIQ2	107	23.64	25.2	5621995
A0A444TIQ3	120	25.73	28.3	5621995
A0A444TIQ4	77	28.26	32.13	5621995
A0A444TIQ5	226	24.65	27.22	5621995
A0A444TIQ6	409	21.95	23.95	5621995
A0A444TIQ7	246	24.4	27.19	5621995
A0A444TIQ8	380	21.14	23.62	5621995
A0A444TIQ9	107	25.02	27.35	5621995
A0A444TIR0	279	24.38	26.05	5621995
A0A444TIR1	419	21.93	24.11	5621995
A0A444TIR2	525	23.95	26.82	5621995
A0A444TIR3	341	26.31	29.52	5621995
A0A444TIR4	99	24.61	26.87	5621995
A0A444TIR5	65	26.98	28.8	5621995
A0A444TIR6	299	25.08	27.78	5621995
A0A444TIR7	292	24.25	26.75	5621995
A0A444TIR8	292	21.11	22.29	5621995
A0A444TIR9	120	23.12	24.44	5621995
A0A444TIS0	332	23.74	27.03	5621995
A0A444TIS1	613	23.54	26.19	5621995
A0A444TIS2	41	22.79	24.22	5621995
A0A444TIS3	88	25.8	28.45	5621995
A0A444TIS4	218	24.36	27.3	5621995
A0A444TIS5	240	24.22	27.3	5621995
A0A444TIS6	62	26.53	26.91	5621995
A0A444TIS7	85	23.69	26.72	5621995
A0A444TIS8	718	25.57	28.96	5621995
A0A444TIS9	116	25.86	28.87	5621995
A0A444TIT0	253	27.18	30.16	5621995
A0A444TIT1	80	27.1	30.23	5621995
A0A444TIT2	136	23.46	25.22	5621995
A0A444TIT3	62	25.23	29.8	5621995
A0A444TIT4	303	25.08	26.28	5621995
A0A444TIT5	656	23.8	27.01	5621995
A0A444TIT6	250	22.59	24.7	5621995
A0A444TIT7	85	25.67	27.37	5621995
A0A444TIT8	100	25.65	27.73	5621995
A0A444TIT9	44	26.33	28.32	5621995
A0A444TIU0	410	25.16	26.95	5621995
A0A444TIU1	218	24.69	27.15	5621995
A0A444TIU2	117	23.15	25.22	5621995
A0A444TIU3	357	21.28	23.08	5621995
A0A444TIU4	246	24.77	27.66	5621995
A0A444TIU5	552	25.46	27.89	5621995
A0A444TIU6	293	23.72	26.02	5621995
A0A444TIU7	63	25.66	27.62	5621995
A0A444TIU8	882	23.66	26.37	5621995
A0A444TIU9	131	22.75	24.94	5621995
A0A444TIV0	619	21.7	24.27	5621995
A0A444TIV1	205	24.4	26.62	5621995
A0A444TIV2	1037	22.75	24.44	5621995
A0A444TIV3	225	24.76	27.54	5621995
A0A444TIV4	720	22.27	24.24	5621995
A0A444TIV5	247	25.63	29.05	5621995
A0A444TIV6	472	25.13	27.89	5621995
A0A444TIV7	114	22.97	25.48	5621995
A0A444TIV8	94	23.59	26.24	5621995
A0A444TIV9	373	23.56	25.56	5621995
A0A444TIW0	115	24.89	27.22	5621995
A0A444TIW1	234	25.69	29.44	5621995
A0A444TIW2	737	23.79	26.24	5621995
A0A444TIW3	525	23.81	27.03	5621995
A0A444TIW4	109	22.66	25.14	5621995
A0A444TIW5	60	24.88	28.15	5621995
A0A444TIW6	666	24.3	27.04	5621995
A0A444TIW7	66	26.61	29.73	5621995
A0A444TIW8	205	23.33	26.06	5621995
A0A444TIW9	495	24.35	26.96	5621995
A0A444TIX0	4053	21.99	24.09	5621995
A0A444TIX1	117	21.53	23.57	5621995
A0A444TIX2	787	24.8	27.64	5621995
A0A444TIX3	590	22.95	24.86	5621995
A0A444TIX4	768	24	26.5	5621995
A0A444TIX5	332	24.92	27.75	5621995
A0A444TIX6	587	22.65	25.08	5621995
A0A444TIX7	1656	22.29	23.73	5621995
A0A444TIX8	92	22.4	24.63	5621995
A0A444TIX9	451	24.42	27.25	5621995
A0A444TIY0	170	22.04	24.25	5621995
A0A444TIY1	160	24.79	27.39	5621995
A0A444TIY2	166	25.15	27.28	5621995
A0A444TIY3	1123	22.27	24.17	5621995
A0A444TIY4	102	26.49	29.37	5621995
A0A444TIY5	232	23.34	24.77	5621995
A0A444TIY6	501	25.28	27.41	5621995
A0A444TIY7	80	24.09	25.9	5621995
A0A444TIY8	542	25.29	27.65	5621995
A0A444TIY9	192	24.45	27.54	5621995
A0A444TIZ0	92	23.15	26.51	5621995
A0A444TIZ1	167	23.44	26.34	5621995
A0A444TIZ2	580	24.61	26.94	5621995
A0A444TIZ3	708	24.12	26.35	5621995
A0A444TIZ4	429	23.54	25.86	5621995
A0A444TIZ5	339	23.23	25.13	5621995
A0A444TIZ6	106	24.01	27.42	5621995
A0A444TIZ7	263	24.88	27.85	5621995
A0A444TIZ8	71	28.35	30.67	5621995
A0A444TIZ9	90	25.31	28.65	5621995
A0A444TJ00	656	23.4	26.79	5621995
A0A444TJ01	428	22.74	24.72	5621995
A0A444TJ02	402	25.11	28.22	5621995
A0A444TJ03	294	22.19	24.09	5621995
A0A444TJ04	258	23.2	25.04	5621995
A0A444TJ05	217	27.44	30.31	5621995
A0A444TJ06	468	23.45	25.52	5621995
A0A444TJ07	1173	22.8	25.04	5621995
A0A444TJ08	601	22.37	24.05	5621995
A0A444TJ09	204	25.35	27.75	5621995
A0A444TJ10	267	26.11	28.79	5621995
A0A444TJ11	102	24.76	26.86	5621995
A0A444TJ12	73	25.84	29.27	5621995
A0A444TJ13	810	23.48	25.78	5621995
A0A444TJ14	714	23.63	26.07	5621995
A0A444TJ15	406	22.91	24.95	5621995
A0A444TJ16	90	24.05	27.04	5621995
A0A444TJ17	1270	23.34	25.93	5621995
A0A444TJ18	306	22.65	24.32	5621995
A0A444TJ19	620	23.5	25.92	5621995
A0A444TJ20	166	26.26	29.47	5621995
A0A444TJ21	560	22.25	24.49	5621995
A0A444TJ22	206	25.37	28.51	5621995
A0A444TJ23	192	27.66	30.7	5621995
A0A444TJ24	133	27.53	31.63	5621995
A0A444TJ25	112	25.36	27.92	5621995
A0A444TJ26	408	26.93	30.29	5621995
A0A444TJ27	226	22.25	24.34	5621995
A0A444TJ28	949	23.84	26.69	5621995
A0A444TJ29	192	24.93	26.62	5621995
A0A444TJ30	307	22.05	23.86	5621995
A0A444TJ31	156	23.4	26.11	5621995
A0A444TJ32	179	25.53	27.9	5621995
A0A444TJ33	488	24.51	26.58	5621995
A0A444TJ34	282	25.36	28.59	5621995
A0A444TJ35	74	24.6	27.76	5621995
A0A444TJ36	355	24.87	27.5	5621995
A0A444TJ37	137	23.32	24.95	5621995
A0A444TJ38	488	23.11	25.4	5621995
A0A444TJ39	124	24.16	26.94	5621995
A0A444TJ40	92	24.67	27.27	5621995
A0A444TJ41	164	24.58	27.5	5621995
A0A444TJ42	217	26.96	30.19	5621995
A0A444TJ43	71	27.85	32.04	5621995
A0A444TJ44	336	21.01	23.08	5621995
A0A444TJ45	398	21.48	23.79	5621995
A0A444TJ46	232	24.52	25.52	5621995
A0A444TJ47	182	22.14	24.34	5621995
A0A444TJ48	430	24.88	27.4	5621995
A0A444TJ49	856	23.52	25.58	5621995
A0A444TJ50	320	21.6	23.98	5621995
A0A444TJ51	109	23.32	27.23	5621995
A0A444TJ52	275	22.12	23.71	5621995
A0A444TJ53	495	21.72	22.48	5621995
A0A444TJ54	592	25.8	28.82	5621995
A0A444TJ55	101	25.12	26.3	5621995
A0A444TJ56	129	23.24	25.63	5621995
A0A444TJ57	629	26.95	30.26	5621995
A0A444TJ58	118	23.77	26.16	5621995
A0A444TJ59	404	21.48	22.86	5621995
A0A444TJ60	489	21.83	24.39	5621995
A0A444TJ61	130	25.17	28.5	5621995
A0A444TJ62	448	22.25	23.49	5621995
A0A444TJ63	66	25.08	27.12	5621995
A0A444TJ64	198	23.18	25.53	5621995
A0A444TJ65	80	26.81	30.23	5621995
A0A444TJ66	141	25.31	27.76	5621995
A0A444TJ67	206	28.23	31.76	5621995
A0A444TJ68	245	24.15	26.99	5621995
A0A444TJ69	334	25.6	28.38	5621995
A0A444TJ70	223	27.75	31.36	5621995
A0A444TJ71	972	23.86	26.07	5621995
A0A444TJ72	188	23.81	26.28	5621995
A0A444TJ73	281	24.66	27.47	5621995
A0A444TJ74	596	23.2	25.66	5621995
A0A444TJ75	238	22.83	25.05	5621995
A0A444TJ76	446	24.37	27.24	5621995
A0A444TJ77	168	23.75	25.34	5621995
A0A444TJ78	545	25.27	28.45	5621995
A0A444TJ79	1151	21.66	23.21	5621995
A0A444TJ80	62	22.84	24.08	5621995
A0A444TJ81	78	26.17	29.78	5621995
A0A444TJ82	250	23.94	26.32	5621995
A0A444TJ83	1059	23.33	25.64	5621995
A0A444TJ85	240	25.72	28.88	5621995
A0A444TJ86	174	21.63	23.32	5621995
A0A444TJ87	355	25.26	27.67	5621995
A0A444TJ88	139	22.1	24.69	5621995
A0A444TJ89	476	25.95	29.06	5621995
A0A444TJ90	110	28.6	31.85	5621995
A0A444TJ91	178	24.26	25.62	5621995
A0A444TJ92	228	23.48	25.9	5621995
A0A444TJ93	463	25.4	27.94	5621995
A0A444TJ94	142	25.14	28.17	5621995
A0A444TJ95	96	28.84	32.57	5621995
A0A444TJ96	149	27.82	32.08	5621995
A0A444TJ97	801	24.03	26.36	5621995
A0A444TJ98	102	26.09	28	5621995
A0A444TJ99	377	21.93	24.8	5621995
A0A444TJA0	73	26.2	29.56	5621995
A0A444TJA1	212	23.37	25.92	5621995
A0A444TJA2	530	23.26	25.74	5621995
A0A444TJA3	490	23.04	24.7	5621995
A0A444TJA4	200	21.34	20.83	5621995
A0A444TJA5	286	24.99	27.87	5621995
A0A444TJA6	76	26.36	28.88	5621995
A0A444TJA7	272	26.14	29.62	5621995
A0A444TJA8	70	25.68	29.04	5621995
A0A444TJA9	84	24.06	26.49	5621995
A0A444TJB0	763	25.5	28.82	5621995
A0A444TJB1	242	23.37	25.47	5621995
A0A444TJB2	299	23.52	25.24	5621995
A0A444TJB3	1031	23.33	25.6	5621995
A0A444TJB4	176	25.74	28.81	5621995
A0A444TJB5	362	25.26	28.42	5621995
A0A444TJB6	201	22.1	23.86	5621995
A0A444TJB7	210	26.09	28.31	5621995
A0A444TJB9	344	24.22	26.52	5621995
A0A444TJC0	286	22.97	25.78	5621995
A0A444TJC1	374	24.61	27.59	5621995
A0A444TJC2	1162	22.69	24.37	5621995
A0A444TJC3	251	28.25	31.62	5621995
A0A444TJC4	93	26.21	28.92	5621995
A0A444TJC5	316	25.91	29.15	5621995
A0A444TJC7	196	25.15	27.44	5621995
A0A444TJC8	108	25.04	28.43	5621995
A0A444TJC9	130	23.57	26.88	5621995
A0A444TJD0	96	27.37	31.27	5621995
A0A444TJD1	1032	24.19	26.88	5621995
A0A444TJD2	356	22.29	24.76	5621995
A0A444TJD3	238	25.45	27.83	5621995
A0A444TJD4	367	24.79	27.65	5621995
A0A444TJD5	236	20.93	23.16	5621995
A0A444TJD6	124	23.85	26.41	5621995
A0A444TJD7	362	24.23	26.23	5621995
A0A444TJD8	144	25.49	29.22	5621995
A0A444TJD9	110	25.67	27.7	5621995
A0A444TJE0	149	25.44	28.38	5621995
A0A444TJE1	400	21.91	23.88	5621995
A0A444TJE2	452	22.42	24.74	5621995
A0A444TJE3	49	23.85	26.17	5621995
A0A444TJE4	124	23.43	24.23	5621995
A0A444TJE5	164	27.25	30.57	5621995
A0A444TJE6	246	23.08	25.48	5621995
A0A444TJE7	166	23.47	25.63	5621995
A0A444TJE8	99	23.26	25.8	5621995
A0A444TJE9	580	22.43	23.59	5621995
A0A444TJF0	91	24.01	26.23	5621995
A0A444TJF1	302	23.79	25.93	5621995
A0A444TJF2	429	25.71	28.9	5621995
A0A444TJF3	407	24.59	27.55	5621995
A0A444TJF4	140	27.37	31.22	5621995
A0A444TJF5	204	24	25.84	5621995
A0A444TJF6	172	24.32	26.62	5621995
A0A444TJF7	132	25.81	29.82	5621995
A0A444TJF8	282	25.34	28.19	5621995
A0A444TJF9	284	24.12	26.26	5621995
A0A444TJG0	94	26.28	29.49	5621995
A0A444TJG1	87	24.69	27.54	5621995
A0A444TJG2	834	21.74	23.49	5621995
A0A444TJG3	331	23.74	25.82	5621995
A0A444TJG4	105	26.02	28.32	5621995
A0A444TJG5	260	24.05	26.3	5621995
A0A444TJG6	158	24.47	27.35	5621995
A0A444TJG7	110	24.4	26.86	5621995
A0A444TJG8	102	25.21	26.83	5621995
A0A444TJG9	652	25.53	27.92	5621995
A0A444TJH0	803	21.31	23.85	5621995
A0A444TJH1	87	26.08	28.96	5621995
A0A444TJH2	180	23.98	28.01	5621995
A0A444TJH3	254	23.75	25.87	5621995
A0A444TJH4	282	23.02	25.66	5621995
A0A444TJH5	77	25.57	26.78	5621995
A0A444TJH6	177	23.03	25.37	5621995
A0A444TJH7	242	25.79	29.23	5621995
A0A444TJH8	357	24.54	27.2	5621995
A0A444TJH9	126	25.9	29.33	5621995
A0A444TJI0	76	25.19	29.17	5621995
A0A444TJI1	565	25.17	28.3	5621995
A0A444TJI2	364	23.71	25.11	5621995
A0A444TJI3	133	26.09	29.44	5621995
A0A444TJI4	863	21.83	23.81	5621995
A0A444TJI5	202	23.94	26.99	5621995
A0A444TJI6	512	25.43	28.3	5621995
A0A444TJI7	104	24.8	27.04	5621995
A0A444TJI8	196	23.29	25.82	5621995
A0A444TJI9	372	25.52	28.02	5621995
A0A444TJJ0	78	21.01	22.25	5621995
A0A444TJJ1	81	27.55	30.8	5621995
A0A444TJJ2	114	25.66	28.58	5621995
A0A444TJJ3	118	24.53	27.32	5621995
A0A444TJJ4	340	24.21	26.65	5621995
A0A444TJJ5	529	23.42	24.76	5621995
A0A444TJJ6	141	26.19	28.91	5621995
A0A444TJJ7	438	24.23	27.13	5621995
A0A444TJJ8	329	22.95	25.78	5621995
A0A444TJJ9	134	23.73	26.47	5621995
A0A444TJK0	265	22.69	24.65	5621995
A0A444TJK1	279	25.72	29.25	5621995
A0A444TJK2	84	23.33	25.17	5621995
A0A444TJK3	144	24.82	27.53	5621995
A0A444TJK4	73	27.49	30.29	5621995
A0A444TJK5	367	21.42	22.68	5621995
A0A444TJK6	276	26.12	28.73	5621995
A0A444TJK7	190	24.93	27.79	5621995
A0A444TJK8	383	22.96	25.48	5621995
A0A444TJK9	141	22.95	25.13	5621995
A0A444TJL0	1074	23.49	25.94	5621995
A0A444TJL1	266	25.13	27.61	5621995
A0A444TJL2	162	23.05	25.28	5621995
A0A444TJL3	224	25.42	28.79	5621995
A0A444TJL4	101	24.53	27.52	5621995
A0A444TJL5	155	26.45	29.59	5621995
A0A444TJL6	569	23.35	25.47	5621995
A0A444TJL7	66	28.54	31.58	5621995
A0A444TJL8	127	21.61	23.22	5621995
A0A444TJL9	59	25.8	28.06	5621995
A0A444TJM0	283	23.44	24.73	5621995
A0A444TJM1	94	24.6	26.02	5621995
A0A444TJM2	122	22.77	25.31	5621995
A0A444TJM3	217	24.51	26.97	5621995
A0A444TJM4	1298	22.92	25.1	5621995
A0A444TJM5	63	23.08	25.52	5621995
A0A444TJM6	68	23.25	25.62	5621995
A0A444TJM7	197	23.55	25.96	5621995
A0A444TJM8	105	28.08	31.89	5621995
A0A444TJM9	178	23.76	26.76	5621995
A0A444TJN0	1183	23.21	25.42	5621995
A0A444TJN1	603	21.55	23.58	5621995
A0A444TJN2	82	23.34	23.95	5621995
A0A444TJN3	134	22.75	24.37	5621995
A0A444TJN4	120	21.74	23.36	5621995
A0A444TJN5	195	23.87	26.44	5621995
A0A444TJN6	70	22.65	25.3	5621995
A0A444TJN7	102	24.51	28.73	5621995
A0A444TJN8	404	27.06	29.84	5621995
A0A444TJN9	98	24.62	26.91	5621995
A0A444TJP0	176	23.49	25.5	5621995
A0A444TJP1	451	25.19	27.16	5621995
A0A444TJP2	88	27.03	30.58	5621995
A0A444TJP3	321	23.75	25.48	5621995
A0A444TJP4	565	23.04	25.6	5621995
A0A444TJP5	512	22.16	24.1	5621995
A0A444TJP6	151	22.55	24.77	5621995
A0A444TJP7	239	24.22	26.32	5621995
A0A444TJP8	2767	23.28	25.18	5621995
A0A444TJP9	768	24.19	26.68	5621995
A0A444TJQ0	141	23.11	25.5	5621995
A0A444TJQ1	334	23.78	26.42	5621995
A0A444TJQ2	198	21.74	23.77	5621995
A0A444TJQ3	225	24.95	28.48	5621995
A0A444TJQ4	136	23.56	25.06	5621995
A0A444TJQ5	823	22.49	24.55	5621995
A0A444TJQ6	852	24.43	26.69	5621995
A0A444TJQ7	406	24.49	26.62	5621995
A0A444TJQ8	115	24.8	27.28	5621995
A0A444TJQ9	785	21.58	23.46	5621995
A0A444TJR0	141	22.06	23.32	5621995
A0A444TJR1	1020	22.33	25.11	5621995
A0A444TJR2	100	24.9	27.9	5621995
A0A444TJR3	147	22.93	24.69	5621995
A0A444TJR4	166	23.15	25.47	5621995
A0A444TJR5	244	23.11	25.35	5621995
A0A444TJR6	353	23.73	26.98	5621995
A0A444TJR8	349	24.39	27.45	5621995
A0A444TJR9	100	24.57	26.74	5621995
A0A444TJS0	1028	22.07	23.99	5621995
A0A444TJS1	356	26.42	29.93	5621995
A0A444TJS2	125	25.77	28.84	5621995
A0A444TJS3	158	21.37	22.65	5621995
A0A444TJS4	88	23.19	24.22	5621995
A0A444TJS5	435	23.12	25.37	5621995
A0A444TJS6	1413	21.76	23.62	5621995
A0A444TJS7	187	22.02	24.11	5621995
A0A444TJS8	756	21.92	24.14	5621995
A0A444TJS9	290	24.7	26.86	5621995
A0A444TJT0	374	23.78	25.69	5621995
A0A444TJT1	180	24.77	29.06	5621995
A0A444TJT2	682	21.45	24.09	5621995
A0A444TJT3	84	25.04	26.33	5621995
A0A444TJT4	301	22.57	24.64	5621995
A0A444TJT5	1332	21.55	23.91	5621995
A0A444TJT6	419	24.08	26.48	5621995
A0A444TJT7	297	21.02	22.41	5621995
A0A444TJT8	65	24.93	27.65	5621995
A0A444TJT9	379	25.85	28.7	5621995
A0A444TJU0	289	24.08	25.73	5621995
A0A444TJU1	87	21.77	23.71	5621995
A0A444TJU2	89	21.93	23.67	5621995
A0A444TJU3	224	26.05	29.1	5621995
A0A444TJU4	587	22.4	23.14	5621995
A0A444TJU5	60	25.22	26.84	5621995
A0A444TJU6	157	23	25.67	5621995
A0A444TJU7	347	25.79	28.46	5621995
A0A444TJU8	69	22.2	23.86	5621995
A0A444TJU9	357	25.83	29.07	5621995
A0A444TJV0	125	21.72	24.54	5621995
A0A444TJV1	691	21.84	23.79	5621995
A0A444TJV2	383	20.72	22.73	5621995
A0A444TJV3	188	22.47	23.22	5621995
A0A444TJV4	931	23.61	25.88	5621995
A0A444TJV5	615	22.47	24.24	5621995
A0A444TJV6	126	23.7	26.67	5621995
A0A444TJV7	282	24.84	27.17	5621995
A0A444TJV8	230	24.75	27.56	5621995
A0A444TJV9	149	23.16	25.52	5621995
A0A444TJW0	134	22.93	24.59	5621995
A0A444TJW1	273	23.53	25.99	5621995
A0A444TJW2	347	23.51	26.16	5621995
A0A444TJW3	75	25.47	27.55	5621995
A0A444TJW4	87	21.98	23.78	5621995
A0A444TJW5	179	23.6	26.93	5621995
A0A444TJW6	371	22.65	24.14	5621995
A0A444TJW7	118	24.57	26.53	5621995
A0A444TJW8	629	24.15	27.15	5621995
A0A444TJW9	99	26.96	30.53	5621995
A0A444TJX0	76	24.85	28.16	5621995
A0A444TJX1	464	24.21	26.4	5621995
A0A444TJX2	2263	22.84	25.42	5621995
A0A444TJX3	607	22.02	23.75	5621995
A0A444TJX4	103	22.28	24.02	5621995
A0A444TJX5	96	24.15	27.77	5621995
A0A444TJX6	184	22.92	25.65	5621995
A0A444TJX7	730	21.39	22.16	5621995
A0A444TJX8	227	23.98	26.66	5621995
A0A444TJX9	298	23.35	25.64	5621995
A0A444TJY0	722	23.32	25.8	5621995
A0A444TJY1	79	23.1	24.73	5621995
A0A444TJY2	69	24.45	27.75	5621995
A0A444TJY3	211	24.46	26.99	5621995
A0A444TJY4	201	24.53	27.63	5621995
A0A444TJY5	91	25.59	28.92	5621995
A0A444TJY6	194	21.73	22.88	5621995
A0A444TJY7	61	24.85	28.33	5621995
A0A444TJY8	320	25.47	28.09	5621995
A0A444TJY9	376	24.52	28.06	5621995
A0A444TJZ0	240	24.94	28.34	5621995
A0A444TJZ1	167	25.7	28.45	5621995
A0A444TJZ2	222	21.93	24.66	5621995
A0A444TJZ3	145	24.41	27.32	5621995
A0A444TJZ4	415	22.91	23.9	5621995
A0A444TJZ5	120	26.31	28.19	5621995
A0A444TJZ6	181	25	27.72	5621995
A0A444TJZ7	675	22.91	24.99	5621995
A0A444TJZ8	737	24.37	27.37	5621995
A0A444TJZ9	149	25.69	27.97	5621995
A0A444TK00	170	23.12	24.44	5621995
A0A444TK01	203	24.57	27.73	5621995
A0A444TK02	196	24.83	27.2	5621995
A0A444TK03	177	25.23	26.92	5621995
A0A444TK04	159	22.71	24	5621995
A0A444TK05	846	21.93	23.77	5621995
A0A444TK06	503	23.55	25.97	5621995
A0A444TK07	91	21.93	23.97	5621995
A0A444TK08	23	26.07	28.83	5621995
A0A444TK09	537	22.11	23.96	5621995
A0A444TK10	148	25.34	28.45	5621995
A0A444TK11	1352	22.75	24.69	5621995
A0A444TK12	176	26.52	29.09	5621995
A0A444TK13	199	23.67	26.76	5621995
A0A444TK14	755	23.96	26.61	5621995
A0A444TK15	176	24.31	26.18	5621995
A0A444TK16	667	25.79	28.35	5621995
A0A444TK17	394	23.63	26.09	5621995
A0A444TK18	156	24.59	26.09	5621995
A0A444TK19	674	22.7	24.31	5621995
A0A444TK20	214	25.22	28.26	5621995
A0A444TK21	73	29.5	32.75	5621995
A0A444TK22	313	25.81	28.86	5621995
A0A444TK23	521	25.73	29.01	5621995
A0A444TK24	782	24.83	27.71	5621995
A0A444TK25	540	20.75	21.35	5621995
A0A444TK26	560	18.52	22.28	5621995
A0A444TK27	77	22.78	25	5621995
A0A444TK28	421	22.85	25.49	5621995
A0A444TK29	621	24.71	26.86	5621995
A0A444TK30	195	25.98	28.69	5621995
A0A444TK31	295	25.47	28.54	5621995
A0A444TK32	220	23.96	26.99	5621995
A0A444TK33	1145	23.49	25.15	5621995
A0A444TK34	73	22.04	22.99	5621995
A0A444TK35	101	23.15	25.92	5621995
A0A444TK37	943	23.13	25.21	5621995
A0A444TK38	374	24.16	26.53	5621995
A0A444TK39	204	24.9	28.36	5621995
A0A444TK40	115	28.72	31.71	5621995
A0A444TK41	124	21.79	22.8	5621995
A0A444TK42	80	28.45	31.21	5621995
A0A444TK43	140	22.11	24.32	5621995
A0A444TK44	158	26.36	29.35	5621995
A0A444TK45	206	25.08	28.14	5621995
A0A444TK46	538	23.58	26.11	5621995
A0A444TK47	124	26.3	29.66	5621995
A0A444TK48	192	21.72	22.96	5621995
A0A444TK49	697	22.45	23.24	5621995
A0A444TK50	97	22.63	24.69	5621995
A0A444TK51	230	23.63	25.77	5621995
A0A444TK52	167	24.46	27.39	5621995
A0A444TK53	293	24.07	27.01	5621995
A0A444TK54	173	26.23	29.01	5621995
A0A444TK55	984	23.43	26.06	5621995
A0A444TK56	88	24.43	27.13	5621995
A0A444TK57	93	27.08	31.05	5621995
A0A444TK58	171	22.58	24.36	5621995
A0A444TK59	59	24.29	26.36	5621995
A0A444TK60	414	22.77	25.26	5621995
A0A444TK61	380	21.68	23.72	5621995
A0A444TK62	65	21.64	24.38	5621995
A0A444TK63	325	24.57	27.07	5621995
A0A444TK64	564	25.72	29.25	5621995
A0A444TK65	750	23.21	24.69	5621995
A0A444TK66	126	24.65	27.13	5621995
A0A444TK67	794	22.51	23.74	5621995
A0A444TK68	394	23.54	26.49	5621995
A0A444TK69	202	22.5	24.83	5621995
A0A444TK70	461	20.92	22.58	5621995
A0A444TK71	475	21.99	24.62	5621995
A0A444TK72	322	25.81	28.73	5621995
A0A444TK73	208	24.38	27.22	5621995
A0A444TK74	82	24.82	26.88	5621995
A0A444TK75	508	22.14	24.3	5621995
A0A444TK76	173	25.56	28.1	5621995
A0A444TK77	181	25.57	29.18	5621995
A0A444TK78	117	21.48	22.81	5621995
A0A444TK79	191	23.79	26.15	5621995
A0A444TK80	638	18.9	22.66	5621995
A0A444TK81	71	24.28	26.15	5621995
A0A444TK82	107	26.11	29.02	5621995
A0A444TK83	327	26.2	29.06	5621995
A0A444TK84	58	22.11	24.85	5621995
A0A444TK85	227	23.11	25.29	5621995
A0A444TK86	130	25.97	28.32	5621995
A0A444TK87	104	26.65	29.95	5621995
A0A444TK88	67	22.81	25.15	5621995
A0A444TK89	468	25.41	28.24	5621995
A0A444TK90	334	24.22	27.4	5621995
A0A444TK91	355	22.5	24.51	5621995
A0A444TK92	508	24.75	27.85	5621995
A0A444TK93	87	22.89	24.71	5621995
A0A444TK94	148	21.22	23.48	5621995
A0A444TK95	1010	24.51	26.92	5621995
A0A444TK96	118	26.19	28.63	5621995
A0A444TK97	261	25.47	28.98	5621995
A0A444TK98	241	24.92	28.4	5621995
A0A444TK99	161	23.84	26.28	5621995
A0A444TKA0	188	25.53	28.58	5621995
A0A444TKA1	577	26.06	29.69	5621995
A0A444TKA2	792	22.39	24.75	5621995
A0A444TKA3	82	25.27	27.84	5621995
A0A444TKA4	273	24.91	27.7	5621995
A0A444TKA5	96	25.22	28.55	5621995
A0A444TKA6	122	22.33	23.99	5621995
A0A444TKA7	639	23.14	25.1	5621995
A0A444TKA8	625	23.36	25.34	5621995
A0A444TKA9	562	23.64	26.24	5621995
A0A444TKB0	163	23.9	26.82	5621995
A0A444TKB1	186	21.79	24.66	5621995
A0A444TKB2	138	25.7	28.73	5621995
A0A444TKB3	326	26.08	29.85	5621995
A0A444TKB4	446	23.78	26.19	5621995
A0A444TKB5	130	24.17	26.78	5621995
A0A444TKB6	400	24.15	27.1	5621995
A0A444TKB7	147	24.62	27.15	5621995
A0A444TKB8	203	25.7	29.67	5621995
A0A444TKB9	189	23.14	24.7	5621995
A0A444TKC0	364	23.99	26.65	5621995
A0A444TKC1	89	22.7	24.94	5621995
A0A444TKC2	603	26.07	29.69	5621995
A0A444TKC3	98	23.03	25.07	5621995
A0A444TKC4	128	26.97	30.31	5621995
A0A444TKC5	170	23.44	25.11	5621995
A0A444TKC6	411	23.77	26	5621995
A0A444TKC8	199	20.38	22.38	5621995
A0A444TKC9	216	22.9	25.07	5621995
A0A444TKD0	396	24.13	26.59	5621995
A0A444TKD1	282	24.52	27.03	5621995
A0A444TKD2	509	22.42	24.31	5621995
A0A444TKD3	75	24.35	25.69	5621995
A0A444TKD4	194	24.99	28.42	5621995
A0A444TKD5	214	24.46	27.84	5621995
